aces_publicb_ocount_140_osize_6_otype_RECTANGLE.png threshold:0.000 precision:0.960 recall:1.000 true_negative_rate:0.000 true_positive:37795 true_negative:0 false_positive:1562 false_negative:0 
aces_publicb_ocount_140_osize_6_otype_RECTANGLE.png threshold:0.050 precision:0.990 recall:0.859 true_negative_rate:0.798 true_positive:32473 true_negative:1246 false_positive:316 false_negative:5322 
aces_publicb_ocount_140_osize_6_otype_RECTANGLE.png threshold:0.100 precision:0.998 recall:0.719 true_negative_rate:0.958 true_positive:27188 true_negative:1496 false_positive:66 false_negative:10607 
aces_publicb_ocount_140_osize_6_otype_RECTANGLE.png threshold:0.150 precision:0.999 recall:0.619 true_negative_rate:0.980 true_positive:23401 true_negative:1531 false_positive:31 false_negative:14394 
aces_publicb_ocount_140_osize_6_otype_RECTANGLE.png threshold:0.200 precision:0.999 recall:0.541 true_negative_rate:0.989 true_positive:20430 true_negative:1545 false_positive:17 false_negative:17365 
aces_publicb_ocount_140_osize_6_otype_RECTANGLE.png threshold:0.250 precision:0.999 recall:0.477 true_negative_rate:0.994 true_positive:18010 true_negative:1552 false_positive:10 false_negative:19785 
aces_publicb_ocount_140_osize_6_otype_RECTANGLE.png threshold:0.300 precision:1.000 recall:0.421 true_negative_rate:0.998 true_positive:15896 true_negative:1559 false_positive:3 false_negative:21899 
aces_publicb_ocount_140_osize_6_otype_RECTANGLE.png threshold:0.350 precision:1.000 recall:0.357 true_negative_rate:0.999 true_positive:13491 true_negative:1561 false_positive:1 false_negative:24304 
aces_publicb_ocount_140_osize_6_otype_RECTANGLE.png threshold:0.400 precision:1.000 recall:0.286 true_negative_rate:1.000 true_positive:10817 true_negative:1562 false_positive:0 false_negative:26978 
aces_publicb_ocount_140_osize_6_otype_RECTANGLE.png threshold:0.450 precision:1.000 recall:0.231 true_negative_rate:1.000 true_positive:8720 true_negative:1562 false_positive:0 false_negative:29075 
aces_publicb_ocount_140_osize_6_otype_RECTANGLE.png threshold:0.500 precision:1.000 recall:0.184 true_negative_rate:1.000 true_positive:6958 true_negative:1562 false_positive:0 false_negative:30837 
aces_publicb_ocount_140_osize_6_otype_RECTANGLE.png threshold:0.550 precision:1.000 recall:0.141 true_negative_rate:1.000 true_positive:5321 true_negative:1562 false_positive:0 false_negative:32474 
aces_publicb_ocount_140_osize_6_otype_RECTANGLE.png threshold:0.600 precision:1.000 recall:0.099 true_negative_rate:1.000 true_positive:3748 true_negative:1562 false_positive:0 false_negative:34047 
aces_publicb_ocount_140_osize_6_otype_RECTANGLE.png threshold:0.650 precision:1.000 recall:0.067 true_negative_rate:1.000 true_positive:2515 true_negative:1562 false_positive:0 false_negative:35280 
aces_publicb_ocount_140_osize_6_otype_RECTANGLE.png threshold:0.700 precision:1.000 recall:0.034 true_negative_rate:1.000 true_positive:1300 true_negative:1562 false_positive:0 false_negative:36495 
aces_publicb_ocount_140_osize_6_otype_RECTANGLE.png threshold:0.750 precision:1.000 recall:0.013 true_negative_rate:1.000 true_positive:508 true_negative:1562 false_positive:0 false_negative:37287 
aces_publicb_ocount_140_osize_6_otype_RECTANGLE.png threshold:0.800 precision:1.000 recall:0.002 true_negative_rate:1.000 true_positive:68 true_negative:1562 false_positive:0 false_negative:37727 
aces_publicb_ocount_140_osize_6_otype_RECTANGLE.png threshold:0.850 precision:1.000 recall:0.001 true_negative_rate:1.000 true_positive:35 true_negative:1562 false_positive:0 false_negative:37760 
aces_publicb_ocount_140_osize_6_otype_RECTANGLE.png threshold:0.900 precision:1.000 recall:0.001 true_negative_rate:1.000 true_positive:25 true_negative:1562 false_positive:0 false_negative:37770 
aces_publicb_ocount_140_osize_6_otype_RECTANGLE.png threshold:0.950 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:12 true_negative:1562 false_positive:0 false_negative:37783 
aces_publicb_ocount_140_osize_6_otype_RECTANGLE.png threshold:1.000 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:1 true_negative:1562 false_positive:0 false_negative:37794 
