fr101_ocount_100_osize_8_otype_SQUARE.png threshold:0.000 precision:0.863 recall:1.000 true_negative_rate:0.000 true_positive:14893 true_negative:0 false_positive:2363 false_negative:0 
fr101_ocount_100_osize_8_otype_SQUARE.png threshold:0.050 precision:0.890 recall:0.926 true_negative_rate:0.276 true_positive:13797 true_negative:653 false_positive:1710 false_negative:1096 
fr101_ocount_100_osize_8_otype_SQUARE.png threshold:0.100 precision:0.967 recall:0.802 true_negative_rate:0.829 true_positive:11949 true_negative:1958 false_positive:405 false_negative:2944 
fr101_ocount_100_osize_8_otype_SQUARE.png threshold:0.150 precision:0.989 recall:0.664 true_negative_rate:0.953 true_positive:9886 true_negative:2252 false_positive:111 false_negative:5007 
fr101_ocount_100_osize_8_otype_SQUARE.png threshold:0.200 precision:0.992 recall:0.546 true_negative_rate:0.972 true_positive:8126 true_negative:2297 false_positive:66 false_negative:6767 
fr101_ocount_100_osize_8_otype_SQUARE.png threshold:0.250 precision:0.997 recall:0.476 true_negative_rate:0.990 true_positive:7092 true_negative:2339 false_positive:24 false_negative:7801 
fr101_ocount_100_osize_8_otype_SQUARE.png threshold:0.300 precision:0.998 recall:0.417 true_negative_rate:0.994 true_positive:6214 true_negative:2348 false_positive:15 false_negative:8679 
fr101_ocount_100_osize_8_otype_SQUARE.png threshold:0.350 precision:0.997 recall:0.376 true_negative_rate:0.994 true_positive:5597 true_negative:2348 false_positive:15 false_negative:9296 
fr101_ocount_100_osize_8_otype_SQUARE.png threshold:0.400 precision:0.998 recall:0.329 true_negative_rate:0.997 true_positive:4899 true_negative:2355 false_positive:8 false_negative:9994 
fr101_ocount_100_osize_8_otype_SQUARE.png threshold:0.450 precision:1.000 recall:0.284 true_negative_rate:1.000 true_positive:4232 true_negative:2363 false_positive:0 false_negative:10661 
fr101_ocount_100_osize_8_otype_SQUARE.png threshold:0.500 precision:1.000 recall:0.249 true_negative_rate:1.000 true_positive:3711 true_negative:2363 false_positive:0 false_negative:11182 
fr101_ocount_100_osize_8_otype_SQUARE.png threshold:0.550 precision:1.000 recall:0.219 true_negative_rate:1.000 true_positive:3256 true_negative:2363 false_positive:0 false_negative:11637 
fr101_ocount_100_osize_8_otype_SQUARE.png threshold:0.600 precision:1.000 recall:0.185 true_negative_rate:1.000 true_positive:2753 true_negative:2363 false_positive:0 false_negative:12140 
fr101_ocount_100_osize_8_otype_SQUARE.png threshold:0.650 precision:1.000 recall:0.145 true_negative_rate:1.000 true_positive:2156 true_negative:2363 false_positive:0 false_negative:12737 
fr101_ocount_100_osize_8_otype_SQUARE.png threshold:0.700 precision:1.000 recall:0.112 true_negative_rate:1.000 true_positive:1674 true_negative:2363 false_positive:0 false_negative:13219 
fr101_ocount_100_osize_8_otype_SQUARE.png threshold:0.750 precision:1.000 recall:0.084 true_negative_rate:1.000 true_positive:1256 true_negative:2363 false_positive:0 false_negative:13637 
fr101_ocount_100_osize_8_otype_SQUARE.png threshold:0.800 precision:1.000 recall:0.052 true_negative_rate:1.000 true_positive:769 true_negative:2363 false_positive:0 false_negative:14124 
fr101_ocount_100_osize_8_otype_SQUARE.png threshold:0.850 precision:1.000 recall:0.022 true_negative_rate:1.000 true_positive:331 true_negative:2363 false_positive:0 false_negative:14562 
fr101_ocount_100_osize_8_otype_SQUARE.png threshold:0.900 precision:1.000 recall:0.007 true_negative_rate:1.000 true_positive:108 true_negative:2363 false_positive:0 false_negative:14785 
fr101_ocount_100_osize_8_otype_SQUARE.png threshold:0.950 precision:1.000 recall:0.002 true_negative_rate:1.000 true_positive:24 true_negative:2363 false_positive:0 false_negative:14869 
fr101_ocount_100_osize_8_otype_SQUARE.png threshold:1.000 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:1 true_negative:2363 false_positive:0 false_negative:14892 
