aces_publicb_ocount_180_osize_7_otype_RANDOM.png threshold:0.000 precision:0.891 recall:1.000 true_negative_rate:0.000 true_positive:37795 true_negative:0 false_positive:4632 false_negative:0 
aces_publicb_ocount_180_osize_7_otype_RANDOM.png threshold:0.050 precision:0.950 recall:0.868 true_negative_rate:0.625 true_positive:32808 true_negative:2896 false_positive:1736 false_negative:4987 
aces_publicb_ocount_180_osize_7_otype_RANDOM.png threshold:0.100 precision:0.990 recall:0.722 true_negative_rate:0.939 true_positive:27280 true_negative:4350 false_positive:282 false_negative:10515 
aces_publicb_ocount_180_osize_7_otype_RANDOM.png threshold:0.150 precision:0.997 recall:0.620 true_negative_rate:0.985 true_positive:23434 true_negative:4562 false_positive:70 false_negative:14361 
aces_publicb_ocount_180_osize_7_otype_RANDOM.png threshold:0.200 precision:0.999 recall:0.539 true_negative_rate:0.995 true_positive:20390 true_negative:4607 false_positive:25 false_negative:17405 
aces_publicb_ocount_180_osize_7_otype_RANDOM.png threshold:0.250 precision:0.999 recall:0.476 true_negative_rate:0.995 true_positive:17990 true_negative:4611 false_positive:21 false_negative:19805 
aces_publicb_ocount_180_osize_7_otype_RANDOM.png threshold:0.300 precision:0.999 recall:0.419 true_negative_rate:0.997 true_positive:15836 true_negative:4616 false_positive:16 false_negative:21959 
aces_publicb_ocount_180_osize_7_otype_RANDOM.png threshold:0.350 precision:0.999 recall:0.356 true_negative_rate:0.997 true_positive:13439 true_negative:4616 false_positive:16 false_negative:24356 
aces_publicb_ocount_180_osize_7_otype_RANDOM.png threshold:0.400 precision:0.999 recall:0.286 true_negative_rate:0.997 true_positive:10822 true_negative:4617 false_positive:15 false_negative:26973 
aces_publicb_ocount_180_osize_7_otype_RANDOM.png threshold:0.450 precision:0.999 recall:0.230 true_negative_rate:0.997 true_positive:8693 true_negative:4619 false_positive:13 false_negative:29102 
aces_publicb_ocount_180_osize_7_otype_RANDOM.png threshold:0.500 precision:0.999 recall:0.184 true_negative_rate:0.998 true_positive:6956 true_negative:4623 false_positive:9 false_negative:30839 
aces_publicb_ocount_180_osize_7_otype_RANDOM.png threshold:0.550 precision:0.999 recall:0.140 true_negative_rate:0.999 true_positive:5287 true_negative:4628 false_positive:4 false_negative:32508 
aces_publicb_ocount_180_osize_7_otype_RANDOM.png threshold:0.600 precision:0.999 recall:0.099 true_negative_rate:1.000 true_positive:3755 true_negative:4630 false_positive:2 false_negative:34040 
aces_publicb_ocount_180_osize_7_otype_RANDOM.png threshold:0.650 precision:1.000 recall:0.066 true_negative_rate:1.000 true_positive:2496 true_negative:4632 false_positive:0 false_negative:35299 
aces_publicb_ocount_180_osize_7_otype_RANDOM.png threshold:0.700 precision:1.000 recall:0.034 true_negative_rate:1.000 true_positive:1286 true_negative:4632 false_positive:0 false_negative:36509 
aces_publicb_ocount_180_osize_7_otype_RANDOM.png threshold:0.750 precision:1.000 recall:0.013 true_negative_rate:1.000 true_positive:501 true_negative:4632 false_positive:0 false_negative:37294 
aces_publicb_ocount_180_osize_7_otype_RANDOM.png threshold:0.800 precision:1.000 recall:0.001 true_negative_rate:1.000 true_positive:56 true_negative:4632 false_positive:0 false_negative:37739 
aces_publicb_ocount_180_osize_7_otype_RANDOM.png threshold:0.850 precision:1.000 recall:0.001 true_negative_rate:1.000 true_positive:35 true_negative:4632 false_positive:0 false_negative:37760 
aces_publicb_ocount_180_osize_7_otype_RANDOM.png threshold:0.900 precision:1.000 recall:0.001 true_negative_rate:1.000 true_positive:24 true_negative:4632 false_positive:0 false_negative:37771 
aces_publicb_ocount_180_osize_7_otype_RANDOM.png threshold:0.950 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:12 true_negative:4632 false_positive:0 false_negative:37783 
aces_publicb_ocount_180_osize_7_otype_RANDOM.png threshold:1.000 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:1 true_negative:4632 false_positive:0 false_negative:37794 
