csail_ocount_160_osize_6_otype_RECTANGLE.png threshold:0.000 precision:0.890 recall:1.000 true_negative_rate:0.000 true_positive:16857 true_negative:0 false_positive:2086 false_negative:0 
csail_ocount_160_osize_6_otype_RECTANGLE.png threshold:0.050 precision:0.912 recall:0.943 true_negative_rate:0.266 true_positive:15903 true_negative:555 false_positive:1531 false_negative:954 
csail_ocount_160_osize_6_otype_RECTANGLE.png threshold:0.100 precision:0.961 recall:0.815 true_negative_rate:0.734 true_positive:13744 true_negative:1532 false_positive:554 false_negative:3113 
csail_ocount_160_osize_6_otype_RECTANGLE.png threshold:0.150 precision:0.977 recall:0.612 true_negative_rate:0.884 true_positive:10315 true_negative:1843 false_positive:243 false_negative:6542 
csail_ocount_160_osize_6_otype_RECTANGLE.png threshold:0.200 precision:0.983 recall:0.431 true_negative_rate:0.942 true_positive:7263 true_negative:1964 false_positive:122 false_negative:9594 
csail_ocount_160_osize_6_otype_RECTANGLE.png threshold:0.250 precision:0.987 recall:0.315 true_negative_rate:0.967 true_positive:5317 true_negative:2018 false_positive:68 false_negative:11540 
csail_ocount_160_osize_6_otype_RECTANGLE.png threshold:0.300 precision:0.994 recall:0.239 true_negative_rate:0.988 true_positive:4034 true_negative:2060 false_positive:26 false_negative:12823 
csail_ocount_160_osize_6_otype_RECTANGLE.png threshold:0.350 precision:0.997 recall:0.183 true_negative_rate:0.996 true_positive:3090 true_negative:2077 false_positive:9 false_negative:13767 
csail_ocount_160_osize_6_otype_RECTANGLE.png threshold:0.400 precision:0.998 recall:0.134 true_negative_rate:0.998 true_positive:2263 true_negative:2082 false_positive:4 false_negative:14594 
csail_ocount_160_osize_6_otype_RECTANGLE.png threshold:0.450 precision:0.999 recall:0.096 true_negative_rate:0.999 true_positive:1624 true_negative:2084 false_positive:2 false_negative:15233 
csail_ocount_160_osize_6_otype_RECTANGLE.png threshold:0.500 precision:0.999 recall:0.062 true_negative_rate:1.000 true_positive:1041 true_negative:2085 false_positive:1 false_negative:15816 
csail_ocount_160_osize_6_otype_RECTANGLE.png threshold:0.550 precision:1.000 recall:0.035 true_negative_rate:1.000 true_positive:596 true_negative:2086 false_positive:0 false_negative:16261 
csail_ocount_160_osize_6_otype_RECTANGLE.png threshold:0.600 precision:1.000 recall:0.020 true_negative_rate:1.000 true_positive:343 true_negative:2086 false_positive:0 false_negative:16514 
csail_ocount_160_osize_6_otype_RECTANGLE.png threshold:0.650 precision:1.000 recall:0.007 true_negative_rate:1.000 true_positive:126 true_negative:2086 false_positive:0 false_negative:16731 
csail_ocount_160_osize_6_otype_RECTANGLE.png threshold:0.700 precision:1.000 recall:0.002 true_negative_rate:1.000 true_positive:42 true_negative:2086 false_positive:0 false_negative:16815 
csail_ocount_160_osize_6_otype_RECTANGLE.png threshold:0.750 precision:1.000 recall:0.001 true_negative_rate:1.000 true_positive:25 true_negative:2086 false_positive:0 false_negative:16832 
csail_ocount_160_osize_6_otype_RECTANGLE.png threshold:0.800 precision:1.000 recall:0.001 true_negative_rate:1.000 true_positive:19 true_negative:2086 false_positive:0 false_negative:16838 
csail_ocount_160_osize_6_otype_RECTANGLE.png threshold:0.850 precision:1.000 recall:0.001 true_negative_rate:1.000 true_positive:10 true_negative:2086 false_positive:0 false_negative:16847 
csail_ocount_160_osize_6_otype_RECTANGLE.png threshold:0.900 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:5 true_negative:2086 false_positive:0 false_negative:16852 
csail_ocount_160_osize_6_otype_RECTANGLE.png threshold:0.950 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:3 true_negative:2086 false_positive:0 false_negative:16854 
csail_ocount_160_osize_6_otype_RECTANGLE.png threshold:1.000 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:1 true_negative:2086 false_positive:0 false_negative:16856 
