fr079_ocount_20_osize_12_otype_RANDOM.png threshold:0.000 precision:0.964 recall:1.000 true_negative_rate:0.000 true_positive:36465 true_negative:0 false_positive:1377 false_negative:0 
fr079_ocount_20_osize_12_otype_RANDOM.png threshold:0.050 precision:0.971 recall:0.978 true_negative_rate:0.227 true_positive:35667 true_negative:312 false_positive:1065 false_negative:798 
fr079_ocount_20_osize_12_otype_RANDOM.png threshold:0.100 precision:0.982 recall:0.912 true_negative_rate:0.560 true_positive:33256 true_negative:771 false_positive:606 false_negative:3209 
fr079_ocount_20_osize_12_otype_RANDOM.png threshold:0.150 precision:0.991 recall:0.778 true_negative_rate:0.809 true_positive:28388 true_negative:1114 false_positive:263 false_negative:8077 
fr079_ocount_20_osize_12_otype_RANDOM.png threshold:0.200 precision:0.996 recall:0.616 true_negative_rate:0.934 true_positive:22446 true_negative:1286 false_positive:91 false_negative:14019 
fr079_ocount_20_osize_12_otype_RANDOM.png threshold:0.250 precision:0.997 recall:0.481 true_negative_rate:0.963 true_positive:17541 true_negative:1326 false_positive:51 false_negative:18924 
fr079_ocount_20_osize_12_otype_RANDOM.png threshold:0.300 precision:0.997 recall:0.377 true_negative_rate:0.973 true_positive:13746 true_negative:1340 false_positive:37 false_negative:22719 
fr079_ocount_20_osize_12_otype_RANDOM.png threshold:0.350 precision:0.998 recall:0.278 true_negative_rate:0.988 true_positive:10149 true_negative:1361 false_positive:16 false_negative:26316 
fr079_ocount_20_osize_12_otype_RANDOM.png threshold:0.400 precision:0.999 recall:0.200 true_negative_rate:0.997 true_positive:7277 true_negative:1373 false_positive:4 false_negative:29188 
fr079_ocount_20_osize_12_otype_RANDOM.png threshold:0.450 precision:1.000 recall:0.139 true_negative_rate:1.000 true_positive:5085 true_negative:1377 false_positive:0 false_negative:31380 
fr079_ocount_20_osize_12_otype_RANDOM.png threshold:0.500 precision:1.000 recall:0.097 true_negative_rate:1.000 true_positive:3533 true_negative:1377 false_positive:0 false_negative:32932 
fr079_ocount_20_osize_12_otype_RANDOM.png threshold:0.550 precision:1.000 recall:0.064 true_negative_rate:1.000 true_positive:2340 true_negative:1377 false_positive:0 false_negative:34125 
fr079_ocount_20_osize_12_otype_RANDOM.png threshold:0.600 precision:1.000 recall:0.039 true_negative_rate:1.000 true_positive:1408 true_negative:1377 false_positive:0 false_negative:35057 
fr079_ocount_20_osize_12_otype_RANDOM.png threshold:0.650 precision:1.000 recall:0.018 true_negative_rate:1.000 true_positive:669 true_negative:1377 false_positive:0 false_negative:35796 
fr079_ocount_20_osize_12_otype_RANDOM.png threshold:0.700 precision:1.000 recall:0.008 true_negative_rate:1.000 true_positive:287 true_negative:1377 false_positive:0 false_negative:36178 
fr079_ocount_20_osize_12_otype_RANDOM.png threshold:0.750 precision:1.000 recall:0.004 true_negative_rate:1.000 true_positive:130 true_negative:1377 false_positive:0 false_negative:36335 
fr079_ocount_20_osize_12_otype_RANDOM.png threshold:0.800 precision:1.000 recall:0.001 true_negative_rate:1.000 true_positive:53 true_negative:1377 false_positive:0 false_negative:36412 
fr079_ocount_20_osize_12_otype_RANDOM.png threshold:0.850 precision:1.000 recall:0.001 true_negative_rate:1.000 true_positive:28 true_negative:1377 false_positive:0 false_negative:36437 
fr079_ocount_20_osize_12_otype_RANDOM.png threshold:0.900 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:16 true_negative:1377 false_positive:0 false_negative:36449 
fr079_ocount_20_osize_12_otype_RANDOM.png threshold:0.950 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:7 true_negative:1377 false_positive:0 false_negative:36458 
fr079_ocount_20_osize_12_otype_RANDOM.png threshold:1.000 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:1 true_negative:1377 false_positive:0 false_negative:36464 
