csail_ocount_140_osize_2_otype_SQUARE.png threshold:0.000 precision:0.981 recall:1.000 true_negative_rate:0.000 true_positive:16857 true_negative:0 false_positive:320 false_negative:0 
csail_ocount_140_osize_2_otype_SQUARE.png threshold:0.050 precision:0.989 recall:0.977 true_negative_rate:0.450 true_positive:16466 true_negative:144 false_positive:176 false_negative:391 
csail_ocount_140_osize_2_otype_SQUARE.png threshold:0.100 precision:0.995 recall:0.900 true_negative_rate:0.744 true_positive:15173 true_negative:238 false_positive:82 false_negative:1684 
csail_ocount_140_osize_2_otype_SQUARE.png threshold:0.150 precision:0.997 recall:0.752 true_negative_rate:0.878 true_positive:12682 true_negative:281 false_positive:39 false_negative:4175 
csail_ocount_140_osize_2_otype_SQUARE.png threshold:0.200 precision:0.998 recall:0.570 true_negative_rate:0.934 true_positive:9611 true_negative:299 false_positive:21 false_negative:7246 
csail_ocount_140_osize_2_otype_SQUARE.png threshold:0.250 precision:0.999 recall:0.410 true_negative_rate:0.984 true_positive:6905 true_negative:315 false_positive:5 false_negative:9952 
csail_ocount_140_osize_2_otype_SQUARE.png threshold:0.300 precision:0.999 recall:0.301 true_negative_rate:0.984 true_positive:5069 true_negative:315 false_positive:5 false_negative:11788 
csail_ocount_140_osize_2_otype_SQUARE.png threshold:0.350 precision:0.999 recall:0.224 true_negative_rate:0.988 true_positive:3780 true_negative:316 false_positive:4 false_negative:13077 
csail_ocount_140_osize_2_otype_SQUARE.png threshold:0.400 precision:0.999 recall:0.160 true_negative_rate:0.994 true_positive:2699 true_negative:318 false_positive:2 false_negative:14158 
csail_ocount_140_osize_2_otype_SQUARE.png threshold:0.450 precision:0.999 recall:0.107 true_negative_rate:0.994 true_positive:1798 true_negative:318 false_positive:2 false_negative:15059 
csail_ocount_140_osize_2_otype_SQUARE.png threshold:0.500 precision:0.999 recall:0.067 true_negative_rate:0.997 true_positive:1127 true_negative:319 false_positive:1 false_negative:15730 
csail_ocount_140_osize_2_otype_SQUARE.png threshold:0.550 precision:0.999 recall:0.040 true_negative_rate:0.997 true_positive:676 true_negative:319 false_positive:1 false_negative:16181 
csail_ocount_140_osize_2_otype_SQUARE.png threshold:0.600 precision:0.997 recall:0.023 true_negative_rate:0.997 true_positive:383 true_negative:319 false_positive:1 false_negative:16474 
csail_ocount_140_osize_2_otype_SQUARE.png threshold:0.650 precision:1.000 recall:0.010 true_negative_rate:1.000 true_positive:165 true_negative:320 false_positive:0 false_negative:16692 
csail_ocount_140_osize_2_otype_SQUARE.png threshold:0.700 precision:1.000 recall:0.004 true_negative_rate:1.000 true_positive:62 true_negative:320 false_positive:0 false_negative:16795 
csail_ocount_140_osize_2_otype_SQUARE.png threshold:0.750 precision:1.000 recall:0.002 true_negative_rate:1.000 true_positive:27 true_negative:320 false_positive:0 false_negative:16830 
csail_ocount_140_osize_2_otype_SQUARE.png threshold:0.800 precision:1.000 recall:0.001 true_negative_rate:1.000 true_positive:20 true_negative:320 false_positive:0 false_negative:16837 
csail_ocount_140_osize_2_otype_SQUARE.png threshold:0.850 precision:1.000 recall:0.001 true_negative_rate:1.000 true_positive:11 true_negative:320 false_positive:0 false_negative:16846 
csail_ocount_140_osize_2_otype_SQUARE.png threshold:0.900 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:6 true_negative:320 false_positive:0 false_negative:16851 
csail_ocount_140_osize_2_otype_SQUARE.png threshold:0.950 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:3 true_negative:320 false_positive:0 false_negative:16854 
csail_ocount_140_osize_2_otype_SQUARE.png threshold:1.000 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:1 true_negative:320 false_positive:0 false_negative:16856 
