aces_publicb_ocount_140_osize_10_otype_SQUARE.png threshold:0.000 precision:0.877 recall:1.000 true_negative_rate:0.000 true_positive:37795 true_negative:0 false_positive:5311 false_negative:0 
aces_publicb_ocount_140_osize_10_otype_SQUARE.png threshold:0.050 precision:0.917 recall:0.867 true_negative_rate:0.441 true_positive:32774 true_negative:2342 false_positive:2969 false_negative:5021 
aces_publicb_ocount_140_osize_10_otype_SQUARE.png threshold:0.100 precision:0.978 recall:0.727 true_negative_rate:0.886 true_positive:27493 true_negative:4705 false_positive:606 false_negative:10302 
aces_publicb_ocount_140_osize_10_otype_SQUARE.png threshold:0.150 precision:0.992 recall:0.624 true_negative_rate:0.964 true_positive:23566 true_negative:5121 false_positive:190 false_negative:14229 
aces_publicb_ocount_140_osize_10_otype_SQUARE.png threshold:0.200 precision:0.995 recall:0.541 true_negative_rate:0.980 true_positive:20431 true_negative:5203 false_positive:108 false_negative:17364 
aces_publicb_ocount_140_osize_10_otype_SQUARE.png threshold:0.250 precision:0.997 recall:0.477 true_negative_rate:0.989 true_positive:18044 true_negative:5253 false_positive:58 false_negative:19751 
aces_publicb_ocount_140_osize_10_otype_SQUARE.png threshold:0.300 precision:0.998 recall:0.421 true_negative_rate:0.993 true_positive:15899 true_negative:5274 false_positive:37 false_negative:21896 
aces_publicb_ocount_140_osize_10_otype_SQUARE.png threshold:0.350 precision:0.999 recall:0.358 true_negative_rate:0.997 true_positive:13546 true_negative:5296 false_positive:15 false_negative:24249 
aces_publicb_ocount_140_osize_10_otype_SQUARE.png threshold:0.400 precision:1.000 recall:0.286 true_negative_rate:0.999 true_positive:10791 true_negative:5308 false_positive:3 false_negative:27004 
aces_publicb_ocount_140_osize_10_otype_SQUARE.png threshold:0.450 precision:1.000 recall:0.231 true_negative_rate:1.000 true_positive:8727 true_negative:5310 false_positive:1 false_negative:29068 
aces_publicb_ocount_140_osize_10_otype_SQUARE.png threshold:0.500 precision:1.000 recall:0.185 true_negative_rate:1.000 true_positive:6988 true_negative:5310 false_positive:1 false_negative:30807 
aces_publicb_ocount_140_osize_10_otype_SQUARE.png threshold:0.550 precision:1.000 recall:0.141 true_negative_rate:1.000 true_positive:5326 true_negative:5310 false_positive:1 false_negative:32469 
aces_publicb_ocount_140_osize_10_otype_SQUARE.png threshold:0.600 precision:1.000 recall:0.100 true_negative_rate:1.000 true_positive:3764 true_negative:5310 false_positive:1 false_negative:34031 
aces_publicb_ocount_140_osize_10_otype_SQUARE.png threshold:0.650 precision:1.000 recall:0.067 true_negative_rate:1.000 true_positive:2516 true_negative:5310 false_positive:1 false_negative:35279 
aces_publicb_ocount_140_osize_10_otype_SQUARE.png threshold:0.700 precision:0.999 recall:0.034 true_negative_rate:1.000 true_positive:1267 true_negative:5310 false_positive:1 false_negative:36528 
aces_publicb_ocount_140_osize_10_otype_SQUARE.png threshold:0.750 precision:1.000 recall:0.013 true_negative_rate:1.000 true_positive:483 true_negative:5311 false_positive:0 false_negative:37312 
aces_publicb_ocount_140_osize_10_otype_SQUARE.png threshold:0.800 precision:1.000 recall:0.001 true_negative_rate:1.000 true_positive:56 true_negative:5311 false_positive:0 false_negative:37739 
aces_publicb_ocount_140_osize_10_otype_SQUARE.png threshold:0.850 precision:1.000 recall:0.001 true_negative_rate:1.000 true_positive:34 true_negative:5311 false_positive:0 false_negative:37761 
aces_publicb_ocount_140_osize_10_otype_SQUARE.png threshold:0.900 precision:1.000 recall:0.001 true_negative_rate:1.000 true_positive:26 true_negative:5311 false_positive:0 false_negative:37769 
aces_publicb_ocount_140_osize_10_otype_SQUARE.png threshold:0.950 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:14 true_negative:5311 false_positive:0 false_negative:37781 
aces_publicb_ocount_140_osize_10_otype_SQUARE.png threshold:1.000 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:1 true_negative:5311 false_positive:0 false_negative:37794 
