fr079_ocount_20_osize_3_otype_RANDOM.png threshold:0.000 precision:0.995 recall:1.000 true_negative_rate:0.000 true_positive:36465 true_negative:0 false_positive:165 false_negative:0 
fr079_ocount_20_osize_3_otype_RANDOM.png threshold:0.050 precision:0.998 recall:0.977 true_negative_rate:0.545 true_positive:35630 true_negative:90 false_positive:75 false_negative:835 
fr079_ocount_20_osize_3_otype_RANDOM.png threshold:0.100 precision:0.999 recall:0.908 true_negative_rate:0.758 true_positive:33096 true_negative:125 false_positive:40 false_negative:3369 
fr079_ocount_20_osize_3_otype_RANDOM.png threshold:0.150 precision:0.999 recall:0.773 true_negative_rate:0.818 true_positive:28182 true_negative:135 false_positive:30 false_negative:8283 
fr079_ocount_20_osize_3_otype_RANDOM.png threshold:0.200 precision:0.999 recall:0.610 true_negative_rate:0.927 true_positive:22238 true_negative:153 false_positive:12 false_negative:14227 
fr079_ocount_20_osize_3_otype_RANDOM.png threshold:0.250 precision:1.000 recall:0.477 true_negative_rate:0.988 true_positive:17401 true_negative:163 false_positive:2 false_negative:19064 
fr079_ocount_20_osize_3_otype_RANDOM.png threshold:0.300 precision:1.000 recall:0.372 true_negative_rate:0.988 true_positive:13564 true_negative:163 false_positive:2 false_negative:22901 
fr079_ocount_20_osize_3_otype_RANDOM.png threshold:0.350 precision:1.000 recall:0.275 true_negative_rate:1.000 true_positive:10010 true_negative:165 false_positive:0 false_negative:26455 
fr079_ocount_20_osize_3_otype_RANDOM.png threshold:0.400 precision:1.000 recall:0.196 true_negative_rate:1.000 true_positive:7151 true_negative:165 false_positive:0 false_negative:29314 
fr079_ocount_20_osize_3_otype_RANDOM.png threshold:0.450 precision:1.000 recall:0.139 true_negative_rate:1.000 true_positive:5053 true_negative:165 false_positive:0 false_negative:31412 
fr079_ocount_20_osize_3_otype_RANDOM.png threshold:0.500 precision:1.000 recall:0.096 true_negative_rate:1.000 true_positive:3496 true_negative:165 false_positive:0 false_negative:32969 
fr079_ocount_20_osize_3_otype_RANDOM.png threshold:0.550 precision:1.000 recall:0.064 true_negative_rate:1.000 true_positive:2332 true_negative:165 false_positive:0 false_negative:34133 
fr079_ocount_20_osize_3_otype_RANDOM.png threshold:0.600 precision:1.000 recall:0.038 true_negative_rate:1.000 true_positive:1368 true_negative:165 false_positive:0 false_negative:35097 
fr079_ocount_20_osize_3_otype_RANDOM.png threshold:0.650 precision:1.000 recall:0.017 true_negative_rate:1.000 true_positive:638 true_negative:165 false_positive:0 false_negative:35827 
fr079_ocount_20_osize_3_otype_RANDOM.png threshold:0.700 precision:1.000 recall:0.007 true_negative_rate:1.000 true_positive:254 true_negative:165 false_positive:0 false_negative:36211 
fr079_ocount_20_osize_3_otype_RANDOM.png threshold:0.750 precision:1.000 recall:0.003 true_negative_rate:1.000 true_positive:123 true_negative:165 false_positive:0 false_negative:36342 
fr079_ocount_20_osize_3_otype_RANDOM.png threshold:0.800 precision:1.000 recall:0.001 true_negative_rate:1.000 true_positive:54 true_negative:165 false_positive:0 false_negative:36411 
fr079_ocount_20_osize_3_otype_RANDOM.png threshold:0.850 precision:1.000 recall:0.001 true_negative_rate:1.000 true_positive:28 true_negative:165 false_positive:0 false_negative:36437 
fr079_ocount_20_osize_3_otype_RANDOM.png threshold:0.900 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:16 true_negative:165 false_positive:0 false_negative:36449 
fr079_ocount_20_osize_3_otype_RANDOM.png threshold:0.950 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:7 true_negative:165 false_positive:0 false_negative:36458 
fr079_ocount_20_osize_3_otype_RANDOM.png threshold:1.000 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:1 true_negative:165 false_positive:0 false_negative:36464 
