aces_publicb_ocount_60_osize_29_otype_RANDOM.png threshold:0.000 precision:0.707 recall:1.000 true_negative_rate:0.000 true_positive:37795 true_negative:0 false_positive:15678 false_negative:0 
aces_publicb_ocount_60_osize_29_otype_RANDOM.png threshold:0.050 precision:0.689 recall:0.875 true_negative_rate:0.046 true_positive:33067 true_negative:719 false_positive:14959 false_negative:4728 
aces_publicb_ocount_60_osize_29_otype_RANDOM.png threshold:0.100 precision:0.709 recall:0.749 true_negative_rate:0.258 true_positive:28303 true_negative:4040 false_positive:11638 false_negative:9492 
aces_publicb_ocount_60_osize_29_otype_RANDOM.png threshold:0.150 precision:0.805 recall:0.628 true_negative_rate:0.633 true_positive:23735 true_negative:9917 false_positive:5761 false_negative:14060 
aces_publicb_ocount_60_osize_29_otype_RANDOM.png threshold:0.200 precision:0.941 recall:0.541 true_negative_rate:0.918 true_positive:20429 true_negative:14399 false_positive:1279 false_negative:17366 
aces_publicb_ocount_60_osize_29_otype_RANDOM.png threshold:0.250 precision:0.979 recall:0.478 true_negative_rate:0.975 true_positive:18070 true_negative:15288 false_positive:390 false_negative:19725 
aces_publicb_ocount_60_osize_29_otype_RANDOM.png threshold:0.300 precision:0.988 recall:0.413 true_negative_rate:0.988 true_positive:15623 true_negative:15496 false_positive:182 false_negative:22172 
aces_publicb_ocount_60_osize_29_otype_RANDOM.png threshold:0.350 precision:0.995 recall:0.349 true_negative_rate:0.995 true_positive:13206 true_negative:15606 false_positive:72 false_negative:24589 
aces_publicb_ocount_60_osize_29_otype_RANDOM.png threshold:0.400 precision:0.998 recall:0.280 true_negative_rate:0.999 true_positive:10571 true_negative:15657 false_positive:21 false_negative:27224 
aces_publicb_ocount_60_osize_29_otype_RANDOM.png threshold:0.450 precision:0.999 recall:0.227 true_negative_rate:0.999 true_positive:8583 true_negative:15668 false_positive:10 false_negative:29212 
aces_publicb_ocount_60_osize_29_otype_RANDOM.png threshold:0.500 precision:0.999 recall:0.179 true_negative_rate:1.000 true_positive:6757 true_negative:15672 false_positive:6 false_negative:31038 
aces_publicb_ocount_60_osize_29_otype_RANDOM.png threshold:0.550 precision:0.999 recall:0.131 true_negative_rate:1.000 true_positive:4955 true_negative:15672 false_positive:6 false_negative:32840 
aces_publicb_ocount_60_osize_29_otype_RANDOM.png threshold:0.600 precision:0.998 recall:0.088 true_negative_rate:1.000 true_positive:3343 true_negative:15672 false_positive:6 false_negative:34452 
aces_publicb_ocount_60_osize_29_otype_RANDOM.png threshold:0.650 precision:1.000 recall:0.054 true_negative_rate:1.000 true_positive:2045 true_negative:15678 false_positive:0 false_negative:35750 
aces_publicb_ocount_60_osize_29_otype_RANDOM.png threshold:0.700 precision:1.000 recall:0.026 true_negative_rate:1.000 true_positive:981 true_negative:15678 false_positive:0 false_negative:36814 
aces_publicb_ocount_60_osize_29_otype_RANDOM.png threshold:0.750 precision:1.000 recall:0.009 true_negative_rate:1.000 true_positive:352 true_negative:15678 false_positive:0 false_negative:37443 
aces_publicb_ocount_60_osize_29_otype_RANDOM.png threshold:0.800 precision:1.000 recall:0.002 true_negative_rate:1.000 true_positive:83 true_negative:15678 false_positive:0 false_negative:37712 
aces_publicb_ocount_60_osize_29_otype_RANDOM.png threshold:0.850 precision:1.000 recall:0.001 true_negative_rate:1.000 true_positive:32 true_negative:15678 false_positive:0 false_negative:37763 
aces_publicb_ocount_60_osize_29_otype_RANDOM.png threshold:0.900 precision:1.000 recall:0.001 true_negative_rate:1.000 true_positive:19 true_negative:15678 false_positive:0 false_negative:37776 
aces_publicb_ocount_60_osize_29_otype_RANDOM.png threshold:0.950 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:8 true_negative:15678 false_positive:0 false_negative:37787 
aces_publicb_ocount_60_osize_29_otype_RANDOM.png threshold:1.000 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:1 true_negative:15678 false_positive:0 false_negative:37794 
