edmonton_ocount_180_osize_9_otype_SQUARE.png threshold:0.000 precision:0.886 recall:1.000 true_negative_rate:0.000 true_positive:44587 true_negative:0 false_positive:5755 false_negative:0 
edmonton_ocount_180_osize_9_otype_SQUARE.png threshold:0.050 precision:0.967 recall:0.713 true_negative_rate:0.809 true_positive:31792 true_negative:4656 false_positive:1099 false_negative:12795 
edmonton_ocount_180_osize_9_otype_SQUARE.png threshold:0.100 precision:0.990 recall:0.447 true_negative_rate:0.965 true_positive:19922 true_negative:5552 false_positive:203 false_negative:24665 
edmonton_ocount_180_osize_9_otype_SQUARE.png threshold:0.150 precision:0.993 recall:0.307 true_negative_rate:0.984 true_positive:13704 true_negative:5661 false_positive:94 false_negative:30883 
edmonton_ocount_180_osize_9_otype_SQUARE.png threshold:0.200 precision:0.997 recall:0.220 true_negative_rate:0.994 true_positive:9790 true_negative:5721 false_positive:34 false_negative:34797 
edmonton_ocount_180_osize_9_otype_SQUARE.png threshold:0.250 precision:0.997 recall:0.167 true_negative_rate:0.996 true_positive:7467 true_negative:5734 false_positive:21 false_negative:37120 
edmonton_ocount_180_osize_9_otype_SQUARE.png threshold:0.300 precision:0.999 recall:0.131 true_negative_rate:0.999 true_positive:5837 true_negative:5747 false_positive:8 false_negative:38750 
edmonton_ocount_180_osize_9_otype_SQUARE.png threshold:0.350 precision:1.000 recall:0.110 true_negative_rate:1.000 true_positive:4917 true_negative:5755 false_positive:0 false_negative:39670 
edmonton_ocount_180_osize_9_otype_SQUARE.png threshold:0.400 precision:1.000 recall:0.089 true_negative_rate:1.000 true_positive:3959 true_negative:5755 false_positive:0 false_negative:40628 
edmonton_ocount_180_osize_9_otype_SQUARE.png threshold:0.450 precision:1.000 recall:0.081 true_negative_rate:1.000 true_positive:3627 true_negative:5755 false_positive:0 false_negative:40960 
edmonton_ocount_180_osize_9_otype_SQUARE.png threshold:0.500 precision:1.000 recall:0.074 true_negative_rate:1.000 true_positive:3315 true_negative:5755 false_positive:0 false_negative:41272 
edmonton_ocount_180_osize_9_otype_SQUARE.png threshold:0.550 precision:1.000 recall:0.070 true_negative_rate:1.000 true_positive:3107 true_negative:5755 false_positive:0 false_negative:41480 
edmonton_ocount_180_osize_9_otype_SQUARE.png threshold:0.600 precision:1.000 recall:0.068 true_negative_rate:1.000 true_positive:3049 true_negative:5755 false_positive:0 false_negative:41538 
edmonton_ocount_180_osize_9_otype_SQUARE.png threshold:0.650 precision:1.000 recall:0.060 true_negative_rate:1.000 true_positive:2692 true_negative:5755 false_positive:0 false_negative:41895 
edmonton_ocount_180_osize_9_otype_SQUARE.png threshold:0.700 precision:1.000 recall:0.015 true_negative_rate:1.000 true_positive:691 true_negative:5755 false_positive:0 false_negative:43896 
edmonton_ocount_180_osize_9_otype_SQUARE.png threshold:0.750 precision:1.000 recall:0.009 true_negative_rate:1.000 true_positive:422 true_negative:5755 false_positive:0 false_negative:44165 
edmonton_ocount_180_osize_9_otype_SQUARE.png threshold:0.800 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:9 true_negative:5755 false_positive:0 false_negative:44578 
edmonton_ocount_180_osize_9_otype_SQUARE.png threshold:0.850 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:1 true_negative:5755 false_positive:0 false_negative:44586 
edmonton_ocount_180_osize_9_otype_SQUARE.png threshold:0.900 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:1 true_negative:5755 false_positive:0 false_negative:44586 
edmonton_ocount_180_osize_9_otype_SQUARE.png threshold:0.950 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:1 true_negative:5755 false_positive:0 false_negative:44586 
edmonton_ocount_180_osize_9_otype_SQUARE.png threshold:1.000 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:1 true_negative:5755 false_positive:0 false_negative:44586 
