edmonton_ocount_20_osize_35_otype_SQUARE.png threshold:0.000 precision:0.824 recall:1.000 true_negative_rate:0.000 true_positive:44587 true_negative:0 false_positive:9523 false_negative:0 
edmonton_ocount_20_osize_35_otype_SQUARE.png threshold:0.050 precision:0.783 recall:0.715 true_negative_rate:0.072 true_positive:31879 true_negative:687 false_positive:8836 false_negative:12708 
edmonton_ocount_20_osize_35_otype_SQUARE.png threshold:0.100 precision:0.809 recall:0.453 true_negative_rate:0.500 true_positive:20182 true_negative:4763 false_positive:4760 false_negative:24405 
edmonton_ocount_20_osize_35_otype_SQUARE.png threshold:0.150 precision:0.943 recall:0.310 true_negative_rate:0.913 true_positive:13840 true_negative:8694 false_positive:829 false_negative:30747 
edmonton_ocount_20_osize_35_otype_SQUARE.png threshold:0.200 precision:0.983 recall:0.224 true_negative_rate:0.982 true_positive:9983 true_negative:9350 false_positive:173 false_negative:34604 
edmonton_ocount_20_osize_35_otype_SQUARE.png threshold:0.250 precision:0.988 recall:0.168 true_negative_rate:0.991 true_positive:7496 true_negative:9434 false_positive:89 false_negative:37091 
edmonton_ocount_20_osize_35_otype_SQUARE.png threshold:0.300 precision:1.000 recall:0.129 true_negative_rate:1.000 true_positive:5754 true_negative:9523 false_positive:0 false_negative:38833 
edmonton_ocount_20_osize_35_otype_SQUARE.png threshold:0.350 precision:1.000 recall:0.110 true_negative_rate:1.000 true_positive:4899 true_negative:9523 false_positive:0 false_negative:39688 
edmonton_ocount_20_osize_35_otype_SQUARE.png threshold:0.400 precision:1.000 recall:0.089 true_negative_rate:1.000 true_positive:3990 true_negative:9523 false_positive:0 false_negative:40597 
edmonton_ocount_20_osize_35_otype_SQUARE.png threshold:0.450 precision:1.000 recall:0.081 true_negative_rate:1.000 true_positive:3617 true_negative:9523 false_positive:0 false_negative:40970 
edmonton_ocount_20_osize_35_otype_SQUARE.png threshold:0.500 precision:1.000 recall:0.075 true_negative_rate:1.000 true_positive:3325 true_negative:9523 false_positive:0 false_negative:41262 
edmonton_ocount_20_osize_35_otype_SQUARE.png threshold:0.550 precision:1.000 recall:0.071 true_negative_rate:1.000 true_positive:3154 true_negative:9523 false_positive:0 false_negative:41433 
edmonton_ocount_20_osize_35_otype_SQUARE.png threshold:0.600 precision:1.000 recall:0.068 true_negative_rate:1.000 true_positive:3047 true_negative:9523 false_positive:0 false_negative:41540 
edmonton_ocount_20_osize_35_otype_SQUARE.png threshold:0.650 precision:1.000 recall:0.061 true_negative_rate:1.000 true_positive:2709 true_negative:9523 false_positive:0 false_negative:41878 
edmonton_ocount_20_osize_35_otype_SQUARE.png threshold:0.700 precision:1.000 recall:0.016 true_negative_rate:1.000 true_positive:735 true_negative:9523 false_positive:0 false_negative:43852 
edmonton_ocount_20_osize_35_otype_SQUARE.png threshold:0.750 precision:1.000 recall:0.008 true_negative_rate:1.000 true_positive:369 true_negative:9523 false_positive:0 false_negative:44218 
edmonton_ocount_20_osize_35_otype_SQUARE.png threshold:0.800 precision:1.000 recall:0.001 true_negative_rate:1.000 true_positive:26 true_negative:9523 false_positive:0 false_negative:44561 
edmonton_ocount_20_osize_35_otype_SQUARE.png threshold:0.850 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:1 true_negative:9523 false_positive:0 false_negative:44586 
edmonton_ocount_20_osize_35_otype_SQUARE.png threshold:0.900 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:1 true_negative:9523 false_positive:0 false_negative:44586 
edmonton_ocount_20_osize_35_otype_SQUARE.png threshold:0.950 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:1 true_negative:9523 false_positive:0 false_negative:44586 
edmonton_ocount_20_osize_35_otype_SQUARE.png threshold:1.000 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:1 true_negative:9523 false_positive:0 false_negative:44586 
