aces_publicb_ocount_120_osize_5_otype_SQUARE.png threshold:0.000 precision:0.969 recall:1.000 true_negative_rate:0.000 true_positive:37795 true_negative:0 false_positive:1211 false_negative:0 
aces_publicb_ocount_120_osize_5_otype_SQUARE.png threshold:0.050 precision:0.995 recall:0.858 true_negative_rate:0.868 true_positive:32430 true_negative:1051 false_positive:160 false_negative:5365 
aces_publicb_ocount_120_osize_5_otype_SQUARE.png threshold:0.100 precision:0.998 recall:0.718 true_negative_rate:0.962 true_positive:27152 true_negative:1165 false_positive:46 false_negative:10643 
aces_publicb_ocount_120_osize_5_otype_SQUARE.png threshold:0.150 precision:0.999 recall:0.619 true_negative_rate:0.983 true_positive:23380 true_negative:1191 false_positive:20 false_negative:14415 
aces_publicb_ocount_120_osize_5_otype_SQUARE.png threshold:0.200 precision:0.999 recall:0.540 true_negative_rate:0.987 true_positive:20408 true_negative:1195 false_positive:16 false_negative:17387 
aces_publicb_ocount_120_osize_5_otype_SQUARE.png threshold:0.250 precision:0.999 recall:0.476 true_negative_rate:0.990 true_positive:17972 true_negative:1199 false_positive:12 false_negative:19823 
aces_publicb_ocount_120_osize_5_otype_SQUARE.png threshold:0.300 precision:1.000 recall:0.420 true_negative_rate:0.996 true_positive:15880 true_negative:1206 false_positive:5 false_negative:21915 
aces_publicb_ocount_120_osize_5_otype_SQUARE.png threshold:0.350 precision:1.000 recall:0.358 true_negative_rate:0.998 true_positive:13538 true_negative:1209 false_positive:2 false_negative:24257 
aces_publicb_ocount_120_osize_5_otype_SQUARE.png threshold:0.400 precision:1.000 recall:0.287 true_negative_rate:0.999 true_positive:10829 true_negative:1210 false_positive:1 false_negative:26966 
aces_publicb_ocount_120_osize_5_otype_SQUARE.png threshold:0.450 precision:1.000 recall:0.231 true_negative_rate:0.999 true_positive:8730 true_negative:1210 false_positive:1 false_negative:29065 
aces_publicb_ocount_120_osize_5_otype_SQUARE.png threshold:0.500 precision:1.000 recall:0.185 true_negative_rate:0.999 true_positive:6986 true_negative:1210 false_positive:1 false_negative:30809 
aces_publicb_ocount_120_osize_5_otype_SQUARE.png threshold:0.550 precision:1.000 recall:0.141 true_negative_rate:0.999 true_positive:5322 true_negative:1210 false_positive:1 false_negative:32473 
aces_publicb_ocount_120_osize_5_otype_SQUARE.png threshold:0.600 precision:1.000 recall:0.100 true_negative_rate:0.999 true_positive:3786 true_negative:1210 false_positive:1 false_negative:34009 
aces_publicb_ocount_120_osize_5_otype_SQUARE.png threshold:0.650 precision:1.000 recall:0.067 true_negative_rate:1.000 true_positive:2540 true_negative:1211 false_positive:0 false_negative:35255 
aces_publicb_ocount_120_osize_5_otype_SQUARE.png threshold:0.700 precision:1.000 recall:0.035 true_negative_rate:1.000 true_positive:1325 true_negative:1211 false_positive:0 false_negative:36470 
aces_publicb_ocount_120_osize_5_otype_SQUARE.png threshold:0.750 precision:1.000 recall:0.014 true_negative_rate:1.000 true_positive:511 true_negative:1211 false_positive:0 false_negative:37284 
aces_publicb_ocount_120_osize_5_otype_SQUARE.png threshold:0.800 precision:1.000 recall:0.002 true_negative_rate:1.000 true_positive:60 true_negative:1211 false_positive:0 false_negative:37735 
aces_publicb_ocount_120_osize_5_otype_SQUARE.png threshold:0.850 precision:1.000 recall:0.001 true_negative_rate:1.000 true_positive:35 true_negative:1211 false_positive:0 false_negative:37760 
aces_publicb_ocount_120_osize_5_otype_SQUARE.png threshold:0.900 precision:1.000 recall:0.001 true_negative_rate:1.000 true_positive:26 true_negative:1211 false_positive:0 false_negative:37769 
aces_publicb_ocount_120_osize_5_otype_SQUARE.png threshold:0.950 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:12 true_negative:1211 false_positive:0 false_negative:37783 
aces_publicb_ocount_120_osize_5_otype_SQUARE.png threshold:1.000 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:1 true_negative:1211 false_positive:0 false_negative:37794 
