aces_publicb_ocount_80_osize_21_otype_SQUARE.png threshold:0.000 precision:0.782 recall:1.000 true_negative_rate:0.000 true_positive:37795 true_negative:0 false_positive:10537 false_negative:0 
aces_publicb_ocount_80_osize_21_otype_SQUARE.png threshold:0.050 precision:0.775 recall:0.866 true_negative_rate:0.100 true_positive:32728 true_negative:1054 false_positive:9483 false_negative:5067 
aces_publicb_ocount_80_osize_21_otype_SQUARE.png threshold:0.100 precision:0.864 recall:0.724 true_negative_rate:0.590 true_positive:27372 true_negative:6213 false_positive:4324 false_negative:10423 
aces_publicb_ocount_80_osize_21_otype_SQUARE.png threshold:0.150 precision:0.983 recall:0.623 true_negative_rate:0.961 true_positive:23543 true_negative:10125 false_positive:412 false_negative:14252 
aces_publicb_ocount_80_osize_21_otype_SQUARE.png threshold:0.200 precision:0.993 recall:0.543 true_negative_rate:0.986 true_positive:20541 true_negative:10388 false_positive:149 false_negative:17254 
aces_publicb_ocount_80_osize_21_otype_SQUARE.png threshold:0.250 precision:0.996 recall:0.476 true_negative_rate:0.994 true_positive:17991 true_negative:10471 false_positive:66 false_negative:19804 
aces_publicb_ocount_80_osize_21_otype_SQUARE.png threshold:0.300 precision:0.999 recall:0.423 true_negative_rate:0.998 true_positive:15981 true_negative:10518 false_positive:19 false_negative:21814 
aces_publicb_ocount_80_osize_21_otype_SQUARE.png threshold:0.350 precision:1.000 recall:0.355 true_negative_rate:1.000 true_positive:13428 true_negative:10535 false_positive:2 false_negative:24367 
aces_publicb_ocount_80_osize_21_otype_SQUARE.png threshold:0.400 precision:1.000 recall:0.287 true_negative_rate:1.000 true_positive:10842 true_negative:10535 false_positive:2 false_negative:26953 
aces_publicb_ocount_80_osize_21_otype_SQUARE.png threshold:0.450 precision:1.000 recall:0.230 true_negative_rate:1.000 true_positive:8696 true_negative:10535 false_positive:2 false_negative:29099 
aces_publicb_ocount_80_osize_21_otype_SQUARE.png threshold:0.500 precision:1.000 recall:0.183 true_negative_rate:1.000 true_positive:6923 true_negative:10535 false_positive:2 false_negative:30872 
aces_publicb_ocount_80_osize_21_otype_SQUARE.png threshold:0.550 precision:1.000 recall:0.141 true_negative_rate:1.000 true_positive:5327 true_negative:10536 false_positive:1 false_negative:32468 
aces_publicb_ocount_80_osize_21_otype_SQUARE.png threshold:0.600 precision:1.000 recall:0.099 true_negative_rate:1.000 true_positive:3736 true_negative:10536 false_positive:1 false_negative:34059 
aces_publicb_ocount_80_osize_21_otype_SQUARE.png threshold:0.650 precision:1.000 recall:0.063 true_negative_rate:1.000 true_positive:2394 true_negative:10537 false_positive:0 false_negative:35401 
aces_publicb_ocount_80_osize_21_otype_SQUARE.png threshold:0.700 precision:1.000 recall:0.036 true_negative_rate:1.000 true_positive:1370 true_negative:10537 false_positive:0 false_negative:36425 
aces_publicb_ocount_80_osize_21_otype_SQUARE.png threshold:0.750 precision:1.000 recall:0.014 true_negative_rate:1.000 true_positive:533 true_negative:10537 false_positive:0 false_negative:37262 
aces_publicb_ocount_80_osize_21_otype_SQUARE.png threshold:0.800 precision:1.000 recall:0.002 true_negative_rate:1.000 true_positive:61 true_negative:10537 false_positive:0 false_negative:37734 
aces_publicb_ocount_80_osize_21_otype_SQUARE.png threshold:0.850 precision:1.000 recall:0.001 true_negative_rate:1.000 true_positive:32 true_negative:10537 false_positive:0 false_negative:37763 
aces_publicb_ocount_80_osize_21_otype_SQUARE.png threshold:0.900 precision:1.000 recall:0.001 true_negative_rate:1.000 true_positive:26 true_negative:10537 false_positive:0 false_negative:37769 
aces_publicb_ocount_80_osize_21_otype_SQUARE.png threshold:0.950 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:12 true_negative:10537 false_positive:0 false_negative:37783 
aces_publicb_ocount_80_osize_21_otype_SQUARE.png threshold:1.000 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:1 true_negative:10537 false_positive:0 false_negative:37794 
