fr079_ocount_20_osize_8_otype_RANDOM.png threshold:0.000 precision:0.978 recall:1.000 true_negative_rate:0.000 true_positive:36465 true_negative:0 false_positive:837 false_negative:0 
fr079_ocount_20_osize_8_otype_RANDOM.png threshold:0.050 precision:0.984 recall:0.976 true_negative_rate:0.317 true_positive:35588 true_negative:265 false_positive:572 false_negative:877 
fr079_ocount_20_osize_8_otype_RANDOM.png threshold:0.100 precision:0.989 recall:0.900 true_negative_rate:0.553 true_positive:32808 true_negative:463 false_positive:374 false_negative:3657 
fr079_ocount_20_osize_8_otype_RANDOM.png threshold:0.150 precision:0.994 recall:0.757 true_negative_rate:0.796 true_positive:27593 true_negative:666 false_positive:171 false_negative:8872 
fr079_ocount_20_osize_8_otype_RANDOM.png threshold:0.200 precision:0.997 recall:0.589 true_negative_rate:0.914 true_positive:21484 true_negative:765 false_positive:72 false_negative:14981 
fr079_ocount_20_osize_8_otype_RANDOM.png threshold:0.250 precision:0.998 recall:0.457 true_negative_rate:0.969 true_positive:16667 true_negative:811 false_positive:26 false_negative:19798 
fr079_ocount_20_osize_8_otype_RANDOM.png threshold:0.300 precision:1.000 recall:0.348 true_negative_rate:0.994 true_positive:12690 true_negative:832 false_positive:5 false_negative:23775 
fr079_ocount_20_osize_8_otype_RANDOM.png threshold:0.350 precision:1.000 recall:0.249 true_negative_rate:0.998 true_positive:9096 true_negative:835 false_positive:2 false_negative:27369 
fr079_ocount_20_osize_8_otype_RANDOM.png threshold:0.400 precision:1.000 recall:0.176 true_negative_rate:0.998 true_positive:6433 true_negative:835 false_positive:2 false_negative:30032 
fr079_ocount_20_osize_8_otype_RANDOM.png threshold:0.450 precision:1.000 recall:0.122 true_negative_rate:0.999 true_positive:4437 true_negative:836 false_positive:1 false_negative:32028 
fr079_ocount_20_osize_8_otype_RANDOM.png threshold:0.500 precision:1.000 recall:0.082 true_negative_rate:0.999 true_positive:2975 true_negative:836 false_positive:1 false_negative:33490 
fr079_ocount_20_osize_8_otype_RANDOM.png threshold:0.550 precision:1.000 recall:0.052 true_negative_rate:1.000 true_positive:1886 true_negative:837 false_positive:0 false_negative:34579 
fr079_ocount_20_osize_8_otype_RANDOM.png threshold:0.600 precision:1.000 recall:0.027 true_negative_rate:1.000 true_positive:970 true_negative:837 false_positive:0 false_negative:35495 
fr079_ocount_20_osize_8_otype_RANDOM.png threshold:0.650 precision:1.000 recall:0.011 true_negative_rate:1.000 true_positive:393 true_negative:837 false_positive:0 false_negative:36072 
fr079_ocount_20_osize_8_otype_RANDOM.png threshold:0.700 precision:1.000 recall:0.004 true_negative_rate:1.000 true_positive:151 true_negative:837 false_positive:0 false_negative:36314 
fr079_ocount_20_osize_8_otype_RANDOM.png threshold:0.750 precision:1.000 recall:0.002 true_negative_rate:1.000 true_positive:73 true_negative:837 false_positive:0 false_negative:36392 
fr079_ocount_20_osize_8_otype_RANDOM.png threshold:0.800 precision:1.000 recall:0.001 true_negative_rate:1.000 true_positive:35 true_negative:837 false_positive:0 false_negative:36430 
fr079_ocount_20_osize_8_otype_RANDOM.png threshold:0.850 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:13 true_negative:837 false_positive:0 false_negative:36452 
fr079_ocount_20_osize_8_otype_RANDOM.png threshold:0.900 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:10 true_negative:837 false_positive:0 false_negative:36455 
fr079_ocount_20_osize_8_otype_RANDOM.png threshold:0.950 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:3 true_negative:837 false_positive:0 false_negative:36462 
fr079_ocount_20_osize_8_otype_RANDOM.png threshold:1.000 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:1 true_negative:837 false_positive:0 false_negative:36464 
