fhw_ocount_60_osize_12_otype_RECTANGLE.png threshold:0.000 precision:0.947 recall:1.000 true_negative_rate:0.000 true_positive:34831 true_negative:0 false_positive:1965 false_negative:0 
fhw_ocount_60_osize_12_otype_RECTANGLE.png threshold:0.050 precision:0.948 recall:0.936 true_negative_rate:0.085 true_positive:32594 true_negative:167 false_positive:1798 false_negative:2237 
fhw_ocount_60_osize_12_otype_RECTANGLE.png threshold:0.100 precision:0.956 recall:0.786 true_negative_rate:0.356 true_positive:27387 true_negative:699 false_positive:1266 false_negative:7444 
fhw_ocount_60_osize_12_otype_RECTANGLE.png threshold:0.150 precision:0.976 recall:0.607 true_negative_rate:0.740 true_positive:21152 true_negative:1454 false_positive:511 false_negative:13679 
fhw_ocount_60_osize_12_otype_RECTANGLE.png threshold:0.200 precision:0.994 recall:0.471 true_negative_rate:0.946 true_positive:16412 true_negative:1859 false_positive:106 false_negative:18419 
fhw_ocount_60_osize_12_otype_RECTANGLE.png threshold:0.250 precision:0.996 recall:0.390 true_negative_rate:0.975 true_positive:13571 true_negative:1915 false_positive:50 false_negative:21260 
fhw_ocount_60_osize_12_otype_RECTANGLE.png threshold:0.300 precision:0.997 recall:0.328 true_negative_rate:0.983 true_positive:11409 true_negative:1932 false_positive:33 false_negative:23422 
fhw_ocount_60_osize_12_otype_RECTANGLE.png threshold:0.350 precision:0.998 recall:0.274 true_negative_rate:0.992 true_positive:9550 true_negative:1950 false_positive:15 false_negative:25281 
fhw_ocount_60_osize_12_otype_RECTANGLE.png threshold:0.400 precision:0.999 recall:0.227 true_negative_rate:0.995 true_positive:7909 true_negative:1956 false_positive:9 false_negative:26922 
fhw_ocount_60_osize_12_otype_RECTANGLE.png threshold:0.450 precision:1.000 recall:0.186 true_negative_rate:1.000 true_positive:6486 true_negative:1965 false_positive:0 false_negative:28345 
fhw_ocount_60_osize_12_otype_RECTANGLE.png threshold:0.500 precision:1.000 recall:0.145 true_negative_rate:1.000 true_positive:5062 true_negative:1965 false_positive:0 false_negative:29769 
fhw_ocount_60_osize_12_otype_RECTANGLE.png threshold:0.550 precision:1.000 recall:0.111 true_negative_rate:1.000 true_positive:3855 true_negative:1965 false_positive:0 false_negative:30976 
fhw_ocount_60_osize_12_otype_RECTANGLE.png threshold:0.600 precision:1.000 recall:0.078 true_negative_rate:1.000 true_positive:2715 true_negative:1965 false_positive:0 false_negative:32116 
fhw_ocount_60_osize_12_otype_RECTANGLE.png threshold:0.650 precision:1.000 recall:0.048 true_negative_rate:1.000 true_positive:1682 true_negative:1965 false_positive:0 false_negative:33149 
fhw_ocount_60_osize_12_otype_RECTANGLE.png threshold:0.700 precision:1.000 recall:0.036 true_negative_rate:1.000 true_positive:1252 true_negative:1965 false_positive:0 false_negative:33579 
fhw_ocount_60_osize_12_otype_RECTANGLE.png threshold:0.750 precision:1.000 recall:0.028 true_negative_rate:1.000 true_positive:963 true_negative:1965 false_positive:0 false_negative:33868 
fhw_ocount_60_osize_12_otype_RECTANGLE.png threshold:0.800 precision:1.000 recall:0.019 true_negative_rate:1.000 true_positive:673 true_negative:1965 false_positive:0 false_negative:34158 
fhw_ocount_60_osize_12_otype_RECTANGLE.png threshold:0.850 precision:1.000 recall:0.007 true_negative_rate:1.000 true_positive:237 true_negative:1965 false_positive:0 false_negative:34594 
fhw_ocount_60_osize_12_otype_RECTANGLE.png threshold:0.900 precision:1.000 recall:0.002 true_negative_rate:1.000 true_positive:55 true_negative:1965 false_positive:0 false_negative:34776 
fhw_ocount_60_osize_12_otype_RECTANGLE.png threshold:0.950 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:13 true_negative:1965 false_positive:0 false_negative:34818 
fhw_ocount_60_osize_12_otype_RECTANGLE.png threshold:1.000 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:1 true_negative:1965 false_positive:0 false_negative:34830 
