fhw_ocount_100_osize_6_otype_RECTANGLE.png threshold:0.000 precision:0.965 recall:1.000 true_negative_rate:0.000 true_positive:34831 true_negative:0 false_positive:1245 false_negative:0 
fhw_ocount_100_osize_6_otype_RECTANGLE.png threshold:0.050 precision:0.974 recall:0.936 true_negative_rate:0.302 true_positive:32595 true_negative:376 false_positive:869 false_negative:2236 
fhw_ocount_100_osize_6_otype_RECTANGLE.png threshold:0.100 precision:0.986 recall:0.784 true_negative_rate:0.696 true_positive:27305 true_negative:867 false_positive:378 false_negative:7526 
fhw_ocount_100_osize_6_otype_RECTANGLE.png threshold:0.150 precision:0.994 recall:0.601 true_negative_rate:0.898 true_positive:20934 true_negative:1118 false_positive:127 false_negative:13897 
fhw_ocount_100_osize_6_otype_RECTANGLE.png threshold:0.200 precision:0.998 recall:0.470 true_negative_rate:0.971 true_positive:16371 true_negative:1209 false_positive:36 false_negative:18460 
fhw_ocount_100_osize_6_otype_RECTANGLE.png threshold:0.250 precision:1.000 recall:0.391 true_negative_rate:0.997 true_positive:13633 true_negative:1241 false_positive:4 false_negative:21198 
fhw_ocount_100_osize_6_otype_RECTANGLE.png threshold:0.300 precision:1.000 recall:0.328 true_negative_rate:0.998 true_positive:11412 true_negative:1243 false_positive:2 false_negative:23419 
fhw_ocount_100_osize_6_otype_RECTANGLE.png threshold:0.350 precision:1.000 recall:0.273 true_negative_rate:0.999 true_positive:9510 true_negative:1244 false_positive:1 false_negative:25321 
fhw_ocount_100_osize_6_otype_RECTANGLE.png threshold:0.400 precision:1.000 recall:0.228 true_negative_rate:0.999 true_positive:7941 true_negative:1244 false_positive:1 false_negative:26890 
fhw_ocount_100_osize_6_otype_RECTANGLE.png threshold:0.450 precision:1.000 recall:0.186 true_negative_rate:1.000 true_positive:6486 true_negative:1245 false_positive:0 false_negative:28345 
fhw_ocount_100_osize_6_otype_RECTANGLE.png threshold:0.500 precision:1.000 recall:0.145 true_negative_rate:1.000 true_positive:5049 true_negative:1245 false_positive:0 false_negative:29782 
fhw_ocount_100_osize_6_otype_RECTANGLE.png threshold:0.550 precision:1.000 recall:0.112 true_negative_rate:1.000 true_positive:3904 true_negative:1245 false_positive:0 false_negative:30927 
fhw_ocount_100_osize_6_otype_RECTANGLE.png threshold:0.600 precision:1.000 recall:0.078 true_negative_rate:1.000 true_positive:2726 true_negative:1245 false_positive:0 false_negative:32105 
fhw_ocount_100_osize_6_otype_RECTANGLE.png threshold:0.650 precision:1.000 recall:0.051 true_negative_rate:1.000 true_positive:1771 true_negative:1245 false_positive:0 false_negative:33060 
fhw_ocount_100_osize_6_otype_RECTANGLE.png threshold:0.700 precision:1.000 recall:0.037 true_negative_rate:1.000 true_positive:1277 true_negative:1245 false_positive:0 false_negative:33554 
fhw_ocount_100_osize_6_otype_RECTANGLE.png threshold:0.750 precision:1.000 recall:0.029 true_negative_rate:1.000 true_positive:994 true_negative:1245 false_positive:0 false_negative:33837 
fhw_ocount_100_osize_6_otype_RECTANGLE.png threshold:0.800 precision:1.000 recall:0.020 true_negative_rate:1.000 true_positive:696 true_negative:1245 false_positive:0 false_negative:34135 
fhw_ocount_100_osize_6_otype_RECTANGLE.png threshold:0.850 precision:1.000 recall:0.007 true_negative_rate:1.000 true_positive:239 true_negative:1245 false_positive:0 false_negative:34592 
fhw_ocount_100_osize_6_otype_RECTANGLE.png threshold:0.900 precision:1.000 recall:0.002 true_negative_rate:1.000 true_positive:61 true_negative:1245 false_positive:0 false_negative:34770 
fhw_ocount_100_osize_6_otype_RECTANGLE.png threshold:0.950 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:15 true_negative:1245 false_positive:0 false_negative:34816 
fhw_ocount_100_osize_6_otype_RECTANGLE.png threshold:1.000 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:1 true_negative:1245 false_positive:0 false_negative:34830 
