edmonton_ocount_180_osize_28_otype_SQUARE.png threshold:0.000 precision:0.467 recall:1.000 true_negative_rate:0.000 true_positive:44587 true_negative:0 false_positive:50899 false_negative:0 
edmonton_ocount_180_osize_28_otype_SQUARE.png threshold:0.050 precision:0.424 recall:0.760 true_negative_rate:0.097 true_positive:33884 true_negative:4948 false_positive:45951 false_negative:10703 
edmonton_ocount_180_osize_28_otype_SQUARE.png threshold:0.100 precision:0.473 recall:0.512 true_negative_rate:0.501 true_positive:22811 true_negative:25492 false_positive:25407 false_negative:21776 
edmonton_ocount_180_osize_28_otype_SQUARE.png threshold:0.150 precision:0.665 recall:0.344 true_negative_rate:0.848 true_positive:15355 true_negative:43152 false_positive:7747 false_negative:29232 
edmonton_ocount_180_osize_28_otype_SQUARE.png threshold:0.200 precision:0.868 recall:0.244 true_negative_rate:0.968 true_positive:10857 true_negative:49245 false_positive:1654 false_negative:33730 
edmonton_ocount_180_osize_28_otype_SQUARE.png threshold:0.250 precision:0.972 recall:0.178 true_negative_rate:0.996 true_positive:7954 true_negative:50670 false_positive:229 false_negative:36633 
edmonton_ocount_180_osize_28_otype_SQUARE.png threshold:0.300 precision:0.999 recall:0.132 true_negative_rate:1.000 true_positive:5877 true_negative:50891 false_positive:8 false_negative:38710 
edmonton_ocount_180_osize_28_otype_SQUARE.png threshold:0.350 precision:1.000 recall:0.108 true_negative_rate:1.000 true_positive:4803 true_negative:50899 false_positive:0 false_negative:39784 
edmonton_ocount_180_osize_28_otype_SQUARE.png threshold:0.400 precision:1.000 recall:0.089 true_negative_rate:1.000 true_positive:3971 true_negative:50899 false_positive:0 false_negative:40616 
edmonton_ocount_180_osize_28_otype_SQUARE.png threshold:0.450 precision:1.000 recall:0.082 true_negative_rate:1.000 true_positive:3648 true_negative:50899 false_positive:0 false_negative:40939 
edmonton_ocount_180_osize_28_otype_SQUARE.png threshold:0.500 precision:1.000 recall:0.075 true_negative_rate:1.000 true_positive:3337 true_negative:50899 false_positive:0 false_negative:41250 
edmonton_ocount_180_osize_28_otype_SQUARE.png threshold:0.550 precision:1.000 recall:0.070 true_negative_rate:1.000 true_positive:3104 true_negative:50899 false_positive:0 false_negative:41483 
edmonton_ocount_180_osize_28_otype_SQUARE.png threshold:0.600 precision:1.000 recall:0.067 true_negative_rate:1.000 true_positive:2983 true_negative:50899 false_positive:0 false_negative:41604 
edmonton_ocount_180_osize_28_otype_SQUARE.png threshold:0.650 precision:1.000 recall:0.060 true_negative_rate:1.000 true_positive:2688 true_negative:50899 false_positive:0 false_negative:41899 
edmonton_ocount_180_osize_28_otype_SQUARE.png threshold:0.700 precision:1.000 recall:0.021 true_negative_rate:1.000 true_positive:958 true_negative:50899 false_positive:0 false_negative:43629 
edmonton_ocount_180_osize_28_otype_SQUARE.png threshold:0.750 precision:1.000 recall:0.009 true_negative_rate:1.000 true_positive:395 true_negative:50899 false_positive:0 false_negative:44192 
edmonton_ocount_180_osize_28_otype_SQUARE.png threshold:0.800 precision:1.000 recall:0.001 true_negative_rate:1.000 true_positive:26 true_negative:50899 false_positive:0 false_negative:44561 
edmonton_ocount_180_osize_28_otype_SQUARE.png threshold:0.850 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:4 true_negative:50899 false_positive:0 false_negative:44583 
edmonton_ocount_180_osize_28_otype_SQUARE.png threshold:0.900 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:1 true_negative:50899 false_positive:0 false_negative:44586 
edmonton_ocount_180_osize_28_otype_SQUARE.png threshold:0.950 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:1 true_negative:50899 false_positive:0 false_negative:44586 
edmonton_ocount_180_osize_28_otype_SQUARE.png threshold:1.000 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:1 true_negative:50899 false_positive:0 false_negative:44586 
