fr101_ocount_60_osize_6_otype_SQUARE.png threshold:0.000 precision:0.950 recall:1.000 true_negative_rate:0.000 true_positive:14893 true_negative:0 false_positive:790 false_negative:0 
fr101_ocount_60_osize_6_otype_SQUARE.png threshold:0.050 precision:0.976 recall:0.921 true_negative_rate:0.573 true_positive:13715 true_negative:453 false_positive:337 false_negative:1178 
fr101_ocount_60_osize_6_otype_SQUARE.png threshold:0.100 precision:0.997 recall:0.799 true_negative_rate:0.959 true_positive:11904 true_negative:758 false_positive:32 false_negative:2989 
fr101_ocount_60_osize_6_otype_SQUARE.png threshold:0.150 precision:0.999 recall:0.665 true_negative_rate:0.989 true_positive:9907 true_negative:781 false_positive:9 false_negative:4986 
fr101_ocount_60_osize_6_otype_SQUARE.png threshold:0.200 precision:1.000 recall:0.554 true_negative_rate:0.996 true_positive:8249 true_negative:787 false_positive:3 false_negative:6644 
fr101_ocount_60_osize_6_otype_SQUARE.png threshold:0.250 precision:1.000 recall:0.480 true_negative_rate:0.996 true_positive:7148 true_negative:787 false_positive:3 false_negative:7745 
fr101_ocount_60_osize_6_otype_SQUARE.png threshold:0.300 precision:1.000 recall:0.419 true_negative_rate:0.997 true_positive:6244 true_negative:788 false_positive:2 false_negative:8649 
fr101_ocount_60_osize_6_otype_SQUARE.png threshold:0.350 precision:1.000 recall:0.379 true_negative_rate:1.000 true_positive:5646 true_negative:790 false_positive:0 false_negative:9247 
fr101_ocount_60_osize_6_otype_SQUARE.png threshold:0.400 precision:1.000 recall:0.334 true_negative_rate:1.000 true_positive:4969 true_negative:790 false_positive:0 false_negative:9924 
fr101_ocount_60_osize_6_otype_SQUARE.png threshold:0.450 precision:1.000 recall:0.291 true_negative_rate:1.000 true_positive:4341 true_negative:790 false_positive:0 false_negative:10552 
fr101_ocount_60_osize_6_otype_SQUARE.png threshold:0.500 precision:1.000 recall:0.259 true_negative_rate:1.000 true_positive:3862 true_negative:790 false_positive:0 false_negative:11031 
fr101_ocount_60_osize_6_otype_SQUARE.png threshold:0.550 precision:1.000 recall:0.225 true_negative_rate:1.000 true_positive:3356 true_negative:790 false_positive:0 false_negative:11537 
fr101_ocount_60_osize_6_otype_SQUARE.png threshold:0.600 precision:1.000 recall:0.196 true_negative_rate:1.000 true_positive:2924 true_negative:790 false_positive:0 false_negative:11969 
fr101_ocount_60_osize_6_otype_SQUARE.png threshold:0.650 precision:1.000 recall:0.156 true_negative_rate:1.000 true_positive:2327 true_negative:790 false_positive:0 false_negative:12566 
fr101_ocount_60_osize_6_otype_SQUARE.png threshold:0.700 precision:1.000 recall:0.121 true_negative_rate:1.000 true_positive:1806 true_negative:790 false_positive:0 false_negative:13087 
fr101_ocount_60_osize_6_otype_SQUARE.png threshold:0.750 precision:1.000 recall:0.092 true_negative_rate:1.000 true_positive:1366 true_negative:790 false_positive:0 false_negative:13527 
fr101_ocount_60_osize_6_otype_SQUARE.png threshold:0.800 precision:1.000 recall:0.062 true_negative_rate:1.000 true_positive:923 true_negative:790 false_positive:0 false_negative:13970 
fr101_ocount_60_osize_6_otype_SQUARE.png threshold:0.850 precision:1.000 recall:0.030 true_negative_rate:1.000 true_positive:447 true_negative:790 false_positive:0 false_negative:14446 
fr101_ocount_60_osize_6_otype_SQUARE.png threshold:0.900 precision:1.000 recall:0.011 true_negative_rate:1.000 true_positive:168 true_negative:790 false_positive:0 false_negative:14725 
fr101_ocount_60_osize_6_otype_SQUARE.png threshold:0.950 precision:1.000 recall:0.003 true_negative_rate:1.000 true_positive:38 true_negative:790 false_positive:0 false_negative:14855 
fr101_ocount_60_osize_6_otype_SQUARE.png threshold:1.000 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:1 true_negative:790 false_positive:0 false_negative:14892 
