aces_publicb_ocount_120_osize_22_otype_RECTANGLE.png threshold:0.000 precision:0.733 recall:1.000 true_negative_rate:0.000 true_positive:37795 true_negative:0 false_positive:13733 false_negative:0 
aces_publicb_ocount_120_osize_22_otype_RECTANGLE.png threshold:0.050 precision:0.719 recall:0.874 true_negative_rate:0.062 true_positive:33034 true_negative:853 false_positive:12880 false_negative:4761 
aces_publicb_ocount_120_osize_22_otype_RECTANGLE.png threshold:0.100 precision:0.820 recall:0.743 true_negative_rate:0.550 true_positive:28100 true_negative:7550 false_positive:6183 false_negative:9695 
aces_publicb_ocount_120_osize_22_otype_RECTANGLE.png threshold:0.150 precision:0.947 recall:0.633 true_negative_rate:0.903 true_positive:23913 true_negative:12395 false_positive:1338 false_negative:13882 
aces_publicb_ocount_120_osize_22_otype_RECTANGLE.png threshold:0.200 precision:0.977 recall:0.555 true_negative_rate:0.964 true_positive:20971 true_negative:13236 false_positive:497 false_negative:16824 
aces_publicb_ocount_120_osize_22_otype_RECTANGLE.png threshold:0.250 precision:0.986 recall:0.485 true_negative_rate:0.981 true_positive:18325 true_negative:13473 false_positive:260 false_negative:19470 
aces_publicb_ocount_120_osize_22_otype_RECTANGLE.png threshold:0.300 precision:0.991 recall:0.426 true_negative_rate:0.989 true_positive:16094 true_negative:13586 false_positive:147 false_negative:21701 
aces_publicb_ocount_120_osize_22_otype_RECTANGLE.png threshold:0.350 precision:0.992 recall:0.366 true_negative_rate:0.992 true_positive:13850 true_negative:13626 false_positive:107 false_negative:23945 
aces_publicb_ocount_120_osize_22_otype_RECTANGLE.png threshold:0.400 precision:0.997 recall:0.293 true_negative_rate:0.998 true_positive:11084 true_negative:13702 false_positive:31 false_negative:26711 
aces_publicb_ocount_120_osize_22_otype_RECTANGLE.png threshold:0.450 precision:0.999 recall:0.235 true_negative_rate:0.999 true_positive:8874 true_negative:13726 false_positive:7 false_negative:28921 
aces_publicb_ocount_120_osize_22_otype_RECTANGLE.png threshold:0.500 precision:0.999 recall:0.190 true_negative_rate:1.000 true_positive:7166 true_negative:13728 false_positive:5 false_negative:30629 
aces_publicb_ocount_120_osize_22_otype_RECTANGLE.png threshold:0.550 precision:0.999 recall:0.144 true_negative_rate:1.000 true_positive:5438 true_negative:13729 false_positive:4 false_negative:32357 
aces_publicb_ocount_120_osize_22_otype_RECTANGLE.png threshold:0.600 precision:1.000 recall:0.102 true_negative_rate:1.000 true_positive:3872 true_negative:13732 false_positive:1 false_negative:33923 
aces_publicb_ocount_120_osize_22_otype_RECTANGLE.png threshold:0.650 precision:1.000 recall:0.068 true_negative_rate:1.000 true_positive:2568 true_negative:13732 false_positive:1 false_negative:35227 
aces_publicb_ocount_120_osize_22_otype_RECTANGLE.png threshold:0.700 precision:1.000 recall:0.037 true_negative_rate:1.000 true_positive:1386 true_negative:13733 false_positive:0 false_negative:36409 
aces_publicb_ocount_120_osize_22_otype_RECTANGLE.png threshold:0.750 precision:1.000 recall:0.013 true_negative_rate:1.000 true_positive:504 true_negative:13733 false_positive:0 false_negative:37291 
aces_publicb_ocount_120_osize_22_otype_RECTANGLE.png threshold:0.800 precision:1.000 recall:0.002 true_negative_rate:1.000 true_positive:64 true_negative:13733 false_positive:0 false_negative:37731 
aces_publicb_ocount_120_osize_22_otype_RECTANGLE.png threshold:0.850 precision:1.000 recall:0.001 true_negative_rate:1.000 true_positive:37 true_negative:13733 false_positive:0 false_negative:37758 
aces_publicb_ocount_120_osize_22_otype_RECTANGLE.png threshold:0.900 precision:1.000 recall:0.001 true_negative_rate:1.000 true_positive:24 true_negative:13733 false_positive:0 false_negative:37771 
aces_publicb_ocount_120_osize_22_otype_RECTANGLE.png threshold:0.950 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:10 true_negative:13733 false_positive:0 false_negative:37785 
aces_publicb_ocount_120_osize_22_otype_RECTANGLE.png threshold:1.000 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:1 true_negative:13733 false_positive:0 false_negative:37794 
