fr101_ocount_40_osize_14_otype_SQUARE.png threshold:0.000 precision:0.846 recall:1.000 true_negative_rate:0.000 true_positive:14893 true_negative:0 false_positive:2718 false_negative:0 
fr101_ocount_40_osize_14_otype_SQUARE.png threshold:0.050 precision:0.843 recall:0.926 true_negative_rate:0.054 true_positive:13784 true_negative:147 false_positive:2571 false_negative:1109 
fr101_ocount_40_osize_14_otype_SQUARE.png threshold:0.100 precision:0.866 recall:0.804 true_negative_rate:0.320 true_positive:11980 true_negative:871 false_positive:1847 false_negative:2913 
fr101_ocount_40_osize_14_otype_SQUARE.png threshold:0.150 precision:0.935 recall:0.672 true_negative_rate:0.743 true_positive:10013 true_negative:2020 false_positive:698 false_negative:4880 
fr101_ocount_40_osize_14_otype_SQUARE.png threshold:0.200 precision:0.969 recall:0.563 true_negative_rate:0.901 true_positive:8379 true_negative:2449 false_positive:269 false_negative:6514 
fr101_ocount_40_osize_14_otype_SQUARE.png threshold:0.250 precision:0.982 recall:0.482 true_negative_rate:0.953 true_positive:7173 true_negative:2590 false_positive:128 false_negative:7720 
fr101_ocount_40_osize_14_otype_SQUARE.png threshold:0.300 precision:0.993 recall:0.420 true_negative_rate:0.985 true_positive:6251 true_negative:2677 false_positive:41 false_negative:8642 
fr101_ocount_40_osize_14_otype_SQUARE.png threshold:0.350 precision:0.996 recall:0.379 true_negative_rate:0.991 true_positive:5645 true_negative:2693 false_positive:25 false_negative:9248 
fr101_ocount_40_osize_14_otype_SQUARE.png threshold:0.400 precision:0.996 recall:0.333 true_negative_rate:0.993 true_positive:4966 true_negative:2699 false_positive:19 false_negative:9927 
fr101_ocount_40_osize_14_otype_SQUARE.png threshold:0.450 precision:0.999 recall:0.293 true_negative_rate:0.998 true_positive:4371 true_negative:2713 false_positive:5 false_negative:10522 
fr101_ocount_40_osize_14_otype_SQUARE.png threshold:0.500 precision:1.000 recall:0.257 true_negative_rate:1.000 true_positive:3832 true_negative:2717 false_positive:1 false_negative:11061 
fr101_ocount_40_osize_14_otype_SQUARE.png threshold:0.550 precision:1.000 recall:0.225 true_negative_rate:1.000 true_positive:3350 true_negative:2717 false_positive:1 false_negative:11543 
fr101_ocount_40_osize_14_otype_SQUARE.png threshold:0.600 precision:1.000 recall:0.194 true_negative_rate:1.000 true_positive:2888 true_negative:2717 false_positive:1 false_negative:12005 
fr101_ocount_40_osize_14_otype_SQUARE.png threshold:0.650 precision:1.000 recall:0.154 true_negative_rate:1.000 true_positive:2299 true_negative:2718 false_positive:0 false_negative:12594 
fr101_ocount_40_osize_14_otype_SQUARE.png threshold:0.700 precision:1.000 recall:0.118 true_negative_rate:1.000 true_positive:1756 true_negative:2718 false_positive:0 false_negative:13137 
fr101_ocount_40_osize_14_otype_SQUARE.png threshold:0.750 precision:1.000 recall:0.089 true_negative_rate:1.000 true_positive:1320 true_negative:2718 false_positive:0 false_negative:13573 
fr101_ocount_40_osize_14_otype_SQUARE.png threshold:0.800 precision:1.000 recall:0.059 true_negative_rate:1.000 true_positive:886 true_negative:2718 false_positive:0 false_negative:14007 
fr101_ocount_40_osize_14_otype_SQUARE.png threshold:0.850 precision:1.000 recall:0.028 true_negative_rate:1.000 true_positive:418 true_negative:2718 false_positive:0 false_negative:14475 
fr101_ocount_40_osize_14_otype_SQUARE.png threshold:0.900 precision:1.000 recall:0.012 true_negative_rate:1.000 true_positive:173 true_negative:2718 false_positive:0 false_negative:14720 
fr101_ocount_40_osize_14_otype_SQUARE.png threshold:0.950 precision:1.000 recall:0.003 true_negative_rate:1.000 true_positive:44 true_negative:2718 false_positive:0 false_negative:14849 
fr101_ocount_40_osize_14_otype_SQUARE.png threshold:1.000 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:1 true_negative:2718 false_positive:0 false_negative:14892 
