aces_publicb_ocount_80_osize_25_otype_RECTANGLE.png threshold:0.000 precision:0.741 recall:1.000 true_negative_rate:0.000 true_positive:37795 true_negative:0 false_positive:13234 false_negative:0 
aces_publicb_ocount_80_osize_25_otype_RECTANGLE.png threshold:0.050 precision:0.725 recall:0.882 true_negative_rate:0.046 true_positive:33336 true_negative:603 false_positive:12631 false_negative:4459 
aces_publicb_ocount_80_osize_25_otype_RECTANGLE.png threshold:0.100 precision:0.788 recall:0.742 true_negative_rate:0.431 true_positive:28056 true_negative:5704 false_positive:7530 false_negative:9739 
aces_publicb_ocount_80_osize_25_otype_RECTANGLE.png threshold:0.150 precision:0.930 recall:0.634 true_negative_rate:0.865 true_positive:23957 true_negative:11444 false_positive:1790 false_negative:13838 
aces_publicb_ocount_80_osize_25_otype_RECTANGLE.png threshold:0.200 precision:0.978 recall:0.552 true_negative_rate:0.964 true_positive:20857 true_negative:12754 false_positive:480 false_negative:16938 
aces_publicb_ocount_80_osize_25_otype_RECTANGLE.png threshold:0.250 precision:0.987 recall:0.490 true_negative_rate:0.982 true_positive:18529 true_negative:12996 false_positive:238 false_negative:19266 
aces_publicb_ocount_80_osize_25_otype_RECTANGLE.png threshold:0.300 precision:0.991 recall:0.428 true_negative_rate:0.989 true_positive:16191 true_negative:13089 false_positive:145 false_negative:21604 
aces_publicb_ocount_80_osize_25_otype_RECTANGLE.png threshold:0.350 precision:0.996 recall:0.362 true_negative_rate:0.996 true_positive:13679 true_negative:13180 false_positive:54 false_negative:24116 
aces_publicb_ocount_80_osize_25_otype_RECTANGLE.png threshold:0.400 precision:0.997 recall:0.296 true_negative_rate:0.998 true_positive:11194 true_negative:13201 false_positive:33 false_negative:26601 
aces_publicb_ocount_80_osize_25_otype_RECTANGLE.png threshold:0.450 precision:0.999 recall:0.237 true_negative_rate:1.000 true_positive:8959 true_negative:13229 false_positive:5 false_negative:28836 
aces_publicb_ocount_80_osize_25_otype_RECTANGLE.png threshold:0.500 precision:1.000 recall:0.187 true_negative_rate:1.000 true_positive:7065 true_negative:13234 false_positive:0 false_negative:30730 
aces_publicb_ocount_80_osize_25_otype_RECTANGLE.png threshold:0.550 precision:1.000 recall:0.144 true_negative_rate:1.000 true_positive:5424 true_negative:13234 false_positive:0 false_negative:32371 
aces_publicb_ocount_80_osize_25_otype_RECTANGLE.png threshold:0.600 precision:1.000 recall:0.104 true_negative_rate:1.000 true_positive:3928 true_negative:13234 false_positive:0 false_negative:33867 
aces_publicb_ocount_80_osize_25_otype_RECTANGLE.png threshold:0.650 precision:1.000 recall:0.070 true_negative_rate:1.000 true_positive:2641 true_negative:13234 false_positive:0 false_negative:35154 
aces_publicb_ocount_80_osize_25_otype_RECTANGLE.png threshold:0.700 precision:1.000 recall:0.035 true_negative_rate:1.000 true_positive:1311 true_negative:13234 false_positive:0 false_negative:36484 
aces_publicb_ocount_80_osize_25_otype_RECTANGLE.png threshold:0.750 precision:1.000 recall:0.014 true_negative_rate:1.000 true_positive:545 true_negative:13234 false_positive:0 false_negative:37250 
aces_publicb_ocount_80_osize_25_otype_RECTANGLE.png threshold:0.800 precision:1.000 recall:0.004 true_negative_rate:1.000 true_positive:139 true_negative:13234 false_positive:0 false_negative:37656 
aces_publicb_ocount_80_osize_25_otype_RECTANGLE.png threshold:0.850 precision:1.000 recall:0.001 true_negative_rate:1.000 true_positive:41 true_negative:13234 false_positive:0 false_negative:37754 
aces_publicb_ocount_80_osize_25_otype_RECTANGLE.png threshold:0.900 precision:1.000 recall:0.001 true_negative_rate:1.000 true_positive:26 true_negative:13234 false_positive:0 false_negative:37769 
aces_publicb_ocount_80_osize_25_otype_RECTANGLE.png threshold:0.950 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:13 true_negative:13234 false_positive:0 false_negative:37782 
aces_publicb_ocount_80_osize_25_otype_RECTANGLE.png threshold:1.000 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:1 true_negative:13234 false_positive:0 false_negative:37794 
