edmonton_ocount_60_osize_35_otype_SQUARE.png threshold:0.000 precision:0.616 recall:1.000 true_negative_rate:0.000 true_positive:44587 true_negative:0 false_positive:27814 false_negative:0 
edmonton_ocount_60_osize_35_otype_SQUARE.png threshold:0.050 precision:0.554 recall:0.740 true_negative_rate:0.046 true_positive:32987 true_negative:1279 false_positive:26535 false_negative:11600 
edmonton_ocount_60_osize_35_otype_SQUARE.png threshold:0.100 precision:0.560 recall:0.505 true_negative_rate:0.365 true_positive:22498 true_negative:10153 false_positive:17661 false_negative:22089 
edmonton_ocount_60_osize_35_otype_SQUARE.png threshold:0.150 precision:0.779 recall:0.348 true_negative_rate:0.842 true_positive:15528 true_negative:23416 false_positive:4398 false_negative:29059 
edmonton_ocount_60_osize_35_otype_SQUARE.png threshold:0.200 precision:0.900 recall:0.246 true_negative_rate:0.956 true_positive:10960 true_negative:26595 false_positive:1219 false_negative:33627 
edmonton_ocount_60_osize_35_otype_SQUARE.png threshold:0.250 precision:0.963 recall:0.181 true_negative_rate:0.989 true_positive:8072 true_negative:27507 false_positive:307 false_negative:36515 
edmonton_ocount_60_osize_35_otype_SQUARE.png threshold:0.300 precision:0.985 recall:0.134 true_negative_rate:0.997 true_positive:5980 true_negative:27720 false_positive:94 false_negative:38607 
edmonton_ocount_60_osize_35_otype_SQUARE.png threshold:0.350 precision:0.995 recall:0.109 true_negative_rate:0.999 true_positive:4858 true_negative:27789 false_positive:25 false_negative:39729 
edmonton_ocount_60_osize_35_otype_SQUARE.png threshold:0.400 precision:0.999 recall:0.090 true_negative_rate:1.000 true_positive:4029 true_negative:27809 false_positive:5 false_negative:40558 
edmonton_ocount_60_osize_35_otype_SQUARE.png threshold:0.450 precision:1.000 recall:0.081 true_negative_rate:1.000 true_positive:3604 true_negative:27813 false_positive:1 false_negative:40983 
edmonton_ocount_60_osize_35_otype_SQUARE.png threshold:0.500 precision:1.000 recall:0.075 true_negative_rate:1.000 true_positive:3341 true_negative:27814 false_positive:0 false_negative:41246 
edmonton_ocount_60_osize_35_otype_SQUARE.png threshold:0.550 precision:1.000 recall:0.071 true_negative_rate:1.000 true_positive:3178 true_negative:27814 false_positive:0 false_negative:41409 
edmonton_ocount_60_osize_35_otype_SQUARE.png threshold:0.600 precision:1.000 recall:0.068 true_negative_rate:1.000 true_positive:3037 true_negative:27814 false_positive:0 false_negative:41550 
edmonton_ocount_60_osize_35_otype_SQUARE.png threshold:0.650 precision:1.000 recall:0.060 true_negative_rate:1.000 true_positive:2671 true_negative:27814 false_positive:0 false_negative:41916 
edmonton_ocount_60_osize_35_otype_SQUARE.png threshold:0.700 precision:1.000 recall:0.019 true_negative_rate:1.000 true_positive:856 true_negative:27814 false_positive:0 false_negative:43731 
edmonton_ocount_60_osize_35_otype_SQUARE.png threshold:0.750 precision:1.000 recall:0.008 true_negative_rate:1.000 true_positive:361 true_negative:27814 false_positive:0 false_negative:44226 
edmonton_ocount_60_osize_35_otype_SQUARE.png threshold:0.800 precision:1.000 recall:0.002 true_negative_rate:1.000 true_positive:98 true_negative:27814 false_positive:0 false_negative:44489 
edmonton_ocount_60_osize_35_otype_SQUARE.png threshold:0.850 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:5 true_negative:27814 false_positive:0 false_negative:44582 
edmonton_ocount_60_osize_35_otype_SQUARE.png threshold:0.900 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:1 true_negative:27814 false_positive:0 false_negative:44586 
edmonton_ocount_60_osize_35_otype_SQUARE.png threshold:0.950 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:1 true_negative:27814 false_positive:0 false_negative:44586 
edmonton_ocount_60_osize_35_otype_SQUARE.png threshold:1.000 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:1 true_negative:27814 false_positive:0 false_negative:44586 
