aces_publicb_ocount_180_osize_6_otype_RECTANGLE.png threshold:0.000 precision:0.944 recall:1.000 true_negative_rate:0.000 true_positive:37795 true_negative:0 false_positive:2234 false_negative:0 
aces_publicb_ocount_180_osize_6_otype_RECTANGLE.png threshold:0.050 precision:0.985 recall:0.862 true_negative_rate:0.783 true_positive:32564 true_negative:1749 false_positive:485 false_negative:5231 
aces_publicb_ocount_180_osize_6_otype_RECTANGLE.png threshold:0.100 precision:0.996 recall:0.720 true_negative_rate:0.945 true_positive:27231 true_negative:2112 false_positive:122 false_negative:10564 
aces_publicb_ocount_180_osize_6_otype_RECTANGLE.png threshold:0.150 precision:0.997 recall:0.620 true_negative_rate:0.973 true_positive:23433 true_negative:2173 false_positive:61 false_negative:14362 
aces_publicb_ocount_180_osize_6_otype_RECTANGLE.png threshold:0.200 precision:0.998 recall:0.542 true_negative_rate:0.981 true_positive:20471 true_negative:2191 false_positive:43 false_negative:17324 
aces_publicb_ocount_180_osize_6_otype_RECTANGLE.png threshold:0.250 precision:0.999 recall:0.478 true_negative_rate:0.988 true_positive:18080 true_negative:2207 false_positive:27 false_negative:19715 
aces_publicb_ocount_180_osize_6_otype_RECTANGLE.png threshold:0.300 precision:0.999 recall:0.422 true_negative_rate:0.991 true_positive:15957 true_negative:2215 false_positive:19 false_negative:21838 
aces_publicb_ocount_180_osize_6_otype_RECTANGLE.png threshold:0.350 precision:0.999 recall:0.359 true_negative_rate:0.995 true_positive:13579 true_negative:2222 false_positive:12 false_negative:24216 
aces_publicb_ocount_180_osize_6_otype_RECTANGLE.png threshold:0.400 precision:0.999 recall:0.290 true_negative_rate:0.997 true_positive:10944 true_negative:2228 false_positive:6 false_negative:26851 
aces_publicb_ocount_180_osize_6_otype_RECTANGLE.png threshold:0.450 precision:1.000 recall:0.232 true_negative_rate:1.000 true_positive:8769 true_negative:2233 false_positive:1 false_negative:29026 
aces_publicb_ocount_180_osize_6_otype_RECTANGLE.png threshold:0.500 precision:1.000 recall:0.186 true_negative_rate:1.000 true_positive:7037 true_negative:2233 false_positive:1 false_negative:30758 
aces_publicb_ocount_180_osize_6_otype_RECTANGLE.png threshold:0.550 precision:1.000 recall:0.142 true_negative_rate:1.000 true_positive:5377 true_negative:2233 false_positive:1 false_negative:32418 
aces_publicb_ocount_180_osize_6_otype_RECTANGLE.png threshold:0.600 precision:1.000 recall:0.101 true_negative_rate:1.000 true_positive:3829 true_negative:2233 false_positive:1 false_negative:33966 
aces_publicb_ocount_180_osize_6_otype_RECTANGLE.png threshold:0.650 precision:1.000 recall:0.068 true_negative_rate:1.000 true_positive:2587 true_negative:2233 false_positive:1 false_negative:35208 
aces_publicb_ocount_180_osize_6_otype_RECTANGLE.png threshold:0.700 precision:1.000 recall:0.036 true_negative_rate:1.000 true_positive:1361 true_negative:2234 false_positive:0 false_negative:36434 
aces_publicb_ocount_180_osize_6_otype_RECTANGLE.png threshold:0.750 precision:1.000 recall:0.014 true_negative_rate:1.000 true_positive:541 true_negative:2234 false_positive:0 false_negative:37254 
aces_publicb_ocount_180_osize_6_otype_RECTANGLE.png threshold:0.800 precision:1.000 recall:0.002 true_negative_rate:1.000 true_positive:61 true_negative:2234 false_positive:0 false_negative:37734 
aces_publicb_ocount_180_osize_6_otype_RECTANGLE.png threshold:0.850 precision:1.000 recall:0.001 true_negative_rate:1.000 true_positive:36 true_negative:2234 false_positive:0 false_negative:37759 
aces_publicb_ocount_180_osize_6_otype_RECTANGLE.png threshold:0.900 precision:1.000 recall:0.001 true_negative_rate:1.000 true_positive:26 true_negative:2234 false_positive:0 false_negative:37769 
aces_publicb_ocount_180_osize_6_otype_RECTANGLE.png threshold:0.950 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:12 true_negative:2234 false_positive:0 false_negative:37783 
aces_publicb_ocount_180_osize_6_otype_RECTANGLE.png threshold:1.000 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:1 true_negative:2234 false_positive:0 false_negative:37794 
