edmonton_ocount_80_osize_24_otype_SQUARE.png threshold:0.000 precision:0.696 recall:1.000 true_negative_rate:0.000 true_positive:44587 true_negative:0 false_positive:19438 false_negative:0 
edmonton_ocount_80_osize_24_otype_SQUARE.png threshold:0.050 precision:0.657 recall:0.729 true_negative_rate:0.128 true_positive:32521 true_negative:2496 false_positive:16942 false_negative:12066 
edmonton_ocount_80_osize_24_otype_SQUARE.png threshold:0.100 precision:0.817 recall:0.461 true_negative_rate:0.764 true_positive:20565 true_negative:14841 false_positive:4597 false_negative:24022 
edmonton_ocount_80_osize_24_otype_SQUARE.png threshold:0.150 precision:0.939 recall:0.315 true_negative_rate:0.953 true_positive:14038 true_negative:18528 false_positive:910 false_negative:30549 
edmonton_ocount_80_osize_24_otype_SQUARE.png threshold:0.200 precision:0.970 recall:0.227 true_negative_rate:0.984 true_positive:10128 true_negative:19120 false_positive:318 false_negative:34459 
edmonton_ocount_80_osize_24_otype_SQUARE.png threshold:0.250 precision:0.996 recall:0.164 true_negative_rate:0.998 true_positive:7323 true_negative:19408 false_positive:30 false_negative:37264 
edmonton_ocount_80_osize_24_otype_SQUARE.png threshold:0.300 precision:1.000 recall:0.129 true_negative_rate:1.000 true_positive:5764 true_negative:19438 false_positive:0 false_negative:38823 
edmonton_ocount_80_osize_24_otype_SQUARE.png threshold:0.350 precision:1.000 recall:0.109 true_negative_rate:1.000 true_positive:4864 true_negative:19438 false_positive:0 false_negative:39723 
edmonton_ocount_80_osize_24_otype_SQUARE.png threshold:0.400 precision:1.000 recall:0.088 true_negative_rate:1.000 true_positive:3925 true_negative:19438 false_positive:0 false_negative:40662 
edmonton_ocount_80_osize_24_otype_SQUARE.png threshold:0.450 precision:1.000 recall:0.080 true_negative_rate:1.000 true_positive:3588 true_negative:19438 false_positive:0 false_negative:40999 
edmonton_ocount_80_osize_24_otype_SQUARE.png threshold:0.500 precision:1.000 recall:0.074 true_negative_rate:1.000 true_positive:3287 true_negative:19438 false_positive:0 false_negative:41300 
edmonton_ocount_80_osize_24_otype_SQUARE.png threshold:0.550 precision:1.000 recall:0.070 true_negative_rate:1.000 true_positive:3125 true_negative:19438 false_positive:0 false_negative:41462 
edmonton_ocount_80_osize_24_otype_SQUARE.png threshold:0.600 precision:1.000 recall:0.068 true_negative_rate:1.000 true_positive:3039 true_negative:19438 false_positive:0 false_negative:41548 
edmonton_ocount_80_osize_24_otype_SQUARE.png threshold:0.650 precision:1.000 recall:0.061 true_negative_rate:1.000 true_positive:2712 true_negative:19438 false_positive:0 false_negative:41875 
edmonton_ocount_80_osize_24_otype_SQUARE.png threshold:0.700 precision:1.000 recall:0.019 true_negative_rate:1.000 true_positive:845 true_negative:19438 false_positive:0 false_negative:43742 
edmonton_ocount_80_osize_24_otype_SQUARE.png threshold:0.750 precision:1.000 recall:0.009 true_negative_rate:1.000 true_positive:399 true_negative:19438 false_positive:0 false_negative:44188 
edmonton_ocount_80_osize_24_otype_SQUARE.png threshold:0.800 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:20 true_negative:19438 false_positive:0 false_negative:44567 
edmonton_ocount_80_osize_24_otype_SQUARE.png threshold:0.850 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:1 true_negative:19438 false_positive:0 false_negative:44586 
edmonton_ocount_80_osize_24_otype_SQUARE.png threshold:0.900 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:1 true_negative:19438 false_positive:0 false_negative:44586 
edmonton_ocount_80_osize_24_otype_SQUARE.png threshold:0.950 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:1 true_negative:19438 false_positive:0 false_negative:44586 
edmonton_ocount_80_osize_24_otype_SQUARE.png threshold:1.000 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:1 true_negative:19438 false_positive:0 false_negative:44586 
