fhw_ocount_180_osize_3_otype_RECTANGLE.png threshold:0.000 precision:0.981 recall:1.000 true_negative_rate:0.000 true_positive:34831 true_negative:0 false_positive:687 false_negative:0 
fhw_ocount_180_osize_3_otype_RECTANGLE.png threshold:0.050 precision:0.988 recall:0.937 true_negative_rate:0.410 true_positive:32621 true_negative:282 false_positive:405 false_negative:2210 
fhw_ocount_180_osize_3_otype_RECTANGLE.png threshold:0.100 precision:0.994 recall:0.782 true_negative_rate:0.770 true_positive:27238 true_negative:529 false_positive:158 false_negative:7593 
fhw_ocount_180_osize_3_otype_RECTANGLE.png threshold:0.150 precision:0.997 recall:0.601 true_negative_rate:0.917 true_positive:20937 true_negative:630 false_positive:57 false_negative:13894 
fhw_ocount_180_osize_3_otype_RECTANGLE.png threshold:0.200 precision:0.998 recall:0.471 true_negative_rate:0.958 true_positive:16401 true_negative:658 false_positive:29 false_negative:18430 
fhw_ocount_180_osize_3_otype_RECTANGLE.png threshold:0.250 precision:0.999 recall:0.389 true_negative_rate:0.980 true_positive:13555 true_negative:673 false_positive:14 false_negative:21276 
fhw_ocount_180_osize_3_otype_RECTANGLE.png threshold:0.300 precision:0.999 recall:0.327 true_negative_rate:0.990 true_positive:11394 true_negative:680 false_positive:7 false_negative:23437 
fhw_ocount_180_osize_3_otype_RECTANGLE.png threshold:0.350 precision:1.000 recall:0.270 true_negative_rate:0.999 true_positive:9415 true_negative:686 false_positive:1 false_negative:25416 
fhw_ocount_180_osize_3_otype_RECTANGLE.png threshold:0.400 precision:1.000 recall:0.226 true_negative_rate:0.999 true_positive:7867 true_negative:686 false_positive:1 false_negative:26964 
fhw_ocount_180_osize_3_otype_RECTANGLE.png threshold:0.450 precision:1.000 recall:0.185 true_negative_rate:0.999 true_positive:6458 true_negative:686 false_positive:1 false_negative:28373 
fhw_ocount_180_osize_3_otype_RECTANGLE.png threshold:0.500 precision:1.000 recall:0.145 true_negative_rate:0.999 true_positive:5054 true_negative:686 false_positive:1 false_negative:29777 
fhw_ocount_180_osize_3_otype_RECTANGLE.png threshold:0.550 precision:1.000 recall:0.112 true_negative_rate:1.000 true_positive:3915 true_negative:687 false_positive:0 false_negative:30916 
fhw_ocount_180_osize_3_otype_RECTANGLE.png threshold:0.600 precision:1.000 recall:0.079 true_negative_rate:1.000 true_positive:2763 true_negative:687 false_positive:0 false_negative:32068 
fhw_ocount_180_osize_3_otype_RECTANGLE.png threshold:0.650 precision:1.000 recall:0.050 true_negative_rate:1.000 true_positive:1750 true_negative:687 false_positive:0 false_negative:33081 
fhw_ocount_180_osize_3_otype_RECTANGLE.png threshold:0.700 precision:1.000 recall:0.037 true_negative_rate:1.000 true_positive:1278 true_negative:687 false_positive:0 false_negative:33553 
fhw_ocount_180_osize_3_otype_RECTANGLE.png threshold:0.750 precision:1.000 recall:0.029 true_negative_rate:1.000 true_positive:995 true_negative:687 false_positive:0 false_negative:33836 
fhw_ocount_180_osize_3_otype_RECTANGLE.png threshold:0.800 precision:1.000 recall:0.020 true_negative_rate:1.000 true_positive:688 true_negative:687 false_positive:0 false_negative:34143 
fhw_ocount_180_osize_3_otype_RECTANGLE.png threshold:0.850 precision:1.000 recall:0.007 true_negative_rate:1.000 true_positive:229 true_negative:687 false_positive:0 false_negative:34602 
fhw_ocount_180_osize_3_otype_RECTANGLE.png threshold:0.900 precision:1.000 recall:0.002 true_negative_rate:1.000 true_positive:56 true_negative:687 false_positive:0 false_negative:34775 
fhw_ocount_180_osize_3_otype_RECTANGLE.png threshold:0.950 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:14 true_negative:687 false_positive:0 false_negative:34817 
fhw_ocount_180_osize_3_otype_RECTANGLE.png threshold:1.000 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:1 true_negative:687 false_positive:0 false_negative:34830 
