csail_ocount_20_osize_4_otype_RECTANGLE.png threshold:0.000 precision:0.992 recall:1.000 true_negative_rate:0.000 true_positive:16857 true_negative:0 false_positive:143 false_negative:0 
csail_ocount_20_osize_4_otype_RECTANGLE.png threshold:0.050 precision:0.994 recall:0.976 true_negative_rate:0.357 true_positive:16448 true_negative:51 false_positive:92 false_negative:409 
csail_ocount_20_osize_4_otype_RECTANGLE.png threshold:0.100 precision:0.997 recall:0.897 true_negative_rate:0.734 true_positive:15126 true_negative:105 false_positive:38 false_negative:1731 
csail_ocount_20_osize_4_otype_RECTANGLE.png threshold:0.150 precision:0.998 recall:0.750 true_negative_rate:0.839 true_positive:12639 true_negative:120 false_positive:23 false_negative:4218 
csail_ocount_20_osize_4_otype_RECTANGLE.png threshold:0.200 precision:1.000 recall:0.565 true_negative_rate:0.972 true_positive:9525 true_negative:139 false_positive:4 false_negative:7332 
csail_ocount_20_osize_4_otype_RECTANGLE.png threshold:0.250 precision:1.000 recall:0.406 true_negative_rate:0.986 true_positive:6850 true_negative:141 false_positive:2 false_negative:10007 
csail_ocount_20_osize_4_otype_RECTANGLE.png threshold:0.300 precision:1.000 recall:0.297 true_negative_rate:0.993 true_positive:5006 true_negative:142 false_positive:1 false_negative:11851 
csail_ocount_20_osize_4_otype_RECTANGLE.png threshold:0.350 precision:1.000 recall:0.220 true_negative_rate:1.000 true_positive:3708 true_negative:143 false_positive:0 false_negative:13149 
csail_ocount_20_osize_4_otype_RECTANGLE.png threshold:0.400 precision:1.000 recall:0.156 true_negative_rate:1.000 true_positive:2636 true_negative:143 false_positive:0 false_negative:14221 
csail_ocount_20_osize_4_otype_RECTANGLE.png threshold:0.450 precision:1.000 recall:0.104 true_negative_rate:1.000 true_positive:1748 true_negative:143 false_positive:0 false_negative:15109 
csail_ocount_20_osize_4_otype_RECTANGLE.png threshold:0.500 precision:1.000 recall:0.066 true_negative_rate:1.000 true_positive:1105 true_negative:143 false_positive:0 false_negative:15752 
csail_ocount_20_osize_4_otype_RECTANGLE.png threshold:0.550 precision:1.000 recall:0.039 true_negative_rate:1.000 true_positive:650 true_negative:143 false_positive:0 false_negative:16207 
csail_ocount_20_osize_4_otype_RECTANGLE.png threshold:0.600 precision:1.000 recall:0.022 true_negative_rate:1.000 true_positive:367 true_negative:143 false_positive:0 false_negative:16490 
csail_ocount_20_osize_4_otype_RECTANGLE.png threshold:0.650 precision:1.000 recall:0.009 true_negative_rate:1.000 true_positive:152 true_negative:143 false_positive:0 false_negative:16705 
csail_ocount_20_osize_4_otype_RECTANGLE.png threshold:0.700 precision:1.000 recall:0.003 true_negative_rate:1.000 true_positive:57 true_negative:143 false_positive:0 false_negative:16800 
csail_ocount_20_osize_4_otype_RECTANGLE.png threshold:0.750 precision:1.000 recall:0.001 true_negative_rate:1.000 true_positive:25 true_negative:143 false_positive:0 false_negative:16832 
csail_ocount_20_osize_4_otype_RECTANGLE.png threshold:0.800 precision:1.000 recall:0.001 true_negative_rate:1.000 true_positive:19 true_negative:143 false_positive:0 false_negative:16838 
csail_ocount_20_osize_4_otype_RECTANGLE.png threshold:0.850 precision:1.000 recall:0.001 true_negative_rate:1.000 true_positive:10 true_negative:143 false_positive:0 false_negative:16847 
csail_ocount_20_osize_4_otype_RECTANGLE.png threshold:0.900 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:6 true_negative:143 false_positive:0 false_negative:16851 
csail_ocount_20_osize_4_otype_RECTANGLE.png threshold:0.950 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:3 true_negative:143 false_positive:0 false_negative:16854 
csail_ocount_20_osize_4_otype_RECTANGLE.png threshold:1.000 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:1 true_negative:143 false_positive:0 false_negative:16856 
