aces_publicb_ocount_100_osize_12_otype_RECTANGLE.png threshold:0.000 precision:0.909 recall:1.000 true_negative_rate:0.000 true_positive:37795 true_negative:0 false_positive:3803 false_negative:0 
aces_publicb_ocount_100_osize_12_otype_RECTANGLE.png threshold:0.050 precision:0.940 recall:0.862 true_negative_rate:0.454 true_positive:32585 true_negative:1725 false_positive:2078 false_negative:5210 
aces_publicb_ocount_100_osize_12_otype_RECTANGLE.png threshold:0.100 precision:0.989 recall:0.723 true_negative_rate:0.922 true_positive:27309 true_negative:3507 false_positive:296 false_negative:10486 
aces_publicb_ocount_100_osize_12_otype_RECTANGLE.png threshold:0.150 precision:0.996 recall:0.622 true_negative_rate:0.975 true_positive:23492 true_negative:3709 false_positive:94 false_negative:14303 
aces_publicb_ocount_100_osize_12_otype_RECTANGLE.png threshold:0.200 precision:0.998 recall:0.543 true_negative_rate:0.990 true_positive:20510 true_negative:3765 false_positive:38 false_negative:17285 
aces_publicb_ocount_100_osize_12_otype_RECTANGLE.png threshold:0.250 precision:1.000 recall:0.477 true_negative_rate:0.999 true_positive:18036 true_negative:3799 false_positive:4 false_negative:19759 
aces_publicb_ocount_100_osize_12_otype_RECTANGLE.png threshold:0.300 precision:1.000 recall:0.420 true_negative_rate:0.999 true_positive:15875 true_negative:3800 false_positive:3 false_negative:21920 
aces_publicb_ocount_100_osize_12_otype_RECTANGLE.png threshold:0.350 precision:1.000 recall:0.357 true_negative_rate:0.999 true_positive:13485 true_negative:3800 false_positive:3 false_negative:24310 
aces_publicb_ocount_100_osize_12_otype_RECTANGLE.png threshold:0.400 precision:1.000 recall:0.289 true_negative_rate:0.999 true_positive:10914 true_negative:3800 false_positive:3 false_negative:26881 
aces_publicb_ocount_100_osize_12_otype_RECTANGLE.png threshold:0.450 precision:1.000 recall:0.232 true_negative_rate:1.000 true_positive:8779 true_negative:3803 false_positive:0 false_negative:29016 
aces_publicb_ocount_100_osize_12_otype_RECTANGLE.png threshold:0.500 precision:1.000 recall:0.184 true_negative_rate:1.000 true_positive:6964 true_negative:3803 false_positive:0 false_negative:30831 
aces_publicb_ocount_100_osize_12_otype_RECTANGLE.png threshold:0.550 precision:1.000 recall:0.141 true_negative_rate:1.000 true_positive:5329 true_negative:3803 false_positive:0 false_negative:32466 
aces_publicb_ocount_100_osize_12_otype_RECTANGLE.png threshold:0.600 precision:1.000 recall:0.100 true_negative_rate:1.000 true_positive:3773 true_negative:3803 false_positive:0 false_negative:34022 
aces_publicb_ocount_100_osize_12_otype_RECTANGLE.png threshold:0.650 precision:1.000 recall:0.068 true_negative_rate:1.000 true_positive:2559 true_negative:3803 false_positive:0 false_negative:35236 
aces_publicb_ocount_100_osize_12_otype_RECTANGLE.png threshold:0.700 precision:1.000 recall:0.036 true_negative_rate:1.000 true_positive:1370 true_negative:3803 false_positive:0 false_negative:36425 
aces_publicb_ocount_100_osize_12_otype_RECTANGLE.png threshold:0.750 precision:1.000 recall:0.015 true_negative_rate:1.000 true_positive:555 true_negative:3803 false_positive:0 false_negative:37240 
aces_publicb_ocount_100_osize_12_otype_RECTANGLE.png threshold:0.800 precision:1.000 recall:0.003 true_negative_rate:1.000 true_positive:95 true_negative:3803 false_positive:0 false_negative:37700 
aces_publicb_ocount_100_osize_12_otype_RECTANGLE.png threshold:0.850 precision:1.000 recall:0.001 true_negative_rate:1.000 true_positive:36 true_negative:3803 false_positive:0 false_negative:37759 
aces_publicb_ocount_100_osize_12_otype_RECTANGLE.png threshold:0.900 precision:1.000 recall:0.001 true_negative_rate:1.000 true_positive:26 true_negative:3803 false_positive:0 false_negative:37769 
aces_publicb_ocount_100_osize_12_otype_RECTANGLE.png threshold:0.950 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:12 true_negative:3803 false_positive:0 false_negative:37783 
aces_publicb_ocount_100_osize_12_otype_RECTANGLE.png threshold:1.000 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:1 true_negative:3803 false_positive:0 false_negative:37794 
