csail_ocount_20_osize_11_otype_RANDOM.png threshold:0.000 precision:0.936 recall:1.000 true_negative_rate:0.000 true_positive:16857 true_negative:0 false_positive:1158 false_negative:0 
csail_ocount_20_osize_11_otype_RANDOM.png threshold:0.050 precision:0.934 recall:0.966 true_negative_rate:0.008 true_positive:16276 true_negative:9 false_positive:1149 false_negative:581 
csail_ocount_20_osize_11_otype_RANDOM.png threshold:0.100 precision:0.935 recall:0.869 true_negative_rate:0.121 true_positive:14649 true_negative:140 false_positive:1018 false_negative:2208 
csail_ocount_20_osize_11_otype_RANDOM.png threshold:0.150 precision:0.939 recall:0.699 true_negative_rate:0.340 true_positive:11786 true_negative:394 false_positive:764 false_negative:5071 
csail_ocount_20_osize_11_otype_RANDOM.png threshold:0.200 precision:0.958 recall:0.508 true_negative_rate:0.672 true_positive:8570 true_negative:778 false_positive:380 false_negative:8287 
csail_ocount_20_osize_11_otype_RANDOM.png threshold:0.250 precision:0.976 recall:0.366 true_negative_rate:0.868 true_positive:6164 true_negative:1005 false_positive:153 false_negative:10693 
csail_ocount_20_osize_11_otype_RANDOM.png threshold:0.300 precision:0.986 recall:0.264 true_negative_rate:0.946 true_positive:4454 true_negative:1096 false_positive:62 false_negative:12403 
csail_ocount_20_osize_11_otype_RANDOM.png threshold:0.350 precision:0.996 recall:0.198 true_negative_rate:0.988 true_positive:3334 true_negative:1144 false_positive:14 false_negative:13523 
csail_ocount_20_osize_11_otype_RANDOM.png threshold:0.400 precision:1.000 recall:0.147 true_negative_rate:0.999 true_positive:2470 true_negative:1157 false_positive:1 false_negative:14387 
csail_ocount_20_osize_11_otype_RANDOM.png threshold:0.450 precision:1.000 recall:0.102 true_negative_rate:1.000 true_positive:1727 true_negative:1158 false_positive:0 false_negative:15130 
csail_ocount_20_osize_11_otype_RANDOM.png threshold:0.500 precision:1.000 recall:0.064 true_negative_rate:1.000 true_positive:1086 true_negative:1158 false_positive:0 false_negative:15771 
csail_ocount_20_osize_11_otype_RANDOM.png threshold:0.550 precision:1.000 recall:0.040 true_negative_rate:1.000 true_positive:668 true_negative:1158 false_positive:0 false_negative:16189 
csail_ocount_20_osize_11_otype_RANDOM.png threshold:0.600 precision:1.000 recall:0.023 true_negative_rate:1.000 true_positive:384 true_negative:1158 false_positive:0 false_negative:16473 
csail_ocount_20_osize_11_otype_RANDOM.png threshold:0.650 precision:1.000 recall:0.010 true_negative_rate:1.000 true_positive:175 true_negative:1158 false_positive:0 false_negative:16682 
csail_ocount_20_osize_11_otype_RANDOM.png threshold:0.700 precision:1.000 recall:0.004 true_negative_rate:1.000 true_positive:60 true_negative:1158 false_positive:0 false_negative:16797 
csail_ocount_20_osize_11_otype_RANDOM.png threshold:0.750 precision:1.000 recall:0.001 true_negative_rate:1.000 true_positive:25 true_negative:1158 false_positive:0 false_negative:16832 
csail_ocount_20_osize_11_otype_RANDOM.png threshold:0.800 precision:1.000 recall:0.001 true_negative_rate:1.000 true_positive:20 true_negative:1158 false_positive:0 false_negative:16837 
csail_ocount_20_osize_11_otype_RANDOM.png threshold:0.850 precision:1.000 recall:0.001 true_negative_rate:1.000 true_positive:11 true_negative:1158 false_positive:0 false_negative:16846 
csail_ocount_20_osize_11_otype_RANDOM.png threshold:0.900 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:4 true_negative:1158 false_positive:0 false_negative:16853 
csail_ocount_20_osize_11_otype_RANDOM.png threshold:0.950 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:3 true_negative:1158 false_positive:0 false_negative:16854 
csail_ocount_20_osize_11_otype_RANDOM.png threshold:1.000 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:1 true_negative:1158 false_positive:0 false_negative:16856 
