edmonton_ocount_140_osize_16_otype_SQUARE.png threshold:0.000 precision:0.781 recall:1.000 true_negative_rate:0.000 true_positive:44587 true_negative:0 false_positive:12472 false_negative:0 
edmonton_ocount_140_osize_16_otype_SQUARE.png threshold:0.050 precision:0.836 recall:0.717 true_negative_rate:0.497 true_positive:31955 true_negative:6199 false_positive:6273 false_negative:12632 
edmonton_ocount_140_osize_16_otype_SQUARE.png threshold:0.100 precision:0.961 recall:0.450 true_negative_rate:0.935 true_positive:20085 true_negative:11667 false_positive:805 false_negative:24502 
edmonton_ocount_140_osize_16_otype_SQUARE.png threshold:0.150 precision:0.979 recall:0.313 true_negative_rate:0.975 true_positive:13959 true_negative:12166 false_positive:306 false_negative:30628 
edmonton_ocount_140_osize_16_otype_SQUARE.png threshold:0.200 precision:0.990 recall:0.224 true_negative_rate:0.992 true_positive:9995 true_negative:12370 false_positive:102 false_negative:34592 
edmonton_ocount_140_osize_16_otype_SQUARE.png threshold:0.250 precision:0.997 recall:0.169 true_negative_rate:0.998 true_positive:7514 true_negative:12453 false_positive:19 false_negative:37073 
edmonton_ocount_140_osize_16_otype_SQUARE.png threshold:0.300 precision:1.000 recall:0.128 true_negative_rate:1.000 true_positive:5728 true_negative:12472 false_positive:0 false_negative:38859 
edmonton_ocount_140_osize_16_otype_SQUARE.png threshold:0.350 precision:1.000 recall:0.109 true_negative_rate:1.000 true_positive:4860 true_negative:12472 false_positive:0 false_negative:39727 
edmonton_ocount_140_osize_16_otype_SQUARE.png threshold:0.400 precision:1.000 recall:0.089 true_negative_rate:1.000 true_positive:3955 true_negative:12472 false_positive:0 false_negative:40632 
edmonton_ocount_140_osize_16_otype_SQUARE.png threshold:0.450 precision:1.000 recall:0.081 true_negative_rate:1.000 true_positive:3626 true_negative:12472 false_positive:0 false_negative:40961 
edmonton_ocount_140_osize_16_otype_SQUARE.png threshold:0.500 precision:1.000 recall:0.074 true_negative_rate:1.000 true_positive:3315 true_negative:12472 false_positive:0 false_negative:41272 
edmonton_ocount_140_osize_16_otype_SQUARE.png threshold:0.550 precision:1.000 recall:0.070 true_negative_rate:1.000 true_positive:3102 true_negative:12472 false_positive:0 false_negative:41485 
edmonton_ocount_140_osize_16_otype_SQUARE.png threshold:0.600 precision:1.000 recall:0.068 true_negative_rate:1.000 true_positive:3042 true_negative:12472 false_positive:0 false_negative:41545 
edmonton_ocount_140_osize_16_otype_SQUARE.png threshold:0.650 precision:1.000 recall:0.060 true_negative_rate:1.000 true_positive:2696 true_negative:12472 false_positive:0 false_negative:41891 
edmonton_ocount_140_osize_16_otype_SQUARE.png threshold:0.700 precision:1.000 recall:0.018 true_negative_rate:1.000 true_positive:792 true_negative:12472 false_positive:0 false_negative:43795 
edmonton_ocount_140_osize_16_otype_SQUARE.png threshold:0.750 precision:1.000 recall:0.009 true_negative_rate:1.000 true_positive:399 true_negative:12472 false_positive:0 false_negative:44188 
edmonton_ocount_140_osize_16_otype_SQUARE.png threshold:0.800 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:7 true_negative:12472 false_positive:0 false_negative:44580 
edmonton_ocount_140_osize_16_otype_SQUARE.png threshold:0.850 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:1 true_negative:12472 false_positive:0 false_negative:44586 
edmonton_ocount_140_osize_16_otype_SQUARE.png threshold:0.900 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:1 true_negative:12472 false_positive:0 false_negative:44586 
edmonton_ocount_140_osize_16_otype_SQUARE.png threshold:0.950 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:1 true_negative:12472 false_positive:0 false_negative:44586 
edmonton_ocount_140_osize_16_otype_SQUARE.png threshold:1.000 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:1 true_negative:12472 false_positive:0 false_negative:44586 
