fr101_ocount_20_osize_30_otype_RANDOM.png threshold:0.000 precision:0.742 recall:1.000 true_negative_rate:0.000 true_positive:14893 true_negative:0 false_positive:5186 false_negative:0 
fr101_ocount_20_osize_30_otype_RANDOM.png threshold:0.050 precision:0.732 recall:0.926 true_negative_rate:0.024 true_positive:13795 true_negative:123 false_positive:5063 false_negative:1098 
fr101_ocount_20_osize_30_otype_RANDOM.png threshold:0.100 precision:0.734 recall:0.810 true_negative_rate:0.159 true_positive:12063 true_negative:823 false_positive:4363 false_negative:2830 
fr101_ocount_20_osize_30_otype_RANDOM.png threshold:0.150 precision:0.748 recall:0.677 true_negative_rate:0.346 true_positive:10078 true_negative:1796 false_positive:3390 false_negative:4815 
fr101_ocount_20_osize_30_otype_RANDOM.png threshold:0.200 precision:0.786 recall:0.565 true_negative_rate:0.557 true_positive:8415 true_negative:2889 false_positive:2297 false_negative:6478 
fr101_ocount_20_osize_30_otype_RANDOM.png threshold:0.250 precision:0.845 recall:0.483 true_negative_rate:0.746 true_positive:7191 true_negative:3867 false_positive:1319 false_negative:7702 
fr101_ocount_20_osize_30_otype_RANDOM.png threshold:0.300 precision:0.939 recall:0.419 true_negative_rate:0.922 true_positive:6245 true_negative:4781 false_positive:405 false_negative:8648 
fr101_ocount_20_osize_30_otype_RANDOM.png threshold:0.350 precision:0.992 recall:0.382 true_negative_rate:0.991 true_positive:5683 true_negative:5140 false_positive:46 false_negative:9210 
fr101_ocount_20_osize_30_otype_RANDOM.png threshold:0.400 precision:0.996 recall:0.331 true_negative_rate:0.997 true_positive:4928 true_negative:5168 false_positive:18 false_negative:9965 
fr101_ocount_20_osize_30_otype_RANDOM.png threshold:0.450 precision:1.000 recall:0.292 true_negative_rate:1.000 true_positive:4344 true_negative:5186 false_positive:0 false_negative:10549 
fr101_ocount_20_osize_30_otype_RANDOM.png threshold:0.500 precision:1.000 recall:0.257 true_negative_rate:1.000 true_positive:3823 true_negative:5186 false_positive:0 false_negative:11070 
fr101_ocount_20_osize_30_otype_RANDOM.png threshold:0.550 precision:1.000 recall:0.223 true_negative_rate:1.000 true_positive:3315 true_negative:5186 false_positive:0 false_negative:11578 
fr101_ocount_20_osize_30_otype_RANDOM.png threshold:0.600 precision:1.000 recall:0.192 true_negative_rate:1.000 true_positive:2855 true_negative:5186 false_positive:0 false_negative:12038 
fr101_ocount_20_osize_30_otype_RANDOM.png threshold:0.650 precision:1.000 recall:0.155 true_negative_rate:1.000 true_positive:2304 true_negative:5186 false_positive:0 false_negative:12589 
fr101_ocount_20_osize_30_otype_RANDOM.png threshold:0.700 precision:1.000 recall:0.123 true_negative_rate:1.000 true_positive:1831 true_negative:5186 false_positive:0 false_negative:13062 
fr101_ocount_20_osize_30_otype_RANDOM.png threshold:0.750 precision:1.000 recall:0.089 true_negative_rate:1.000 true_positive:1323 true_negative:5186 false_positive:0 false_negative:13570 
fr101_ocount_20_osize_30_otype_RANDOM.png threshold:0.800 precision:1.000 recall:0.058 true_negative_rate:1.000 true_positive:862 true_negative:5186 false_positive:0 false_negative:14031 
fr101_ocount_20_osize_30_otype_RANDOM.png threshold:0.850 precision:1.000 recall:0.030 true_negative_rate:1.000 true_positive:452 true_negative:5186 false_positive:0 false_negative:14441 
fr101_ocount_20_osize_30_otype_RANDOM.png threshold:0.900 precision:1.000 recall:0.013 true_negative_rate:1.000 true_positive:193 true_negative:5186 false_positive:0 false_negative:14700 
fr101_ocount_20_osize_30_otype_RANDOM.png threshold:0.950 precision:1.000 recall:0.003 true_negative_rate:1.000 true_positive:43 true_negative:5186 false_positive:0 false_negative:14850 
fr101_ocount_20_osize_30_otype_RANDOM.png threshold:1.000 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:1 true_negative:5186 false_positive:0 false_negative:14892 
