aces_publicb_ocount_160_osize_9_otype_SQUARE.png threshold:0.000 precision:0.876 recall:1.000 true_negative_rate:0.000 true_positive:37795 true_negative:0 false_positive:5363 false_negative:0 
aces_publicb_ocount_160_osize_9_otype_SQUARE.png threshold:0.050 precision:0.924 recall:0.867 true_negative_rate:0.497 true_positive:32783 true_negative:2664 false_positive:2699 false_negative:5012 
aces_publicb_ocount_160_osize_9_otype_SQUARE.png threshold:0.100 precision:0.985 recall:0.725 true_negative_rate:0.921 true_positive:27412 true_negative:4939 false_positive:424 false_negative:10383 
aces_publicb_ocount_160_osize_9_otype_SQUARE.png threshold:0.150 precision:0.994 recall:0.623 true_negative_rate:0.974 true_positive:23545 true_negative:5221 false_positive:142 false_negative:14250 
aces_publicb_ocount_160_osize_9_otype_SQUARE.png threshold:0.200 precision:0.997 recall:0.543 true_negative_rate:0.988 true_positive:20513 true_negative:5299 false_positive:64 false_negative:17282 
aces_publicb_ocount_160_osize_9_otype_SQUARE.png threshold:0.250 precision:0.999 recall:0.477 true_negative_rate:0.995 true_positive:18038 true_negative:5337 false_positive:26 false_negative:19757 
aces_publicb_ocount_160_osize_9_otype_SQUARE.png threshold:0.300 precision:0.999 recall:0.422 true_negative_rate:0.998 true_positive:15931 true_negative:5351 false_positive:12 false_negative:21864 
aces_publicb_ocount_160_osize_9_otype_SQUARE.png threshold:0.350 precision:1.000 recall:0.362 true_negative_rate:0.999 true_positive:13666 true_negative:5359 false_positive:4 false_negative:24129 
aces_publicb_ocount_160_osize_9_otype_SQUARE.png threshold:0.400 precision:1.000 recall:0.289 true_negative_rate:1.000 true_positive:10904 true_negative:5363 false_positive:0 false_negative:26891 
aces_publicb_ocount_160_osize_9_otype_SQUARE.png threshold:0.450 precision:1.000 recall:0.232 true_negative_rate:1.000 true_positive:8778 true_negative:5363 false_positive:0 false_negative:29017 
aces_publicb_ocount_160_osize_9_otype_SQUARE.png threshold:0.500 precision:1.000 recall:0.187 true_negative_rate:1.000 true_positive:7078 true_negative:5363 false_positive:0 false_negative:30717 
aces_publicb_ocount_160_osize_9_otype_SQUARE.png threshold:0.550 precision:1.000 recall:0.142 true_negative_rate:1.000 true_positive:5379 true_negative:5363 false_positive:0 false_negative:32416 
aces_publicb_ocount_160_osize_9_otype_SQUARE.png threshold:0.600 precision:1.000 recall:0.101 true_negative_rate:1.000 true_positive:3836 true_negative:5363 false_positive:0 false_negative:33959 
aces_publicb_ocount_160_osize_9_otype_SQUARE.png threshold:0.650 precision:1.000 recall:0.068 true_negative_rate:1.000 true_positive:2582 true_negative:5363 false_positive:0 false_negative:35213 
aces_publicb_ocount_160_osize_9_otype_SQUARE.png threshold:0.700 precision:1.000 recall:0.035 true_negative_rate:1.000 true_positive:1341 true_negative:5363 false_positive:0 false_negative:36454 
aces_publicb_ocount_160_osize_9_otype_SQUARE.png threshold:0.750 precision:1.000 recall:0.014 true_negative_rate:1.000 true_positive:531 true_negative:5363 false_positive:0 false_negative:37264 
aces_publicb_ocount_160_osize_9_otype_SQUARE.png threshold:0.800 precision:1.000 recall:0.002 true_negative_rate:1.000 true_positive:86 true_negative:5363 false_positive:0 false_negative:37709 
aces_publicb_ocount_160_osize_9_otype_SQUARE.png threshold:0.850 precision:1.000 recall:0.001 true_negative_rate:1.000 true_positive:34 true_negative:5363 false_positive:0 false_negative:37761 
aces_publicb_ocount_160_osize_9_otype_SQUARE.png threshold:0.900 precision:1.000 recall:0.001 true_negative_rate:1.000 true_positive:24 true_negative:5363 false_positive:0 false_negative:37771 
aces_publicb_ocount_160_osize_9_otype_SQUARE.png threshold:0.950 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:12 true_negative:5363 false_positive:0 false_negative:37783 
aces_publicb_ocount_160_osize_9_otype_SQUARE.png threshold:1.000 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:1 true_negative:5363 false_positive:0 false_negative:37794 
