fhw_ocount_20_osize_9_otype_RECTANGLE.png threshold:0.000 precision:0.986 recall:1.000 true_negative_rate:0.000 true_positive:34831 true_negative:0 false_positive:495 false_negative:0 
fhw_ocount_20_osize_9_otype_RECTANGLE.png threshold:0.050 precision:0.987 recall:0.936 true_negative_rate:0.125 true_positive:32609 true_negative:62 false_positive:433 false_negative:2222 
fhw_ocount_20_osize_9_otype_RECTANGLE.png threshold:0.100 precision:0.989 recall:0.782 true_negative_rate:0.414 true_positive:27235 true_negative:205 false_positive:290 false_negative:7596 
fhw_ocount_20_osize_9_otype_RECTANGLE.png threshold:0.150 precision:0.995 recall:0.600 true_negative_rate:0.768 true_positive:20893 true_negative:380 false_positive:115 false_negative:13938 
fhw_ocount_20_osize_9_otype_RECTANGLE.png threshold:0.200 precision:0.998 recall:0.466 true_negative_rate:0.933 true_positive:16235 true_negative:462 false_positive:33 false_negative:18596 
fhw_ocount_20_osize_9_otype_RECTANGLE.png threshold:0.250 precision:0.999 recall:0.389 true_negative_rate:0.984 true_positive:13550 true_negative:487 false_positive:8 false_negative:21281 
fhw_ocount_20_osize_9_otype_RECTANGLE.png threshold:0.300 precision:1.000 recall:0.327 true_negative_rate:0.998 true_positive:11403 true_negative:494 false_positive:1 false_negative:23428 
fhw_ocount_20_osize_9_otype_RECTANGLE.png threshold:0.350 precision:1.000 recall:0.272 true_negative_rate:1.000 true_positive:9489 true_negative:495 false_positive:0 false_negative:25342 
fhw_ocount_20_osize_9_otype_RECTANGLE.png threshold:0.400 precision:1.000 recall:0.227 true_negative_rate:1.000 true_positive:7909 true_negative:495 false_positive:0 false_negative:26922 
fhw_ocount_20_osize_9_otype_RECTANGLE.png threshold:0.450 precision:1.000 recall:0.185 true_negative_rate:1.000 true_positive:6443 true_negative:495 false_positive:0 false_negative:28388 
fhw_ocount_20_osize_9_otype_RECTANGLE.png threshold:0.500 precision:1.000 recall:0.144 true_negative_rate:1.000 true_positive:5012 true_negative:495 false_positive:0 false_negative:29819 
fhw_ocount_20_osize_9_otype_RECTANGLE.png threshold:0.550 precision:1.000 recall:0.111 true_negative_rate:1.000 true_positive:3852 true_negative:495 false_positive:0 false_negative:30979 
fhw_ocount_20_osize_9_otype_RECTANGLE.png threshold:0.600 precision:1.000 recall:0.077 true_negative_rate:1.000 true_positive:2694 true_negative:495 false_positive:0 false_negative:32137 
fhw_ocount_20_osize_9_otype_RECTANGLE.png threshold:0.650 precision:1.000 recall:0.050 true_negative_rate:1.000 true_positive:1737 true_negative:495 false_positive:0 false_negative:33094 
fhw_ocount_20_osize_9_otype_RECTANGLE.png threshold:0.700 precision:1.000 recall:0.036 true_negative_rate:1.000 true_positive:1266 true_negative:495 false_positive:0 false_negative:33565 
fhw_ocount_20_osize_9_otype_RECTANGLE.png threshold:0.750 precision:1.000 recall:0.028 true_negative_rate:1.000 true_positive:975 true_negative:495 false_positive:0 false_negative:33856 
fhw_ocount_20_osize_9_otype_RECTANGLE.png threshold:0.800 precision:1.000 recall:0.020 true_negative_rate:1.000 true_positive:685 true_negative:495 false_positive:0 false_negative:34146 
fhw_ocount_20_osize_9_otype_RECTANGLE.png threshold:0.850 precision:1.000 recall:0.007 true_negative_rate:1.000 true_positive:232 true_negative:495 false_positive:0 false_negative:34599 
fhw_ocount_20_osize_9_otype_RECTANGLE.png threshold:0.900 precision:1.000 recall:0.002 true_negative_rate:1.000 true_positive:56 true_negative:495 false_positive:0 false_negative:34775 
fhw_ocount_20_osize_9_otype_RECTANGLE.png threshold:0.950 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:13 true_negative:495 false_positive:0 false_negative:34818 
fhw_ocount_20_osize_9_otype_RECTANGLE.png threshold:1.000 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:1 true_negative:495 false_positive:0 false_negative:34830 
