fhw_ocount_60_osize_8_otype_RECTANGLE.png threshold:0.000 precision:0.972 recall:1.000 true_negative_rate:0.000 true_positive:34831 true_negative:0 false_positive:1011 false_negative:0 
fhw_ocount_60_osize_8_otype_RECTANGLE.png threshold:0.050 precision:0.976 recall:0.938 true_negative_rate:0.203 true_positive:32684 true_negative:205 false_positive:806 false_negative:2147 
fhw_ocount_60_osize_8_otype_RECTANGLE.png threshold:0.100 precision:0.986 recall:0.789 true_negative_rate:0.606 true_positive:27471 true_negative:613 false_positive:398 false_negative:7360 
fhw_ocount_60_osize_8_otype_RECTANGLE.png threshold:0.150 precision:0.995 recall:0.606 true_negative_rate:0.899 true_positive:21096 true_negative:909 false_positive:102 false_negative:13735 
fhw_ocount_60_osize_8_otype_RECTANGLE.png threshold:0.200 precision:0.999 recall:0.474 true_negative_rate:0.986 true_positive:16509 true_negative:997 false_positive:14 false_negative:18322 
fhw_ocount_60_osize_8_otype_RECTANGLE.png threshold:0.250 precision:1.000 recall:0.395 true_negative_rate:0.996 true_positive:13754 true_negative:1007 false_positive:4 false_negative:21077 
fhw_ocount_60_osize_8_otype_RECTANGLE.png threshold:0.300 precision:1.000 recall:0.330 true_negative_rate:0.999 true_positive:11510 true_negative:1010 false_positive:1 false_negative:23321 
fhw_ocount_60_osize_8_otype_RECTANGLE.png threshold:0.350 precision:1.000 recall:0.274 true_negative_rate:0.999 true_positive:9561 true_negative:1010 false_positive:1 false_negative:25270 
fhw_ocount_60_osize_8_otype_RECTANGLE.png threshold:0.400 precision:1.000 recall:0.229 true_negative_rate:0.999 true_positive:7971 true_negative:1010 false_positive:1 false_negative:26860 
fhw_ocount_60_osize_8_otype_RECTANGLE.png threshold:0.450 precision:1.000 recall:0.189 true_negative_rate:1.000 true_positive:6589 true_negative:1011 false_positive:0 false_negative:28242 
fhw_ocount_60_osize_8_otype_RECTANGLE.png threshold:0.500 precision:1.000 recall:0.147 true_negative_rate:1.000 true_positive:5104 true_negative:1011 false_positive:0 false_negative:29727 
fhw_ocount_60_osize_8_otype_RECTANGLE.png threshold:0.550 precision:1.000 recall:0.114 true_negative_rate:1.000 true_positive:3972 true_negative:1011 false_positive:0 false_negative:30859 
fhw_ocount_60_osize_8_otype_RECTANGLE.png threshold:0.600 precision:1.000 recall:0.082 true_negative_rate:1.000 true_positive:2869 true_negative:1011 false_positive:0 false_negative:31962 
fhw_ocount_60_osize_8_otype_RECTANGLE.png threshold:0.650 precision:1.000 recall:0.054 true_negative_rate:1.000 true_positive:1866 true_negative:1011 false_positive:0 false_negative:32965 
fhw_ocount_60_osize_8_otype_RECTANGLE.png threshold:0.700 precision:1.000 recall:0.038 true_negative_rate:1.000 true_positive:1313 true_negative:1011 false_positive:0 false_negative:33518 
fhw_ocount_60_osize_8_otype_RECTANGLE.png threshold:0.750 precision:1.000 recall:0.030 true_negative_rate:1.000 true_positive:1030 true_negative:1011 false_positive:0 false_negative:33801 
fhw_ocount_60_osize_8_otype_RECTANGLE.png threshold:0.800 precision:1.000 recall:0.020 true_negative_rate:1.000 true_positive:713 true_negative:1011 false_positive:0 false_negative:34118 
fhw_ocount_60_osize_8_otype_RECTANGLE.png threshold:0.850 precision:1.000 recall:0.009 true_negative_rate:1.000 true_positive:302 true_negative:1011 false_positive:0 false_negative:34529 
fhw_ocount_60_osize_8_otype_RECTANGLE.png threshold:0.900 precision:1.000 recall:0.002 true_negative_rate:1.000 true_positive:81 true_negative:1011 false_positive:0 false_negative:34750 
fhw_ocount_60_osize_8_otype_RECTANGLE.png threshold:0.950 precision:1.000 recall:0.001 true_negative_rate:1.000 true_positive:18 true_negative:1011 false_positive:0 false_negative:34813 
fhw_ocount_60_osize_8_otype_RECTANGLE.png threshold:1.000 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:1 true_negative:1011 false_positive:0 false_negative:34830 
