aces_publicb_ocount_60_osize_15_otype_RECTANGLE.png threshold:0.000 precision:0.919 recall:1.000 true_negative_rate:0.000 true_positive:37795 true_negative:0 false_positive:3337 false_negative:0 
aces_publicb_ocount_60_osize_15_otype_RECTANGLE.png threshold:0.050 precision:0.926 recall:0.864 true_negative_rate:0.218 true_positive:32656 true_negative:728 false_positive:2609 false_negative:5139 
aces_publicb_ocount_60_osize_15_otype_RECTANGLE.png threshold:0.100 precision:0.980 recall:0.722 true_negative_rate:0.834 true_positive:27284 true_negative:2784 false_positive:553 false_negative:10511 
aces_publicb_ocount_60_osize_15_otype_RECTANGLE.png threshold:0.150 precision:0.989 recall:0.620 true_negative_rate:0.921 true_positive:23439 true_negative:3075 false_positive:262 false_negative:14356 
aces_publicb_ocount_60_osize_15_otype_RECTANGLE.png threshold:0.200 precision:0.990 recall:0.546 true_negative_rate:0.936 true_positive:20640 true_negative:3124 false_positive:213 false_negative:17155 
aces_publicb_ocount_60_osize_15_otype_RECTANGLE.png threshold:0.250 precision:0.992 recall:0.484 true_negative_rate:0.955 true_positive:18296 true_negative:3188 false_positive:149 false_negative:19499 
aces_publicb_ocount_60_osize_15_otype_RECTANGLE.png threshold:0.300 precision:0.995 recall:0.425 true_negative_rate:0.975 true_positive:16081 true_negative:3252 false_positive:85 false_negative:21714 
aces_publicb_ocount_60_osize_15_otype_RECTANGLE.png threshold:0.350 precision:0.996 recall:0.363 true_negative_rate:0.985 true_positive:13734 true_negative:3288 false_positive:49 false_negative:24061 
aces_publicb_ocount_60_osize_15_otype_RECTANGLE.png threshold:0.400 precision:0.999 recall:0.290 true_negative_rate:0.995 true_positive:10966 true_negative:3321 false_positive:16 false_negative:26829 
aces_publicb_ocount_60_osize_15_otype_RECTANGLE.png threshold:0.450 precision:1.000 recall:0.233 true_negative_rate:1.000 true_positive:8815 true_negative:3336 false_positive:1 false_negative:28980 
aces_publicb_ocount_60_osize_15_otype_RECTANGLE.png threshold:0.500 precision:1.000 recall:0.187 true_negative_rate:1.000 true_positive:7064 true_negative:3336 false_positive:1 false_negative:30731 
aces_publicb_ocount_60_osize_15_otype_RECTANGLE.png threshold:0.550 precision:1.000 recall:0.144 true_negative_rate:1.000 true_positive:5458 true_negative:3336 false_positive:1 false_negative:32337 
aces_publicb_ocount_60_osize_15_otype_RECTANGLE.png threshold:0.600 precision:1.000 recall:0.102 true_negative_rate:1.000 true_positive:3854 true_negative:3337 false_positive:0 false_negative:33941 
aces_publicb_ocount_60_osize_15_otype_RECTANGLE.png threshold:0.650 precision:1.000 recall:0.069 true_negative_rate:1.000 true_positive:2598 true_negative:3337 false_positive:0 false_negative:35197 
aces_publicb_ocount_60_osize_15_otype_RECTANGLE.png threshold:0.700 precision:1.000 recall:0.037 true_negative_rate:1.000 true_positive:1400 true_negative:3337 false_positive:0 false_negative:36395 
aces_publicb_ocount_60_osize_15_otype_RECTANGLE.png threshold:0.750 precision:1.000 recall:0.015 true_negative_rate:1.000 true_positive:551 true_negative:3337 false_positive:0 false_negative:37244 
aces_publicb_ocount_60_osize_15_otype_RECTANGLE.png threshold:0.800 precision:1.000 recall:0.002 true_negative_rate:1.000 true_positive:72 true_negative:3337 false_positive:0 false_negative:37723 
aces_publicb_ocount_60_osize_15_otype_RECTANGLE.png threshold:0.850 precision:1.000 recall:0.001 true_negative_rate:1.000 true_positive:37 true_negative:3337 false_positive:0 false_negative:37758 
aces_publicb_ocount_60_osize_15_otype_RECTANGLE.png threshold:0.900 precision:1.000 recall:0.001 true_negative_rate:1.000 true_positive:26 true_negative:3337 false_positive:0 false_negative:37769 
aces_publicb_ocount_60_osize_15_otype_RECTANGLE.png threshold:0.950 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:13 true_negative:3337 false_positive:0 false_negative:37782 
aces_publicb_ocount_60_osize_15_otype_RECTANGLE.png threshold:1.000 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:1 true_negative:3337 false_positive:0 false_negative:37794 
