fr079_ocount_40_osize_13_otype_RECTANGLE.png threshold:0.000 precision:0.955 recall:1.000 true_negative_rate:0.000 true_positive:36465 true_negative:0 false_positive:1729 false_negative:0 
fr079_ocount_40_osize_13_otype_RECTANGLE.png threshold:0.050 precision:0.959 recall:0.975 true_negative_rate:0.119 true_positive:35538 true_negative:206 false_positive:1523 false_negative:927 
fr079_ocount_40_osize_13_otype_RECTANGLE.png threshold:0.100 precision:0.972 recall:0.903 true_negative_rate:0.448 true_positive:32910 true_negative:774 false_positive:955 false_negative:3555 
fr079_ocount_40_osize_13_otype_RECTANGLE.png threshold:0.150 precision:0.986 recall:0.762 true_negative_rate:0.773 true_positive:27779 true_negative:1336 false_positive:393 false_negative:8686 
fr079_ocount_40_osize_13_otype_RECTANGLE.png threshold:0.200 precision:0.992 recall:0.590 true_negative_rate:0.897 true_positive:21501 true_negative:1551 false_positive:178 false_negative:14964 
fr079_ocount_40_osize_13_otype_RECTANGLE.png threshold:0.250 precision:0.996 recall:0.457 true_negative_rate:0.961 true_positive:16678 true_negative:1661 false_positive:68 false_negative:19787 
fr079_ocount_40_osize_13_otype_RECTANGLE.png threshold:0.300 precision:0.998 recall:0.344 true_negative_rate:0.983 true_positive:12530 true_negative:1700 false_positive:29 false_negative:23935 
fr079_ocount_40_osize_13_otype_RECTANGLE.png threshold:0.350 precision:0.999 recall:0.248 true_negative_rate:0.993 true_positive:9030 true_negative:1717 false_positive:12 false_negative:27435 
fr079_ocount_40_osize_13_otype_RECTANGLE.png threshold:0.400 precision:0.999 recall:0.174 true_negative_rate:0.998 true_positive:6332 true_negative:1725 false_positive:4 false_negative:30133 
fr079_ocount_40_osize_13_otype_RECTANGLE.png threshold:0.450 precision:0.999 recall:0.121 true_negative_rate:0.998 true_positive:4405 true_negative:1725 false_positive:4 false_negative:32060 
fr079_ocount_40_osize_13_otype_RECTANGLE.png threshold:0.500 precision:0.999 recall:0.080 true_negative_rate:0.998 true_positive:2908 true_negative:1726 false_positive:3 false_negative:33557 
fr079_ocount_40_osize_13_otype_RECTANGLE.png threshold:0.550 precision:0.998 recall:0.050 true_negative_rate:0.998 true_positive:1813 true_negative:1726 false_positive:3 false_negative:34652 
fr079_ocount_40_osize_13_otype_RECTANGLE.png threshold:0.600 precision:1.000 recall:0.024 true_negative_rate:1.000 true_positive:879 true_negative:1729 false_positive:0 false_negative:35586 
fr079_ocount_40_osize_13_otype_RECTANGLE.png threshold:0.650 precision:1.000 recall:0.009 true_negative_rate:1.000 true_positive:320 true_negative:1729 false_positive:0 false_negative:36145 
fr079_ocount_40_osize_13_otype_RECTANGLE.png threshold:0.700 precision:1.000 recall:0.004 true_negative_rate:1.000 true_positive:134 true_negative:1729 false_positive:0 false_negative:36331 
fr079_ocount_40_osize_13_otype_RECTANGLE.png threshold:0.750 precision:1.000 recall:0.002 true_negative_rate:1.000 true_positive:63 true_negative:1729 false_positive:0 false_negative:36402 
fr079_ocount_40_osize_13_otype_RECTANGLE.png threshold:0.800 precision:1.000 recall:0.001 true_negative_rate:1.000 true_positive:29 true_negative:1729 false_positive:0 false_negative:36436 
fr079_ocount_40_osize_13_otype_RECTANGLE.png threshold:0.850 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:13 true_negative:1729 false_positive:0 false_negative:36452 
fr079_ocount_40_osize_13_otype_RECTANGLE.png threshold:0.900 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:10 true_negative:1729 false_positive:0 false_negative:36455 
fr079_ocount_40_osize_13_otype_RECTANGLE.png threshold:0.950 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:6 true_negative:1729 false_positive:0 false_negative:36459 
fr079_ocount_40_osize_13_otype_RECTANGLE.png threshold:1.000 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:1 true_negative:1729 false_positive:0 false_negative:36464 
