aces_publicb_ocount_60_osize_2_otype_SQUARE.png threshold:0.000 precision:0.996 recall:1.000 true_negative_rate:0.000 true_positive:37795 true_negative:0 false_positive:150 false_negative:0 
aces_publicb_ocount_60_osize_2_otype_SQUARE.png threshold:0.050 precision:1.000 recall:0.857 true_negative_rate:0.907 true_positive:32398 true_negative:136 false_positive:14 false_negative:5397 
aces_publicb_ocount_60_osize_2_otype_SQUARE.png threshold:0.100 precision:1.000 recall:0.717 true_negative_rate:0.960 true_positive:27103 true_negative:144 false_positive:6 false_negative:10692 
aces_publicb_ocount_60_osize_2_otype_SQUARE.png threshold:0.150 precision:1.000 recall:0.618 true_negative_rate:0.987 true_positive:23364 true_negative:148 false_positive:2 false_negative:14431 
aces_publicb_ocount_60_osize_2_otype_SQUARE.png threshold:0.200 precision:1.000 recall:0.540 true_negative_rate:1.000 true_positive:20405 true_negative:150 false_positive:0 false_negative:17390 
aces_publicb_ocount_60_osize_2_otype_SQUARE.png threshold:0.250 precision:1.000 recall:0.475 true_negative_rate:1.000 true_positive:17960 true_negative:150 false_positive:0 false_negative:19835 
aces_publicb_ocount_60_osize_2_otype_SQUARE.png threshold:0.300 precision:1.000 recall:0.420 true_negative_rate:1.000 true_positive:15873 true_negative:150 false_positive:0 false_negative:21922 
aces_publicb_ocount_60_osize_2_otype_SQUARE.png threshold:0.350 precision:1.000 recall:0.357 true_negative_rate:1.000 true_positive:13481 true_negative:150 false_positive:0 false_negative:24314 
aces_publicb_ocount_60_osize_2_otype_SQUARE.png threshold:0.400 precision:1.000 recall:0.286 true_negative_rate:1.000 true_positive:10815 true_negative:150 false_positive:0 false_negative:26980 
aces_publicb_ocount_60_osize_2_otype_SQUARE.png threshold:0.450 precision:1.000 recall:0.230 true_negative_rate:1.000 true_positive:8705 true_negative:150 false_positive:0 false_negative:29090 
aces_publicb_ocount_60_osize_2_otype_SQUARE.png threshold:0.500 precision:1.000 recall:0.184 true_negative_rate:1.000 true_positive:6951 true_negative:150 false_positive:0 false_negative:30844 
aces_publicb_ocount_60_osize_2_otype_SQUARE.png threshold:0.550 precision:1.000 recall:0.140 true_negative_rate:1.000 true_positive:5309 true_negative:150 false_positive:0 false_negative:32486 
aces_publicb_ocount_60_osize_2_otype_SQUARE.png threshold:0.600 precision:1.000 recall:0.099 true_negative_rate:1.000 true_positive:3759 true_negative:150 false_positive:0 false_negative:34036 
aces_publicb_ocount_60_osize_2_otype_SQUARE.png threshold:0.650 precision:1.000 recall:0.067 true_negative_rate:1.000 true_positive:2522 true_negative:150 false_positive:0 false_negative:35273 
aces_publicb_ocount_60_osize_2_otype_SQUARE.png threshold:0.700 precision:1.000 recall:0.034 true_negative_rate:1.000 true_positive:1301 true_negative:150 false_positive:0 false_negative:36494 
aces_publicb_ocount_60_osize_2_otype_SQUARE.png threshold:0.750 precision:1.000 recall:0.013 true_negative_rate:1.000 true_positive:507 true_negative:150 false_positive:0 false_negative:37288 
aces_publicb_ocount_60_osize_2_otype_SQUARE.png threshold:0.800 precision:1.000 recall:0.002 true_negative_rate:1.000 true_positive:60 true_negative:150 false_positive:0 false_negative:37735 
aces_publicb_ocount_60_osize_2_otype_SQUARE.png threshold:0.850 precision:1.000 recall:0.001 true_negative_rate:1.000 true_positive:35 true_negative:150 false_positive:0 false_negative:37760 
aces_publicb_ocount_60_osize_2_otype_SQUARE.png threshold:0.900 precision:1.000 recall:0.001 true_negative_rate:1.000 true_positive:26 true_negative:150 false_positive:0 false_negative:37769 
aces_publicb_ocount_60_osize_2_otype_SQUARE.png threshold:0.950 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:12 true_negative:150 false_positive:0 false_negative:37783 
aces_publicb_ocount_60_osize_2_otype_SQUARE.png threshold:1.000 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:1 true_negative:150 false_positive:0 false_negative:37794 
