fhw_ocount_80_osize_15_otype_SQUARE.png threshold:0.000 precision:0.838 recall:1.000 true_negative_rate:0.000 true_positive:34831 true_negative:0 false_positive:6724 false_negative:0 
fhw_ocount_80_osize_15_otype_SQUARE.png threshold:0.050 precision:0.835 recall:0.935 true_negative_rate:0.041 true_positive:32565 true_negative:277 false_positive:6447 false_negative:2266 
fhw_ocount_80_osize_15_otype_SQUARE.png threshold:0.100 precision:0.833 recall:0.802 true_negative_rate:0.167 true_positive:27947 true_negative:1120 false_positive:5604 false_negative:6884 
fhw_ocount_80_osize_15_otype_SQUARE.png threshold:0.150 precision:0.842 recall:0.633 true_negative_rate:0.385 true_positive:22033 true_negative:2590 false_positive:4134 false_negative:12798 
fhw_ocount_80_osize_15_otype_SQUARE.png threshold:0.200 precision:0.872 recall:0.489 true_negative_rate:0.627 true_positive:17047 true_negative:4213 false_positive:2511 false_negative:17784 
fhw_ocount_80_osize_15_otype_SQUARE.png threshold:0.250 precision:0.932 recall:0.399 true_negative_rate:0.849 true_positive:13902 true_negative:5709 false_positive:1015 false_negative:20929 
fhw_ocount_80_osize_15_otype_SQUARE.png threshold:0.300 precision:0.979 recall:0.335 true_negative_rate:0.964 true_positive:11659 true_negative:6479 false_positive:245 false_negative:23172 
fhw_ocount_80_osize_15_otype_SQUARE.png threshold:0.350 precision:0.991 recall:0.282 true_negative_rate:0.987 true_positive:9813 true_negative:6638 false_positive:86 false_negative:25018 
fhw_ocount_80_osize_15_otype_SQUARE.png threshold:0.400 precision:0.995 recall:0.235 true_negative_rate:0.994 true_positive:8179 true_negative:6687 false_positive:37 false_negative:26652 
fhw_ocount_80_osize_15_otype_SQUARE.png threshold:0.450 precision:0.998 recall:0.192 true_negative_rate:0.998 true_positive:6703 true_negative:6711 false_positive:13 false_negative:28128 
fhw_ocount_80_osize_15_otype_SQUARE.png threshold:0.500 precision:1.000 recall:0.148 true_negative_rate:1.000 true_positive:5171 true_negative:6724 false_positive:0 false_negative:29660 
fhw_ocount_80_osize_15_otype_SQUARE.png threshold:0.550 precision:1.000 recall:0.113 true_negative_rate:1.000 true_positive:3925 true_negative:6724 false_positive:0 false_negative:30906 
fhw_ocount_80_osize_15_otype_SQUARE.png threshold:0.600 precision:1.000 recall:0.081 true_negative_rate:1.000 true_positive:2806 true_negative:6724 false_positive:0 false_negative:32025 
fhw_ocount_80_osize_15_otype_SQUARE.png threshold:0.650 precision:1.000 recall:0.054 true_negative_rate:1.000 true_positive:1870 true_negative:6724 false_positive:0 false_negative:32961 
fhw_ocount_80_osize_15_otype_SQUARE.png threshold:0.700 precision:1.000 recall:0.037 true_negative_rate:1.000 true_positive:1296 true_negative:6724 false_positive:0 false_negative:33535 
fhw_ocount_80_osize_15_otype_SQUARE.png threshold:0.750 precision:1.000 recall:0.028 true_negative_rate:1.000 true_positive:992 true_negative:6724 false_positive:0 false_negative:33839 
fhw_ocount_80_osize_15_otype_SQUARE.png threshold:0.800 precision:1.000 recall:0.019 true_negative_rate:1.000 true_positive:665 true_negative:6724 false_positive:0 false_negative:34166 
fhw_ocount_80_osize_15_otype_SQUARE.png threshold:0.850 precision:1.000 recall:0.007 true_negative_rate:1.000 true_positive:247 true_negative:6724 false_positive:0 false_negative:34584 
fhw_ocount_80_osize_15_otype_SQUARE.png threshold:0.900 precision:1.000 recall:0.002 true_negative_rate:1.000 true_positive:58 true_negative:6724 false_positive:0 false_negative:34773 
fhw_ocount_80_osize_15_otype_SQUARE.png threshold:0.950 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:14 true_negative:6724 false_positive:0 false_negative:34817 
fhw_ocount_80_osize_15_otype_SQUARE.png threshold:1.000 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:1 true_negative:6724 false_positive:0 false_negative:34830 
