fr101_ocount_20_osize_16_otype_RANDOM.png threshold:0.000 precision:0.891 recall:1.000 true_negative_rate:0.000 true_positive:14893 true_negative:0 false_positive:1829 false_negative:0 
fr101_ocount_20_osize_16_otype_RANDOM.png threshold:0.050 precision:0.893 recall:0.920 true_negative_rate:0.101 true_positive:13701 true_negative:185 false_positive:1644 false_negative:1192 
fr101_ocount_20_osize_16_otype_RANDOM.png threshold:0.100 precision:0.926 recall:0.789 true_negative_rate:0.487 true_positive:11755 true_negative:891 false_positive:938 false_negative:3138 
fr101_ocount_20_osize_16_otype_RANDOM.png threshold:0.150 precision:0.964 recall:0.649 true_negative_rate:0.800 true_positive:9673 true_negative:1463 false_positive:366 false_negative:5220 
fr101_ocount_20_osize_16_otype_RANDOM.png threshold:0.200 precision:0.991 recall:0.534 true_negative_rate:0.962 true_positive:7952 true_negative:1760 false_positive:69 false_negative:6941 
fr101_ocount_20_osize_16_otype_RANDOM.png threshold:0.250 precision:1.000 recall:0.463 true_negative_rate:1.000 true_positive:6901 true_negative:1829 false_positive:0 false_negative:7992 
fr101_ocount_20_osize_16_otype_RANDOM.png threshold:0.300 precision:1.000 recall:0.408 true_negative_rate:1.000 true_positive:6072 true_negative:1829 false_positive:0 false_negative:8821 
fr101_ocount_20_osize_16_otype_RANDOM.png threshold:0.350 precision:1.000 recall:0.365 true_negative_rate:1.000 true_positive:5441 true_negative:1829 false_positive:0 false_negative:9452 
fr101_ocount_20_osize_16_otype_RANDOM.png threshold:0.400 precision:1.000 recall:0.316 true_negative_rate:1.000 true_positive:4706 true_negative:1829 false_positive:0 false_negative:10187 
fr101_ocount_20_osize_16_otype_RANDOM.png threshold:0.450 precision:1.000 recall:0.274 true_negative_rate:1.000 true_positive:4081 true_negative:1829 false_positive:0 false_negative:10812 
fr101_ocount_20_osize_16_otype_RANDOM.png threshold:0.500 precision:1.000 recall:0.241 true_negative_rate:1.000 true_positive:3587 true_negative:1829 false_positive:0 false_negative:11306 
fr101_ocount_20_osize_16_otype_RANDOM.png threshold:0.550 precision:1.000 recall:0.209 true_negative_rate:1.000 true_positive:3117 true_negative:1829 false_positive:0 false_negative:11776 
fr101_ocount_20_osize_16_otype_RANDOM.png threshold:0.600 precision:1.000 recall:0.171 true_negative_rate:1.000 true_positive:2554 true_negative:1829 false_positive:0 false_negative:12339 
fr101_ocount_20_osize_16_otype_RANDOM.png threshold:0.650 precision:1.000 recall:0.133 true_negative_rate:1.000 true_positive:1976 true_negative:1829 false_positive:0 false_negative:12917 
fr101_ocount_20_osize_16_otype_RANDOM.png threshold:0.700 precision:1.000 recall:0.099 true_negative_rate:1.000 true_positive:1478 true_negative:1829 false_positive:0 false_negative:13415 
fr101_ocount_20_osize_16_otype_RANDOM.png threshold:0.750 precision:1.000 recall:0.072 true_negative_rate:1.000 true_positive:1066 true_negative:1829 false_positive:0 false_negative:13827 
fr101_ocount_20_osize_16_otype_RANDOM.png threshold:0.800 precision:1.000 recall:0.036 true_negative_rate:1.000 true_positive:529 true_negative:1829 false_positive:0 false_negative:14364 
fr101_ocount_20_osize_16_otype_RANDOM.png threshold:0.850 precision:1.000 recall:0.012 true_negative_rate:1.000 true_positive:183 true_negative:1829 false_positive:0 false_negative:14710 
fr101_ocount_20_osize_16_otype_RANDOM.png threshold:0.900 precision:1.000 recall:0.004 true_negative_rate:1.000 true_positive:59 true_negative:1829 false_positive:0 false_negative:14834 
fr101_ocount_20_osize_16_otype_RANDOM.png threshold:0.950 precision:1.000 recall:0.001 true_negative_rate:1.000 true_positive:14 true_negative:1829 false_positive:0 false_negative:14879 
fr101_ocount_20_osize_16_otype_RANDOM.png threshold:1.000 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:1 true_negative:1829 false_positive:0 false_negative:14892 
