fhw_ocount_40_osize_14_otype_RANDOM.png threshold:0.000 precision:0.923 recall:1.000 true_negative_rate:0.000 true_positive:34831 true_negative:0 false_positive:2905 false_negative:0 
fhw_ocount_40_osize_14_otype_RANDOM.png threshold:0.050 precision:0.921 recall:0.940 true_negative_rate:0.031 true_positive:32727 true_negative:89 false_positive:2816 false_negative:2104 
fhw_ocount_40_osize_14_otype_RANDOM.png threshold:0.100 precision:0.920 recall:0.788 true_negative_rate:0.179 true_positive:27463 true_negative:519 false_positive:2386 false_negative:7368 
fhw_ocount_40_osize_14_otype_RANDOM.png threshold:0.150 precision:0.935 recall:0.598 true_negative_rate:0.497 true_positive:20833 true_negative:1445 false_positive:1460 false_negative:13998 
fhw_ocount_40_osize_14_otype_RANDOM.png threshold:0.200 precision:0.961 recall:0.467 true_negative_rate:0.775 true_positive:16275 true_negative:2250 false_positive:655 false_negative:18556 
fhw_ocount_40_osize_14_otype_RANDOM.png threshold:0.250 precision:0.987 recall:0.389 true_negative_rate:0.939 true_positive:13535 true_negative:2727 false_positive:178 false_negative:21296 
fhw_ocount_40_osize_14_otype_RANDOM.png threshold:0.300 precision:0.998 recall:0.327 true_negative_rate:0.993 true_positive:11396 true_negative:2886 false_positive:19 false_negative:23435 
fhw_ocount_40_osize_14_otype_RANDOM.png threshold:0.350 precision:0.999 recall:0.271 true_negative_rate:0.997 true_positive:9440 true_negative:2897 false_positive:8 false_negative:25391 
fhw_ocount_40_osize_14_otype_RANDOM.png threshold:0.400 precision:1.000 recall:0.225 true_negative_rate:1.000 true_positive:7833 true_negative:2904 false_positive:1 false_negative:26998 
fhw_ocount_40_osize_14_otype_RANDOM.png threshold:0.450 precision:1.000 recall:0.182 true_negative_rate:1.000 true_positive:6354 true_negative:2905 false_positive:0 false_negative:28477 
fhw_ocount_40_osize_14_otype_RANDOM.png threshold:0.500 precision:1.000 recall:0.141 true_negative_rate:1.000 true_positive:4918 true_negative:2905 false_positive:0 false_negative:29913 
fhw_ocount_40_osize_14_otype_RANDOM.png threshold:0.550 precision:1.000 recall:0.110 true_negative_rate:1.000 true_positive:3818 true_negative:2905 false_positive:0 false_negative:31013 
fhw_ocount_40_osize_14_otype_RANDOM.png threshold:0.600 precision:1.000 recall:0.076 true_negative_rate:1.000 true_positive:2662 true_negative:2905 false_positive:0 false_negative:32169 
fhw_ocount_40_osize_14_otype_RANDOM.png threshold:0.650 precision:1.000 recall:0.049 true_negative_rate:1.000 true_positive:1695 true_negative:2905 false_positive:0 false_negative:33136 
fhw_ocount_40_osize_14_otype_RANDOM.png threshold:0.700 precision:1.000 recall:0.036 true_negative_rate:1.000 true_positive:1242 true_negative:2905 false_positive:0 false_negative:33589 
fhw_ocount_40_osize_14_otype_RANDOM.png threshold:0.750 precision:1.000 recall:0.027 true_negative_rate:1.000 true_positive:947 true_negative:2905 false_positive:0 false_negative:33884 
fhw_ocount_40_osize_14_otype_RANDOM.png threshold:0.800 precision:1.000 recall:0.018 true_negative_rate:1.000 true_positive:628 true_negative:2905 false_positive:0 false_negative:34203 
fhw_ocount_40_osize_14_otype_RANDOM.png threshold:0.850 precision:1.000 recall:0.005 true_negative_rate:1.000 true_positive:178 true_negative:2905 false_positive:0 false_negative:34653 
fhw_ocount_40_osize_14_otype_RANDOM.png threshold:0.900 precision:1.000 recall:0.001 true_negative_rate:1.000 true_positive:38 true_negative:2905 false_positive:0 false_negative:34793 
fhw_ocount_40_osize_14_otype_RANDOM.png threshold:0.950 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:10 true_negative:2905 false_positive:0 false_negative:34821 
fhw_ocount_40_osize_14_otype_RANDOM.png threshold:1.000 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:1 true_negative:2905 false_positive:0 false_negative:34830 
