csail_ocount_160_osize_7_otype_RECTANGLE.png threshold:0.000 precision:0.881 recall:1.000 true_negative_rate:0.000 true_positive:16857 true_negative:0 false_positive:2284 false_negative:0 
csail_ocount_160_osize_7_otype_RECTANGLE.png threshold:0.050 precision:0.888 recall:0.977 true_negative_rate:0.088 true_positive:16463 true_negative:201 false_positive:2083 false_negative:394 
csail_ocount_160_osize_7_otype_RECTANGLE.png threshold:0.100 precision:0.917 recall:0.901 true_negative_rate:0.400 true_positive:15193 true_negative:913 false_positive:1371 false_negative:1664 
csail_ocount_160_osize_7_otype_RECTANGLE.png threshold:0.150 precision:0.956 recall:0.756 true_negative_rate:0.745 true_positive:12749 true_negative:1701 false_positive:583 false_negative:4108 
csail_ocount_160_osize_7_otype_RECTANGLE.png threshold:0.200 precision:0.973 recall:0.571 true_negative_rate:0.881 true_positive:9632 true_negative:2012 false_positive:272 false_negative:7225 
csail_ocount_160_osize_7_otype_RECTANGLE.png threshold:0.250 precision:0.983 recall:0.416 true_negative_rate:0.947 true_positive:7016 true_negative:2162 false_positive:122 false_negative:9841 
csail_ocount_160_osize_7_otype_RECTANGLE.png threshold:0.300 precision:0.992 recall:0.303 true_negative_rate:0.981 true_positive:5107 true_negative:2241 false_positive:43 false_negative:11750 
csail_ocount_160_osize_7_otype_RECTANGLE.png threshold:0.350 precision:0.995 recall:0.223 true_negative_rate:0.992 true_positive:3751 true_negative:2266 false_positive:18 false_negative:13106 
csail_ocount_160_osize_7_otype_RECTANGLE.png threshold:0.400 precision:0.998 recall:0.159 true_negative_rate:0.997 true_positive:2675 true_negative:2278 false_positive:6 false_negative:14182 
csail_ocount_160_osize_7_otype_RECTANGLE.png threshold:0.450 precision:0.999 recall:0.105 true_negative_rate:0.999 true_positive:1771 true_negative:2282 false_positive:2 false_negative:15086 
csail_ocount_160_osize_7_otype_RECTANGLE.png threshold:0.500 precision:1.000 recall:0.064 true_negative_rate:1.000 true_positive:1074 true_negative:2284 false_positive:0 false_negative:15783 
csail_ocount_160_osize_7_otype_RECTANGLE.png threshold:0.550 precision:1.000 recall:0.038 true_negative_rate:1.000 true_positive:646 true_negative:2284 false_positive:0 false_negative:16211 
csail_ocount_160_osize_7_otype_RECTANGLE.png threshold:0.600 precision:1.000 recall:0.022 true_negative_rate:1.000 true_positive:368 true_negative:2284 false_positive:0 false_negative:16489 
csail_ocount_160_osize_7_otype_RECTANGLE.png threshold:0.650 precision:1.000 recall:0.009 true_negative_rate:1.000 true_positive:159 true_negative:2284 false_positive:0 false_negative:16698 
csail_ocount_160_osize_7_otype_RECTANGLE.png threshold:0.700 precision:1.000 recall:0.003 true_negative_rate:1.000 true_positive:58 true_negative:2284 false_positive:0 false_negative:16799 
csail_ocount_160_osize_7_otype_RECTANGLE.png threshold:0.750 precision:1.000 recall:0.002 true_negative_rate:1.000 true_positive:30 true_negative:2284 false_positive:0 false_negative:16827 
csail_ocount_160_osize_7_otype_RECTANGLE.png threshold:0.800 precision:1.000 recall:0.001 true_negative_rate:1.000 true_positive:21 true_negative:2284 false_positive:0 false_negative:16836 
csail_ocount_160_osize_7_otype_RECTANGLE.png threshold:0.850 precision:1.000 recall:0.001 true_negative_rate:1.000 true_positive:10 true_negative:2284 false_positive:0 false_negative:16847 
csail_ocount_160_osize_7_otype_RECTANGLE.png threshold:0.900 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:4 true_negative:2284 false_positive:0 false_negative:16853 
csail_ocount_160_osize_7_otype_RECTANGLE.png threshold:0.950 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:4 true_negative:2284 false_positive:0 false_negative:16853 
csail_ocount_160_osize_7_otype_RECTANGLE.png threshold:1.000 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:1 true_negative:2284 false_positive:0 false_negative:16856 
