aces_publicb_ocount_100_osize_5_otype_RANDOM.png threshold:0.000 precision:0.959 recall:1.000 true_negative_rate:0.000 true_positive:37795 true_negative:0 false_positive:1603 false_negative:0 
aces_publicb_ocount_100_osize_5_otype_RANDOM.png threshold:0.050 precision:0.993 recall:0.859 true_negative_rate:0.863 true_positive:32453 true_negative:1383 false_positive:220 false_negative:5342 
aces_publicb_ocount_100_osize_5_otype_RANDOM.png threshold:0.100 precision:0.999 recall:0.718 true_negative_rate:0.981 true_positive:27148 true_negative:1572 false_positive:31 false_negative:10647 
aces_publicb_ocount_100_osize_5_otype_RANDOM.png threshold:0.150 precision:1.000 recall:0.619 true_negative_rate:0.994 true_positive:23390 true_negative:1593 false_positive:10 false_negative:14405 
aces_publicb_ocount_100_osize_5_otype_RANDOM.png threshold:0.200 precision:1.000 recall:0.540 true_negative_rate:0.999 true_positive:20417 true_negative:1601 false_positive:2 false_negative:17378 
aces_publicb_ocount_100_osize_5_otype_RANDOM.png threshold:0.250 precision:1.000 recall:0.476 true_negative_rate:0.999 true_positive:17975 true_negative:1601 false_positive:2 false_negative:19820 
aces_publicb_ocount_100_osize_5_otype_RANDOM.png threshold:0.300 precision:1.000 recall:0.420 true_negative_rate:0.999 true_positive:15875 true_negative:1601 false_positive:2 false_negative:21920 
aces_publicb_ocount_100_osize_5_otype_RANDOM.png threshold:0.350 precision:1.000 recall:0.357 true_negative_rate:0.999 true_positive:13474 true_negative:1601 false_positive:2 false_negative:24321 
aces_publicb_ocount_100_osize_5_otype_RANDOM.png threshold:0.400 precision:1.000 recall:0.287 true_negative_rate:1.000 true_positive:10831 true_negative:1603 false_positive:0 false_negative:26964 
aces_publicb_ocount_100_osize_5_otype_RANDOM.png threshold:0.450 precision:1.000 recall:0.230 true_negative_rate:1.000 true_positive:8711 true_negative:1603 false_positive:0 false_negative:29084 
aces_publicb_ocount_100_osize_5_otype_RANDOM.png threshold:0.500 precision:1.000 recall:0.184 true_negative_rate:1.000 true_positive:6964 true_negative:1603 false_positive:0 false_negative:30831 
aces_publicb_ocount_100_osize_5_otype_RANDOM.png threshold:0.550 precision:1.000 recall:0.141 true_negative_rate:1.000 true_positive:5321 true_negative:1603 false_positive:0 false_negative:32474 
aces_publicb_ocount_100_osize_5_otype_RANDOM.png threshold:0.600 precision:1.000 recall:0.100 true_negative_rate:1.000 true_positive:3778 true_negative:1603 false_positive:0 false_negative:34017 
aces_publicb_ocount_100_osize_5_otype_RANDOM.png threshold:0.650 precision:1.000 recall:0.067 true_negative_rate:1.000 true_positive:2533 true_negative:1603 false_positive:0 false_negative:35262 
aces_publicb_ocount_100_osize_5_otype_RANDOM.png threshold:0.700 precision:1.000 recall:0.035 true_negative_rate:1.000 true_positive:1312 true_negative:1603 false_positive:0 false_negative:36483 
aces_publicb_ocount_100_osize_5_otype_RANDOM.png threshold:0.750 precision:1.000 recall:0.014 true_negative_rate:1.000 true_positive:516 true_negative:1603 false_positive:0 false_negative:37279 
aces_publicb_ocount_100_osize_5_otype_RANDOM.png threshold:0.800 precision:1.000 recall:0.002 true_negative_rate:1.000 true_positive:65 true_negative:1603 false_positive:0 false_negative:37730 
aces_publicb_ocount_100_osize_5_otype_RANDOM.png threshold:0.850 precision:1.000 recall:0.001 true_negative_rate:1.000 true_positive:35 true_negative:1603 false_positive:0 false_negative:37760 
aces_publicb_ocount_100_osize_5_otype_RANDOM.png threshold:0.900 precision:1.000 recall:0.001 true_negative_rate:1.000 true_positive:26 true_negative:1603 false_positive:0 false_negative:37769 
aces_publicb_ocount_100_osize_5_otype_RANDOM.png threshold:0.950 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:12 true_negative:1603 false_positive:0 false_negative:37783 
aces_publicb_ocount_100_osize_5_otype_RANDOM.png threshold:1.000 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:1 true_negative:1603 false_positive:0 false_negative:37794 
