aces_publicb_ocount_20_osize_29_otype_RANDOM.png threshold:0.000 precision:0.858 recall:1.000 true_negative_rate:0.000 true_positive:37795 true_negative:0 false_positive:6265 false_negative:0 
aces_publicb_ocount_20_osize_29_otype_RANDOM.png threshold:0.050 precision:0.840 recall:0.863 true_negative_rate:0.012 true_positive:32619 true_negative:73 false_positive:6192 false_negative:5176 
aces_publicb_ocount_20_osize_29_otype_RANDOM.png threshold:0.100 precision:0.853 recall:0.723 true_negative_rate:0.250 true_positive:27325 true_negative:1565 false_positive:4700 false_negative:10470 
aces_publicb_ocount_20_osize_29_otype_RANDOM.png threshold:0.150 precision:0.920 recall:0.623 true_negative_rate:0.672 true_positive:23563 true_negative:4212 false_positive:2053 false_negative:14232 
aces_publicb_ocount_20_osize_29_otype_RANDOM.png threshold:0.200 precision:0.977 recall:0.537 true_negative_rate:0.925 true_positive:20300 true_negative:5796 false_positive:469 false_negative:17495 
aces_publicb_ocount_20_osize_29_otype_RANDOM.png threshold:0.250 precision:0.992 recall:0.474 true_negative_rate:0.977 true_positive:17905 true_negative:6120 false_positive:145 false_negative:19890 
aces_publicb_ocount_20_osize_29_otype_RANDOM.png threshold:0.300 precision:0.998 recall:0.422 true_negative_rate:0.996 true_positive:15943 true_negative:6241 false_positive:24 false_negative:21852 
aces_publicb_ocount_20_osize_29_otype_RANDOM.png threshold:0.350 precision:0.999 recall:0.356 true_negative_rate:0.998 true_positive:13460 true_negative:6255 false_positive:10 false_negative:24335 
aces_publicb_ocount_20_osize_29_otype_RANDOM.png threshold:0.400 precision:1.000 recall:0.286 true_negative_rate:0.999 true_positive:10815 true_negative:6261 false_positive:4 false_negative:26980 
aces_publicb_ocount_20_osize_29_otype_RANDOM.png threshold:0.450 precision:1.000 recall:0.230 true_negative_rate:1.000 true_positive:8698 true_negative:6265 false_positive:0 false_negative:29097 
aces_publicb_ocount_20_osize_29_otype_RANDOM.png threshold:0.500 precision:1.000 recall:0.181 true_negative_rate:1.000 true_positive:6850 true_negative:6265 false_positive:0 false_negative:30945 
aces_publicb_ocount_20_osize_29_otype_RANDOM.png threshold:0.550 precision:1.000 recall:0.138 true_negative_rate:1.000 true_positive:5211 true_negative:6265 false_positive:0 false_negative:32584 
aces_publicb_ocount_20_osize_29_otype_RANDOM.png threshold:0.600 precision:1.000 recall:0.097 true_negative_rate:1.000 true_positive:3665 true_negative:6265 false_positive:0 false_negative:34130 
aces_publicb_ocount_20_osize_29_otype_RANDOM.png threshold:0.650 precision:1.000 recall:0.063 true_negative_rate:1.000 true_positive:2387 true_negative:6265 false_positive:0 false_negative:35408 
aces_publicb_ocount_20_osize_29_otype_RANDOM.png threshold:0.700 precision:1.000 recall:0.032 true_negative_rate:1.000 true_positive:1215 true_negative:6265 false_positive:0 false_negative:36580 
aces_publicb_ocount_20_osize_29_otype_RANDOM.png threshold:0.750 precision:1.000 recall:0.010 true_negative_rate:1.000 true_positive:392 true_negative:6265 false_positive:0 false_negative:37403 
aces_publicb_ocount_20_osize_29_otype_RANDOM.png threshold:0.800 precision:1.000 recall:0.001 true_negative_rate:1.000 true_positive:49 true_negative:6265 false_positive:0 false_negative:37746 
aces_publicb_ocount_20_osize_29_otype_RANDOM.png threshold:0.850 precision:1.000 recall:0.001 true_negative_rate:1.000 true_positive:30 true_negative:6265 false_positive:0 false_negative:37765 
aces_publicb_ocount_20_osize_29_otype_RANDOM.png threshold:0.900 precision:1.000 recall:0.001 true_negative_rate:1.000 true_positive:22 true_negative:6265 false_positive:0 false_negative:37773 
aces_publicb_ocount_20_osize_29_otype_RANDOM.png threshold:0.950 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:12 true_negative:6265 false_positive:0 false_negative:37783 
aces_publicb_ocount_20_osize_29_otype_RANDOM.png threshold:1.000 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:1 true_negative:6265 false_positive:0 false_negative:37794 
