edmonton_ocount_140_osize_34_otype_SQUARE.png threshold:0.000 precision:0.492 recall:1.000 true_negative_rate:0.000 true_positive:44587 true_negative:0 false_positive:45949 false_negative:0 
edmonton_ocount_140_osize_34_otype_SQUARE.png threshold:0.050 precision:0.446 recall:0.768 true_negative_rate:0.075 true_positive:34235 true_negative:3430 false_positive:42519 false_negative:10352 
edmonton_ocount_140_osize_34_otype_SQUARE.png threshold:0.100 precision:0.480 recall:0.502 true_negative_rate:0.472 true_positive:22362 true_negative:21702 false_positive:24247 false_negative:22225 
edmonton_ocount_140_osize_34_otype_SQUARE.png threshold:0.150 precision:0.754 recall:0.337 true_negative_rate:0.893 true_positive:15022 true_negative:41044 false_positive:4905 false_negative:29565 
edmonton_ocount_140_osize_34_otype_SQUARE.png threshold:0.200 precision:0.939 recall:0.237 true_negative_rate:0.985 true_positive:10567 true_negative:45264 false_positive:685 false_negative:34020 
edmonton_ocount_140_osize_34_otype_SQUARE.png threshold:0.250 precision:0.962 recall:0.174 true_negative_rate:0.993 true_positive:7775 true_negative:45643 false_positive:306 false_negative:36812 
edmonton_ocount_140_osize_34_otype_SQUARE.png threshold:0.300 precision:0.972 recall:0.142 true_negative_rate:0.996 true_positive:6319 true_negative:45766 false_positive:183 false_negative:38268 
edmonton_ocount_140_osize_34_otype_SQUARE.png threshold:0.350 precision:0.987 recall:0.113 true_negative_rate:0.999 true_positive:5035 true_negative:45884 false_positive:65 false_negative:39552 
edmonton_ocount_140_osize_34_otype_SQUARE.png threshold:0.400 precision:0.997 recall:0.094 true_negative_rate:1.000 true_positive:4177 true_negative:45937 false_positive:12 false_negative:40410 
edmonton_ocount_140_osize_34_otype_SQUARE.png threshold:0.450 precision:0.999 recall:0.083 true_negative_rate:1.000 true_positive:3712 true_negative:45946 false_positive:3 false_negative:40875 
edmonton_ocount_140_osize_34_otype_SQUARE.png threshold:0.500 precision:1.000 recall:0.077 true_negative_rate:1.000 true_positive:3421 true_negative:45949 false_positive:0 false_negative:41166 
edmonton_ocount_140_osize_34_otype_SQUARE.png threshold:0.550 precision:1.000 recall:0.070 true_negative_rate:1.000 true_positive:3108 true_negative:45949 false_positive:0 false_negative:41479 
edmonton_ocount_140_osize_34_otype_SQUARE.png threshold:0.600 precision:1.000 recall:0.067 true_negative_rate:1.000 true_positive:2991 true_negative:45949 false_positive:0 false_negative:41596 
edmonton_ocount_140_osize_34_otype_SQUARE.png threshold:0.650 precision:1.000 recall:0.061 true_negative_rate:1.000 true_positive:2735 true_negative:45949 false_positive:0 false_negative:41852 
edmonton_ocount_140_osize_34_otype_SQUARE.png threshold:0.700 precision:1.000 recall:0.019 true_negative_rate:1.000 true_positive:851 true_negative:45949 false_positive:0 false_negative:43736 
edmonton_ocount_140_osize_34_otype_SQUARE.png threshold:0.750 precision:1.000 recall:0.009 true_negative_rate:1.000 true_positive:397 true_negative:45949 false_positive:0 false_negative:44190 
edmonton_ocount_140_osize_34_otype_SQUARE.png threshold:0.800 precision:1.000 recall:0.002 true_negative_rate:1.000 true_positive:74 true_negative:45949 false_positive:0 false_negative:44513 
edmonton_ocount_140_osize_34_otype_SQUARE.png threshold:0.850 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:2 true_negative:45949 false_positive:0 false_negative:44585 
edmonton_ocount_140_osize_34_otype_SQUARE.png threshold:0.900 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:1 true_negative:45949 false_positive:0 false_negative:44586 
edmonton_ocount_140_osize_34_otype_SQUARE.png threshold:0.950 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:1 true_negative:45949 false_positive:0 false_negative:44586 
edmonton_ocount_140_osize_34_otype_SQUARE.png threshold:1.000 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:1 true_negative:45949 false_positive:0 false_negative:44586 
