csail_ocount_180_osize_7_otype_RANDOM.png threshold:0.000 precision:0.811 recall:1.000 true_negative_rate:0.000 true_positive:16857 true_negative:0 false_positive:3940 false_negative:0 
csail_ocount_180_osize_7_otype_RANDOM.png threshold:0.050 precision:0.819 recall:0.967 true_negative_rate:0.087 true_positive:16293 true_negative:343 false_positive:3597 false_negative:564 
csail_ocount_180_osize_7_otype_RANDOM.png threshold:0.100 precision:0.853 recall:0.875 true_negative_rate:0.354 true_positive:14743 true_negative:1394 false_positive:2546 false_negative:2114 
csail_ocount_180_osize_7_otype_RANDOM.png threshold:0.150 precision:0.898 recall:0.705 true_negative_rate:0.656 true_positive:11890 true_negative:2586 false_positive:1354 false_negative:4967 
csail_ocount_180_osize_7_otype_RANDOM.png threshold:0.200 precision:0.932 recall:0.519 true_negative_rate:0.838 true_positive:8745 true_negative:3302 false_positive:638 false_negative:8112 
csail_ocount_180_osize_7_otype_RANDOM.png threshold:0.250 precision:0.955 recall:0.369 true_negative_rate:0.926 true_positive:6221 true_negative:3647 false_positive:293 false_negative:10636 
csail_ocount_180_osize_7_otype_RANDOM.png threshold:0.300 precision:0.980 recall:0.270 true_negative_rate:0.977 true_positive:4550 true_negative:3849 false_positive:91 false_negative:12307 
csail_ocount_180_osize_7_otype_RANDOM.png threshold:0.350 precision:0.993 recall:0.198 true_negative_rate:0.994 true_positive:3338 true_negative:3917 false_positive:23 false_negative:13519 
csail_ocount_180_osize_7_otype_RANDOM.png threshold:0.400 precision:0.998 recall:0.142 true_negative_rate:0.999 true_positive:2396 true_negative:3935 false_positive:5 false_negative:14461 
csail_ocount_180_osize_7_otype_RANDOM.png threshold:0.450 precision:0.998 recall:0.097 true_negative_rate:0.999 true_positive:1627 true_negative:3936 false_positive:4 false_negative:15230 
csail_ocount_180_osize_7_otype_RANDOM.png threshold:0.500 precision:0.999 recall:0.059 true_negative_rate:1.000 true_positive:1000 true_negative:3939 false_positive:1 false_negative:15857 
csail_ocount_180_osize_7_otype_RANDOM.png threshold:0.550 precision:1.000 recall:0.036 true_negative_rate:1.000 true_positive:599 true_negative:3940 false_positive:0 false_negative:16258 
csail_ocount_180_osize_7_otype_RANDOM.png threshold:0.600 precision:1.000 recall:0.019 true_negative_rate:1.000 true_positive:321 true_negative:3940 false_positive:0 false_negative:16536 
csail_ocount_180_osize_7_otype_RANDOM.png threshold:0.650 precision:1.000 recall:0.008 true_negative_rate:1.000 true_positive:131 true_negative:3940 false_positive:0 false_negative:16726 
csail_ocount_180_osize_7_otype_RANDOM.png threshold:0.700 precision:1.000 recall:0.003 true_negative_rate:1.000 true_positive:51 true_negative:3940 false_positive:0 false_negative:16806 
csail_ocount_180_osize_7_otype_RANDOM.png threshold:0.750 precision:1.000 recall:0.002 true_negative_rate:1.000 true_positive:29 true_negative:3940 false_positive:0 false_negative:16828 
csail_ocount_180_osize_7_otype_RANDOM.png threshold:0.800 precision:1.000 recall:0.001 true_negative_rate:1.000 true_positive:19 true_negative:3940 false_positive:0 false_negative:16838 
csail_ocount_180_osize_7_otype_RANDOM.png threshold:0.850 precision:1.000 recall:0.001 true_negative_rate:1.000 true_positive:10 true_negative:3940 false_positive:0 false_negative:16847 
csail_ocount_180_osize_7_otype_RANDOM.png threshold:0.900 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:5 true_negative:3940 false_positive:0 false_negative:16852 
csail_ocount_180_osize_7_otype_RANDOM.png threshold:0.950 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:3 true_negative:3940 false_positive:0 false_negative:16854 
csail_ocount_180_osize_7_otype_RANDOM.png threshold:1.000 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:1 true_negative:3940 false_positive:0 false_negative:16856 
