aces_publicb_ocount_60_osize_23_otype_SQUARE.png threshold:0.000 precision:0.807 recall:1.000 true_negative_rate:0.000 true_positive:37795 true_negative:0 false_positive:9063 false_negative:0 
aces_publicb_ocount_60_osize_23_otype_SQUARE.png threshold:0.050 precision:0.797 recall:0.871 true_negative_rate:0.075 true_positive:32923 true_negative:676 false_positive:8387 false_negative:4872 
aces_publicb_ocount_60_osize_23_otype_SQUARE.png threshold:0.100 precision:0.859 recall:0.729 true_negative_rate:0.501 true_positive:27555 true_negative:4540 false_positive:4523 false_negative:10240 
aces_publicb_ocount_60_osize_23_otype_SQUARE.png threshold:0.150 precision:0.976 recall:0.623 true_negative_rate:0.937 true_positive:23528 true_negative:8494 false_positive:569 false_negative:14267 
aces_publicb_ocount_60_osize_23_otype_SQUARE.png threshold:0.200 precision:0.988 recall:0.543 true_negative_rate:0.972 true_positive:20524 true_negative:8809 false_positive:254 false_negative:17271 
aces_publicb_ocount_60_osize_23_otype_SQUARE.png threshold:0.250 precision:0.991 recall:0.482 true_negative_rate:0.981 true_positive:18219 true_negative:8895 false_positive:168 false_negative:19576 
aces_publicb_ocount_60_osize_23_otype_SQUARE.png threshold:0.300 precision:0.992 recall:0.425 true_negative_rate:0.986 true_positive:16079 true_negative:8939 false_positive:124 false_negative:21716 
aces_publicb_ocount_60_osize_23_otype_SQUARE.png threshold:0.350 precision:0.998 recall:0.359 true_negative_rate:0.997 true_positive:13571 true_negative:9033 false_positive:30 false_negative:24224 
aces_publicb_ocount_60_osize_23_otype_SQUARE.png threshold:0.400 precision:0.999 recall:0.289 true_negative_rate:0.999 true_positive:10929 true_negative:9054 false_positive:9 false_negative:26866 
aces_publicb_ocount_60_osize_23_otype_SQUARE.png threshold:0.450 precision:0.999 recall:0.233 true_negative_rate:0.999 true_positive:8793 true_negative:9058 false_positive:5 false_negative:29002 
aces_publicb_ocount_60_osize_23_otype_SQUARE.png threshold:0.500 precision:1.000 recall:0.185 true_negative_rate:1.000 true_positive:6994 true_negative:9063 false_positive:0 false_negative:30801 
aces_publicb_ocount_60_osize_23_otype_SQUARE.png threshold:0.550 precision:1.000 recall:0.142 true_negative_rate:1.000 true_positive:5351 true_negative:9063 false_positive:0 false_negative:32444 
aces_publicb_ocount_60_osize_23_otype_SQUARE.png threshold:0.600 precision:1.000 recall:0.101 true_negative_rate:1.000 true_positive:3827 true_negative:9063 false_positive:0 false_negative:33968 
aces_publicb_ocount_60_osize_23_otype_SQUARE.png threshold:0.650 precision:1.000 recall:0.068 true_negative_rate:1.000 true_positive:2553 true_negative:9063 false_positive:0 false_negative:35242 
aces_publicb_ocount_60_osize_23_otype_SQUARE.png threshold:0.700 precision:1.000 recall:0.036 true_negative_rate:1.000 true_positive:1346 true_negative:9063 false_positive:0 false_negative:36449 
aces_publicb_ocount_60_osize_23_otype_SQUARE.png threshold:0.750 precision:1.000 recall:0.015 true_negative_rate:1.000 true_positive:575 true_negative:9063 false_positive:0 false_negative:37220 
aces_publicb_ocount_60_osize_23_otype_SQUARE.png threshold:0.800 precision:1.000 recall:0.004 true_negative_rate:1.000 true_positive:162 true_negative:9063 false_positive:0 false_negative:37633 
aces_publicb_ocount_60_osize_23_otype_SQUARE.png threshold:0.850 precision:1.000 recall:0.001 true_negative_rate:1.000 true_positive:52 true_negative:9063 false_positive:0 false_negative:37743 
aces_publicb_ocount_60_osize_23_otype_SQUARE.png threshold:0.900 precision:1.000 recall:0.001 true_negative_rate:1.000 true_positive:27 true_negative:9063 false_positive:0 false_negative:37768 
aces_publicb_ocount_60_osize_23_otype_SQUARE.png threshold:0.950 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:13 true_negative:9063 false_positive:0 false_negative:37782 
aces_publicb_ocount_60_osize_23_otype_SQUARE.png threshold:1.000 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:1 true_negative:9063 false_positive:0 false_negative:37794 
