edmonton_ocount_20_osize_15_otype_RECTANGLE.png threshold:0.000 precision:0.973 recall:1.000 true_negative_rate:0.000 true_positive:44587 true_negative:0 false_positive:1225 false_negative:0 
edmonton_ocount_20_osize_15_otype_RECTANGLE.png threshold:0.050 precision:0.990 recall:0.704 true_negative_rate:0.731 true_positive:31394 true_negative:895 false_positive:330 false_negative:13193 
edmonton_ocount_20_osize_15_otype_RECTANGLE.png threshold:0.100 precision:0.997 recall:0.442 true_negative_rate:0.957 true_positive:19691 true_negative:1172 false_positive:53 false_negative:24896 
edmonton_ocount_20_osize_15_otype_RECTANGLE.png threshold:0.150 precision:1.000 recall:0.304 true_negative_rate:1.000 true_positive:13555 true_negative:1225 false_positive:0 false_negative:31032 
edmonton_ocount_20_osize_15_otype_RECTANGLE.png threshold:0.200 precision:1.000 recall:0.217 true_negative_rate:1.000 true_positive:9660 true_negative:1225 false_positive:0 false_negative:34927 
edmonton_ocount_20_osize_15_otype_RECTANGLE.png threshold:0.250 precision:1.000 recall:0.166 true_negative_rate:1.000 true_positive:7390 true_negative:1225 false_positive:0 false_negative:37197 
edmonton_ocount_20_osize_15_otype_RECTANGLE.png threshold:0.300 precision:1.000 recall:0.128 true_negative_rate:1.000 true_positive:5714 true_negative:1225 false_positive:0 false_negative:38873 
edmonton_ocount_20_osize_15_otype_RECTANGLE.png threshold:0.350 precision:1.000 recall:0.109 true_negative_rate:1.000 true_positive:4876 true_negative:1225 false_positive:0 false_negative:39711 
edmonton_ocount_20_osize_15_otype_RECTANGLE.png threshold:0.400 precision:1.000 recall:0.089 true_negative_rate:1.000 true_positive:3947 true_negative:1225 false_positive:0 false_negative:40640 
edmonton_ocount_20_osize_15_otype_RECTANGLE.png threshold:0.450 precision:1.000 recall:0.081 true_negative_rate:1.000 true_positive:3621 true_negative:1225 false_positive:0 false_negative:40966 
edmonton_ocount_20_osize_15_otype_RECTANGLE.png threshold:0.500 precision:1.000 recall:0.074 true_negative_rate:1.000 true_positive:3320 true_negative:1225 false_positive:0 false_negative:41267 
edmonton_ocount_20_osize_15_otype_RECTANGLE.png threshold:0.550 precision:1.000 recall:0.070 true_negative_rate:1.000 true_positive:3106 true_negative:1225 false_positive:0 false_negative:41481 
edmonton_ocount_20_osize_15_otype_RECTANGLE.png threshold:0.600 precision:1.000 recall:0.068 true_negative_rate:1.000 true_positive:3049 true_negative:1225 false_positive:0 false_negative:41538 
edmonton_ocount_20_osize_15_otype_RECTANGLE.png threshold:0.650 precision:1.000 recall:0.060 true_negative_rate:1.000 true_positive:2696 true_negative:1225 false_positive:0 false_negative:41891 
edmonton_ocount_20_osize_15_otype_RECTANGLE.png threshold:0.700 precision:1.000 recall:0.015 true_negative_rate:1.000 true_positive:681 true_negative:1225 false_positive:0 false_negative:43906 
edmonton_ocount_20_osize_15_otype_RECTANGLE.png threshold:0.750 precision:1.000 recall:0.009 true_negative_rate:1.000 true_positive:401 true_negative:1225 false_positive:0 false_negative:44186 
edmonton_ocount_20_osize_15_otype_RECTANGLE.png threshold:0.800 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:11 true_negative:1225 false_positive:0 false_negative:44576 
edmonton_ocount_20_osize_15_otype_RECTANGLE.png threshold:0.850 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:1 true_negative:1225 false_positive:0 false_negative:44586 
edmonton_ocount_20_osize_15_otype_RECTANGLE.png threshold:0.900 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:1 true_negative:1225 false_positive:0 false_negative:44586 
edmonton_ocount_20_osize_15_otype_RECTANGLE.png threshold:0.950 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:1 true_negative:1225 false_positive:0 false_negative:44586 
edmonton_ocount_20_osize_15_otype_RECTANGLE.png threshold:1.000 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:1 true_negative:1225 false_positive:0 false_negative:44586 
