aces_publicb_ocount_80_osize_18_otype_SQUARE.png threshold:0.000 precision:0.796 recall:1.000 true_negative_rate:0.000 true_positive:37795 true_negative:0 false_positive:9676 false_negative:0 
aces_publicb_ocount_80_osize_18_otype_SQUARE.png threshold:0.050 precision:0.793 recall:0.869 true_negative_rate:0.112 true_positive:32825 true_negative:1084 false_positive:8592 false_negative:4970 
aces_publicb_ocount_80_osize_18_otype_SQUARE.png threshold:0.100 precision:0.894 recall:0.733 true_negative_rate:0.659 true_positive:27694 true_negative:6380 false_positive:3296 false_negative:10101 
aces_publicb_ocount_80_osize_18_otype_SQUARE.png threshold:0.150 precision:0.964 recall:0.623 true_negative_rate:0.910 true_positive:23536 true_negative:8804 false_positive:872 false_negative:14259 
aces_publicb_ocount_80_osize_18_otype_SQUARE.png threshold:0.200 precision:0.981 recall:0.542 true_negative_rate:0.959 true_positive:20501 true_negative:9278 false_positive:398 false_negative:17294 
aces_publicb_ocount_80_osize_18_otype_SQUARE.png threshold:0.250 precision:0.984 recall:0.479 true_negative_rate:0.970 true_positive:18118 true_negative:9386 false_positive:290 false_negative:19677 
aces_publicb_ocount_80_osize_18_otype_SQUARE.png threshold:0.300 precision:0.987 recall:0.418 true_negative_rate:0.978 true_positive:15806 true_negative:9463 false_positive:213 false_negative:21989 
aces_publicb_ocount_80_osize_18_otype_SQUARE.png threshold:0.350 precision:0.993 recall:0.348 true_negative_rate:0.990 true_positive:13134 true_negative:9578 false_positive:98 false_negative:24661 
aces_publicb_ocount_80_osize_18_otype_SQUARE.png threshold:0.400 precision:0.998 recall:0.282 true_negative_rate:0.998 true_positive:10655 true_negative:9653 false_positive:23 false_negative:27140 
aces_publicb_ocount_80_osize_18_otype_SQUARE.png threshold:0.450 precision:0.999 recall:0.225 true_negative_rate:0.999 true_positive:8522 true_negative:9671 false_positive:5 false_negative:29273 
aces_publicb_ocount_80_osize_18_otype_SQUARE.png threshold:0.500 precision:0.999 recall:0.178 true_negative_rate:1.000 true_positive:6742 true_negative:9672 false_positive:4 false_negative:31053 
aces_publicb_ocount_80_osize_18_otype_SQUARE.png threshold:0.550 precision:1.000 recall:0.135 true_negative_rate:1.000 true_positive:5105 true_negative:9674 false_positive:2 false_negative:32690 
aces_publicb_ocount_80_osize_18_otype_SQUARE.png threshold:0.600 precision:0.999 recall:0.096 true_negative_rate:1.000 true_positive:3614 true_negative:9674 false_positive:2 false_negative:34181 
aces_publicb_ocount_80_osize_18_otype_SQUARE.png threshold:0.650 precision:0.999 recall:0.061 true_negative_rate:1.000 true_positive:2301 true_negative:9674 false_positive:2 false_negative:35494 
aces_publicb_ocount_80_osize_18_otype_SQUARE.png threshold:0.700 precision:1.000 recall:0.029 true_negative_rate:1.000 true_positive:1081 true_negative:9676 false_positive:0 false_negative:36714 
aces_publicb_ocount_80_osize_18_otype_SQUARE.png threshold:0.750 precision:1.000 recall:0.011 true_negative_rate:1.000 true_positive:411 true_negative:9676 false_positive:0 false_negative:37384 
aces_publicb_ocount_80_osize_18_otype_SQUARE.png threshold:0.800 precision:1.000 recall:0.002 true_negative_rate:1.000 true_positive:88 true_negative:9676 false_positive:0 false_negative:37707 
aces_publicb_ocount_80_osize_18_otype_SQUARE.png threshold:0.850 precision:1.000 recall:0.001 true_negative_rate:1.000 true_positive:30 true_negative:9676 false_positive:0 false_negative:37765 
aces_publicb_ocount_80_osize_18_otype_SQUARE.png threshold:0.900 precision:1.000 recall:0.001 true_negative_rate:1.000 true_positive:20 true_negative:9676 false_positive:0 false_negative:37775 
aces_publicb_ocount_80_osize_18_otype_SQUARE.png threshold:0.950 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:11 true_negative:9676 false_positive:0 false_negative:37784 
aces_publicb_ocount_80_osize_18_otype_SQUARE.png threshold:1.000 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:1 true_negative:9676 false_positive:0 false_negative:37794 
