edmonton_ocount_100_osize_10_otype_SQUARE.png threshold:0.000 precision:0.920 recall:1.000 true_negative_rate:0.000 true_positive:44587 true_negative:0 false_positive:3900 false_negative:0 
edmonton_ocount_100_osize_10_otype_SQUARE.png threshold:0.050 precision:0.984 recall:0.706 true_negative_rate:0.867 true_positive:31495 true_negative:3382 false_positive:518 false_negative:13092 
edmonton_ocount_100_osize_10_otype_SQUARE.png threshold:0.100 precision:0.998 recall:0.442 true_negative_rate:0.988 true_positive:19696 true_negative:3855 false_positive:45 false_negative:24891 
edmonton_ocount_100_osize_10_otype_SQUARE.png threshold:0.150 precision:0.999 recall:0.304 true_negative_rate:0.996 true_positive:13557 true_negative:3884 false_positive:16 false_negative:31030 
edmonton_ocount_100_osize_10_otype_SQUARE.png threshold:0.200 precision:1.000 recall:0.217 true_negative_rate:1.000 true_positive:9696 true_negative:3900 false_positive:0 false_negative:34891 
edmonton_ocount_100_osize_10_otype_SQUARE.png threshold:0.250 precision:1.000 recall:0.166 true_negative_rate:1.000 true_positive:7394 true_negative:3900 false_positive:0 false_negative:37193 
edmonton_ocount_100_osize_10_otype_SQUARE.png threshold:0.300 precision:1.000 recall:0.129 true_negative_rate:1.000 true_positive:5735 true_negative:3900 false_positive:0 false_negative:38852 
edmonton_ocount_100_osize_10_otype_SQUARE.png threshold:0.350 precision:1.000 recall:0.109 true_negative_rate:1.000 true_positive:4863 true_negative:3900 false_positive:0 false_negative:39724 
edmonton_ocount_100_osize_10_otype_SQUARE.png threshold:0.400 precision:1.000 recall:0.089 true_negative_rate:1.000 true_positive:3950 true_negative:3900 false_positive:0 false_negative:40637 
edmonton_ocount_100_osize_10_otype_SQUARE.png threshold:0.450 precision:1.000 recall:0.081 true_negative_rate:1.000 true_positive:3613 true_negative:3900 false_positive:0 false_negative:40974 
edmonton_ocount_100_osize_10_otype_SQUARE.png threshold:0.500 precision:1.000 recall:0.074 true_negative_rate:1.000 true_positive:3315 true_negative:3900 false_positive:0 false_negative:41272 
edmonton_ocount_100_osize_10_otype_SQUARE.png threshold:0.550 precision:1.000 recall:0.070 true_negative_rate:1.000 true_positive:3106 true_negative:3900 false_positive:0 false_negative:41481 
edmonton_ocount_100_osize_10_otype_SQUARE.png threshold:0.600 precision:1.000 recall:0.068 true_negative_rate:1.000 true_positive:3052 true_negative:3900 false_positive:0 false_negative:41535 
edmonton_ocount_100_osize_10_otype_SQUARE.png threshold:0.650 precision:1.000 recall:0.061 true_negative_rate:1.000 true_positive:2703 true_negative:3900 false_positive:0 false_negative:41884 
edmonton_ocount_100_osize_10_otype_SQUARE.png threshold:0.700 precision:1.000 recall:0.015 true_negative_rate:1.000 true_positive:664 true_negative:3900 false_positive:0 false_negative:43923 
edmonton_ocount_100_osize_10_otype_SQUARE.png threshold:0.750 precision:1.000 recall:0.009 true_negative_rate:1.000 true_positive:399 true_negative:3900 false_positive:0 false_negative:44188 
edmonton_ocount_100_osize_10_otype_SQUARE.png threshold:0.800 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:6 true_negative:3900 false_positive:0 false_negative:44581 
edmonton_ocount_100_osize_10_otype_SQUARE.png threshold:0.850 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:1 true_negative:3900 false_positive:0 false_negative:44586 
edmonton_ocount_100_osize_10_otype_SQUARE.png threshold:0.900 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:1 true_negative:3900 false_positive:0 false_negative:44586 
edmonton_ocount_100_osize_10_otype_SQUARE.png threshold:0.950 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:1 true_negative:3900 false_positive:0 false_negative:44586 
edmonton_ocount_100_osize_10_otype_SQUARE.png threshold:1.000 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:1 true_negative:3900 false_positive:0 false_negative:44586 
