csail_ocount_100_osize_5_otype_RECTANGLE.png threshold:0.000 precision:0.950 recall:1.000 true_negative_rate:0.000 true_positive:16857 true_negative:0 false_positive:888 false_negative:0 
csail_ocount_100_osize_5_otype_RECTANGLE.png threshold:0.050 precision:0.956 recall:0.966 true_negative_rate:0.154 true_positive:16280 true_negative:137 false_positive:751 false_negative:577 
csail_ocount_100_osize_5_otype_RECTANGLE.png threshold:0.100 precision:0.979 recall:0.871 true_negative_rate:0.652 true_positive:14683 true_negative:579 false_positive:309 false_negative:2174 
csail_ocount_100_osize_5_otype_RECTANGLE.png threshold:0.150 precision:0.989 recall:0.695 true_negative_rate:0.848 true_positive:11722 true_negative:753 false_positive:135 false_negative:5135 
csail_ocount_100_osize_5_otype_RECTANGLE.png threshold:0.200 precision:0.993 recall:0.506 true_negative_rate:0.934 true_positive:8536 true_negative:829 false_positive:59 false_negative:8321 
csail_ocount_100_osize_5_otype_RECTANGLE.png threshold:0.250 precision:0.995 recall:0.363 true_negative_rate:0.966 true_positive:6127 true_negative:858 false_positive:30 false_negative:10730 
csail_ocount_100_osize_5_otype_RECTANGLE.png threshold:0.300 precision:0.997 recall:0.267 true_negative_rate:0.984 true_positive:4509 true_negative:874 false_positive:14 false_negative:12348 
csail_ocount_100_osize_5_otype_RECTANGLE.png threshold:0.350 precision:0.999 recall:0.200 true_negative_rate:0.994 true_positive:3367 true_negative:883 false_positive:5 false_negative:13490 
csail_ocount_100_osize_5_otype_RECTANGLE.png threshold:0.400 precision:1.000 recall:0.145 true_negative_rate:1.000 true_positive:2442 true_negative:888 false_positive:0 false_negative:14415 
csail_ocount_100_osize_5_otype_RECTANGLE.png threshold:0.450 precision:1.000 recall:0.101 true_negative_rate:1.000 true_positive:1705 true_negative:888 false_positive:0 false_negative:15152 
csail_ocount_100_osize_5_otype_RECTANGLE.png threshold:0.500 precision:1.000 recall:0.063 true_negative_rate:1.000 true_positive:1062 true_negative:888 false_positive:0 false_negative:15795 
csail_ocount_100_osize_5_otype_RECTANGLE.png threshold:0.550 precision:1.000 recall:0.039 true_negative_rate:1.000 true_positive:650 true_negative:888 false_positive:0 false_negative:16207 
csail_ocount_100_osize_5_otype_RECTANGLE.png threshold:0.600 precision:1.000 recall:0.022 true_negative_rate:1.000 true_positive:368 true_negative:888 false_positive:0 false_negative:16489 
csail_ocount_100_osize_5_otype_RECTANGLE.png threshold:0.650 precision:1.000 recall:0.009 true_negative_rate:1.000 true_positive:144 true_negative:888 false_positive:0 false_negative:16713 
csail_ocount_100_osize_5_otype_RECTANGLE.png threshold:0.700 precision:1.000 recall:0.003 true_negative_rate:1.000 true_positive:57 true_negative:888 false_positive:0 false_negative:16800 
csail_ocount_100_osize_5_otype_RECTANGLE.png threshold:0.750 precision:1.000 recall:0.001 true_negative_rate:1.000 true_positive:25 true_negative:888 false_positive:0 false_negative:16832 
csail_ocount_100_osize_5_otype_RECTANGLE.png threshold:0.800 precision:1.000 recall:0.001 true_negative_rate:1.000 true_positive:19 true_negative:888 false_positive:0 false_negative:16838 
csail_ocount_100_osize_5_otype_RECTANGLE.png threshold:0.850 precision:1.000 recall:0.001 true_negative_rate:1.000 true_positive:12 true_negative:888 false_positive:0 false_negative:16845 
csail_ocount_100_osize_5_otype_RECTANGLE.png threshold:0.900 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:5 true_negative:888 false_positive:0 false_negative:16852 
csail_ocount_100_osize_5_otype_RECTANGLE.png threshold:0.950 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:4 true_negative:888 false_positive:0 false_negative:16853 
csail_ocount_100_osize_5_otype_RECTANGLE.png threshold:1.000 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:1 true_negative:888 false_positive:0 false_negative:16856 
