aces_publicb_ocount_20_osize_7_otype_RECTANGLE.png threshold:0.000 precision:0.992 recall:1.000 true_negative_rate:0.000 true_positive:37795 true_negative:0 false_positive:295 false_negative:0 
aces_publicb_ocount_20_osize_7_otype_RECTANGLE.png threshold:0.050 precision:1.000 recall:0.857 true_negative_rate:0.963 true_positive:32375 true_negative:284 false_positive:11 false_negative:5420 
aces_publicb_ocount_20_osize_7_otype_RECTANGLE.png threshold:0.100 precision:1.000 recall:0.717 true_negative_rate:0.980 true_positive:27085 true_negative:289 false_positive:6 false_negative:10710 
aces_publicb_ocount_20_osize_7_otype_RECTANGLE.png threshold:0.150 precision:1.000 recall:0.618 true_negative_rate:0.983 true_positive:23347 true_negative:290 false_positive:5 false_negative:14448 
aces_publicb_ocount_20_osize_7_otype_RECTANGLE.png threshold:0.200 precision:1.000 recall:0.540 true_negative_rate:0.983 true_positive:20395 true_negative:290 false_positive:5 false_negative:17400 
aces_publicb_ocount_20_osize_7_otype_RECTANGLE.png threshold:0.250 precision:1.000 recall:0.475 true_negative_rate:0.997 true_positive:17958 true_negative:294 false_positive:1 false_negative:19837 
aces_publicb_ocount_20_osize_7_otype_RECTANGLE.png threshold:0.300 precision:1.000 recall:0.420 true_negative_rate:0.997 true_positive:15881 true_negative:294 false_positive:1 false_negative:21914 
aces_publicb_ocount_20_osize_7_otype_RECTANGLE.png threshold:0.350 precision:1.000 recall:0.356 true_negative_rate:0.997 true_positive:13470 true_negative:294 false_positive:1 false_negative:24325 
aces_publicb_ocount_20_osize_7_otype_RECTANGLE.png threshold:0.400 precision:1.000 recall:0.286 true_negative_rate:0.997 true_positive:10820 true_negative:294 false_positive:1 false_negative:26975 
aces_publicb_ocount_20_osize_7_otype_RECTANGLE.png threshold:0.450 precision:1.000 recall:0.230 true_negative_rate:0.997 true_positive:8702 true_negative:294 false_positive:1 false_negative:29093 
aces_publicb_ocount_20_osize_7_otype_RECTANGLE.png threshold:0.500 precision:1.000 recall:0.184 true_negative_rate:1.000 true_positive:6957 true_negative:295 false_positive:0 false_negative:30838 
aces_publicb_ocount_20_osize_7_otype_RECTANGLE.png threshold:0.550 precision:1.000 recall:0.141 true_negative_rate:1.000 true_positive:5312 true_negative:295 false_positive:0 false_negative:32483 
aces_publicb_ocount_20_osize_7_otype_RECTANGLE.png threshold:0.600 precision:1.000 recall:0.100 true_negative_rate:1.000 true_positive:3765 true_negative:295 false_positive:0 false_negative:34030 
aces_publicb_ocount_20_osize_7_otype_RECTANGLE.png threshold:0.650 precision:1.000 recall:0.067 true_negative_rate:1.000 true_positive:2516 true_negative:295 false_positive:0 false_negative:35279 
aces_publicb_ocount_20_osize_7_otype_RECTANGLE.png threshold:0.700 precision:1.000 recall:0.035 true_negative_rate:1.000 true_positive:1307 true_negative:295 false_positive:0 false_negative:36488 
aces_publicb_ocount_20_osize_7_otype_RECTANGLE.png threshold:0.750 precision:1.000 recall:0.013 true_negative_rate:1.000 true_positive:502 true_negative:295 false_positive:0 false_negative:37293 
aces_publicb_ocount_20_osize_7_otype_RECTANGLE.png threshold:0.800 precision:1.000 recall:0.002 true_negative_rate:1.000 true_positive:60 true_negative:295 false_positive:0 false_negative:37735 
aces_publicb_ocount_20_osize_7_otype_RECTANGLE.png threshold:0.850 precision:1.000 recall:0.001 true_negative_rate:1.000 true_positive:35 true_negative:295 false_positive:0 false_negative:37760 
aces_publicb_ocount_20_osize_7_otype_RECTANGLE.png threshold:0.900 precision:1.000 recall:0.001 true_negative_rate:1.000 true_positive:26 true_negative:295 false_positive:0 false_negative:37769 
aces_publicb_ocount_20_osize_7_otype_RECTANGLE.png threshold:0.950 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:12 true_negative:295 false_positive:0 false_negative:37783 
aces_publicb_ocount_20_osize_7_otype_RECTANGLE.png threshold:1.000 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:1 true_negative:295 false_positive:0 false_negative:37794 
