fr101_ocount_160_osize_9_otype_SQUARE.png threshold:0.000 precision:0.729 recall:1.000 true_negative_rate:0.000 true_positive:14893 true_negative:0 false_positive:5525 false_negative:0 
fr101_ocount_160_osize_9_otype_SQUARE.png threshold:0.050 precision:0.757 recall:0.919 true_negative_rate:0.206 true_positive:13690 true_negative:1138 false_positive:4387 false_negative:1203 
fr101_ocount_160_osize_9_otype_SQUARE.png threshold:0.100 precision:0.915 recall:0.791 true_negative_rate:0.802 true_positive:11784 true_negative:4430 false_positive:1095 false_negative:3109 
fr101_ocount_160_osize_9_otype_SQUARE.png threshold:0.150 precision:0.988 recall:0.653 true_negative_rate:0.978 true_positive:9729 true_negative:5403 false_positive:122 false_negative:5164 
fr101_ocount_160_osize_9_otype_SQUARE.png threshold:0.200 precision:0.994 recall:0.532 true_negative_rate:0.991 true_positive:7918 true_negative:5474 false_positive:51 false_negative:6975 
fr101_ocount_160_osize_9_otype_SQUARE.png threshold:0.250 precision:0.996 recall:0.456 true_negative_rate:0.995 true_positive:6784 true_negative:5497 false_positive:28 false_negative:8109 
fr101_ocount_160_osize_9_otype_SQUARE.png threshold:0.300 precision:0.996 recall:0.402 true_negative_rate:0.996 true_positive:5989 true_negative:5503 false_positive:22 false_negative:8904 
fr101_ocount_160_osize_9_otype_SQUARE.png threshold:0.350 precision:0.997 recall:0.362 true_negative_rate:0.997 true_positive:5390 true_negative:5509 false_positive:16 false_negative:9503 
fr101_ocount_160_osize_9_otype_SQUARE.png threshold:0.400 precision:0.998 recall:0.312 true_negative_rate:0.998 true_positive:4642 true_negative:5516 false_positive:9 false_negative:10251 
fr101_ocount_160_osize_9_otype_SQUARE.png threshold:0.450 precision:0.999 recall:0.272 true_negative_rate:0.999 true_positive:4048 true_negative:5520 false_positive:5 false_negative:10845 
fr101_ocount_160_osize_9_otype_SQUARE.png threshold:0.500 precision:0.999 recall:0.238 true_negative_rate:0.999 true_positive:3540 true_negative:5522 false_positive:3 false_negative:11353 
fr101_ocount_160_osize_9_otype_SQUARE.png threshold:0.550 precision:1.000 recall:0.204 true_negative_rate:1.000 true_positive:3032 true_negative:5524 false_positive:1 false_negative:11861 
fr101_ocount_160_osize_9_otype_SQUARE.png threshold:0.600 precision:1.000 recall:0.164 true_negative_rate:1.000 true_positive:2446 true_negative:5525 false_positive:0 false_negative:12447 
fr101_ocount_160_osize_9_otype_SQUARE.png threshold:0.650 precision:1.000 recall:0.123 true_negative_rate:1.000 true_positive:1831 true_negative:5525 false_positive:0 false_negative:13062 
fr101_ocount_160_osize_9_otype_SQUARE.png threshold:0.700 precision:1.000 recall:0.090 true_negative_rate:1.000 true_positive:1347 true_negative:5525 false_positive:0 false_negative:13546 
fr101_ocount_160_osize_9_otype_SQUARE.png threshold:0.750 precision:1.000 recall:0.060 true_negative_rate:1.000 true_positive:889 true_negative:5525 false_positive:0 false_negative:14004 
fr101_ocount_160_osize_9_otype_SQUARE.png threshold:0.800 precision:1.000 recall:0.025 true_negative_rate:1.000 true_positive:375 true_negative:5525 false_positive:0 false_negative:14518 
fr101_ocount_160_osize_9_otype_SQUARE.png threshold:0.850 precision:1.000 recall:0.010 true_negative_rate:1.000 true_positive:148 true_negative:5525 false_positive:0 false_negative:14745 
fr101_ocount_160_osize_9_otype_SQUARE.png threshold:0.900 precision:1.000 recall:0.004 true_negative_rate:1.000 true_positive:53 true_negative:5525 false_positive:0 false_negative:14840 
fr101_ocount_160_osize_9_otype_SQUARE.png threshold:0.950 precision:1.000 recall:0.001 true_negative_rate:1.000 true_positive:15 true_negative:5525 false_positive:0 false_negative:14878 
fr101_ocount_160_osize_9_otype_SQUARE.png threshold:1.000 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:1 true_negative:5525 false_positive:0 false_negative:14892 
