fhw_ocount_40_osize_15_otype_RANDOM.png threshold:0.000 precision:0.925 recall:1.000 true_negative_rate:0.000 true_positive:34831 true_negative:0 false_positive:2819 false_negative:0 
fhw_ocount_40_osize_15_otype_RANDOM.png threshold:0.050 precision:0.926 recall:0.939 true_negative_rate:0.071 true_positive:32694 true_negative:199 false_positive:2620 false_negative:2137 
fhw_ocount_40_osize_15_otype_RANDOM.png threshold:0.100 precision:0.927 recall:0.797 true_negative_rate:0.227 true_positive:27753 true_negative:640 false_positive:2179 false_negative:7078 
fhw_ocount_40_osize_15_otype_RANDOM.png threshold:0.150 precision:0.940 recall:0.617 true_negative_rate:0.517 true_positive:21497 true_negative:1457 false_positive:1362 false_negative:13334 
fhw_ocount_40_osize_15_otype_RANDOM.png threshold:0.200 precision:0.966 recall:0.478 true_negative_rate:0.792 true_positive:16635 true_negative:2232 false_positive:587 false_negative:18196 
fhw_ocount_40_osize_15_otype_RANDOM.png threshold:0.250 precision:0.990 recall:0.392 true_negative_rate:0.952 true_positive:13668 true_negative:2685 false_positive:134 false_negative:21163 
fhw_ocount_40_osize_15_otype_RANDOM.png threshold:0.300 precision:0.996 recall:0.327 true_negative_rate:0.984 true_positive:11395 true_negative:2775 false_positive:44 false_negative:23436 
fhw_ocount_40_osize_15_otype_RANDOM.png threshold:0.350 precision:0.998 recall:0.273 true_negative_rate:0.993 true_positive:9492 true_negative:2800 false_positive:19 false_negative:25339 
fhw_ocount_40_osize_15_otype_RANDOM.png threshold:0.400 precision:0.999 recall:0.229 true_negative_rate:0.998 true_positive:7986 true_negative:2812 false_positive:7 false_negative:26845 
fhw_ocount_40_osize_15_otype_RANDOM.png threshold:0.450 precision:1.000 recall:0.187 true_negative_rate:0.999 true_positive:6505 true_negative:2816 false_positive:3 false_negative:28326 
fhw_ocount_40_osize_15_otype_RANDOM.png threshold:0.500 precision:1.000 recall:0.145 true_negative_rate:0.999 true_positive:5042 true_negative:2817 false_positive:2 false_negative:29789 
fhw_ocount_40_osize_15_otype_RANDOM.png threshold:0.550 precision:1.000 recall:0.112 true_negative_rate:1.000 true_positive:3899 true_negative:2819 false_positive:0 false_negative:30932 
fhw_ocount_40_osize_15_otype_RANDOM.png threshold:0.600 precision:1.000 recall:0.078 true_negative_rate:1.000 true_positive:2734 true_negative:2819 false_positive:0 false_negative:32097 
fhw_ocount_40_osize_15_otype_RANDOM.png threshold:0.650 precision:1.000 recall:0.050 true_negative_rate:1.000 true_positive:1742 true_negative:2819 false_positive:0 false_negative:33089 
fhw_ocount_40_osize_15_otype_RANDOM.png threshold:0.700 precision:1.000 recall:0.036 true_negative_rate:1.000 true_positive:1261 true_negative:2819 false_positive:0 false_negative:33570 
fhw_ocount_40_osize_15_otype_RANDOM.png threshold:0.750 precision:1.000 recall:0.028 true_negative_rate:1.000 true_positive:974 true_negative:2819 false_positive:0 false_negative:33857 
fhw_ocount_40_osize_15_otype_RANDOM.png threshold:0.800 precision:1.000 recall:0.019 true_negative_rate:1.000 true_positive:676 true_negative:2819 false_positive:0 false_negative:34155 
fhw_ocount_40_osize_15_otype_RANDOM.png threshold:0.850 precision:1.000 recall:0.007 true_negative_rate:1.000 true_positive:245 true_negative:2819 false_positive:0 false_negative:34586 
fhw_ocount_40_osize_15_otype_RANDOM.png threshold:0.900 precision:1.000 recall:0.001 true_negative_rate:1.000 true_positive:41 true_negative:2819 false_positive:0 false_negative:34790 
fhw_ocount_40_osize_15_otype_RANDOM.png threshold:0.950 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:13 true_negative:2819 false_positive:0 false_negative:34818 
fhw_ocount_40_osize_15_otype_RANDOM.png threshold:1.000 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:1 true_negative:2819 false_positive:0 false_negative:34830 
