csail_ocount_60_osize_14_otype_SQUARE.png threshold:0.000 precision:0.822 recall:1.000 true_negative_rate:0.000 true_positive:16857 true_negative:0 false_positive:3652 false_negative:0 
csail_ocount_60_osize_14_otype_SQUARE.png threshold:0.050 precision:0.818 recall:0.937 true_negative_rate:0.038 true_positive:15802 true_negative:139 false_positive:3513 false_negative:1055 
csail_ocount_60_osize_14_otype_SQUARE.png threshold:0.100 precision:0.817 recall:0.810 true_negative_rate:0.164 true_positive:13661 true_negative:598 false_positive:3054 false_negative:3196 
csail_ocount_60_osize_14_otype_SQUARE.png threshold:0.150 precision:0.845 recall:0.624 true_negative_rate:0.471 true_positive:10516 true_negative:1719 false_positive:1933 false_negative:6341 
csail_ocount_60_osize_14_otype_SQUARE.png threshold:0.200 precision:0.895 recall:0.447 true_negative_rate:0.759 true_positive:7534 true_negative:2772 false_positive:880 false_negative:9323 
csail_ocount_60_osize_14_otype_SQUARE.png threshold:0.250 precision:0.938 recall:0.323 true_negative_rate:0.902 true_positive:5446 true_negative:3294 false_positive:358 false_negative:11411 
csail_ocount_60_osize_14_otype_SQUARE.png threshold:0.300 precision:0.969 recall:0.245 true_negative_rate:0.964 true_positive:4128 true_negative:3521 false_positive:131 false_negative:12729 
csail_ocount_60_osize_14_otype_SQUARE.png threshold:0.350 precision:0.989 recall:0.183 true_negative_rate:0.990 true_positive:3077 true_negative:3617 false_positive:35 false_negative:13780 
csail_ocount_60_osize_14_otype_SQUARE.png threshold:0.400 precision:0.997 recall:0.132 true_negative_rate:0.998 true_positive:2218 true_negative:3646 false_positive:6 false_negative:14639 
csail_ocount_60_osize_14_otype_SQUARE.png threshold:0.450 precision:1.000 recall:0.095 true_negative_rate:1.000 true_positive:1606 true_negative:3652 false_positive:0 false_negative:15251 
csail_ocount_60_osize_14_otype_SQUARE.png threshold:0.500 precision:1.000 recall:0.059 true_negative_rate:1.000 true_positive:994 true_negative:3652 false_positive:0 false_negative:15863 
csail_ocount_60_osize_14_otype_SQUARE.png threshold:0.550 precision:1.000 recall:0.033 true_negative_rate:1.000 true_positive:555 true_negative:3652 false_positive:0 false_negative:16302 
csail_ocount_60_osize_14_otype_SQUARE.png threshold:0.600 precision:1.000 recall:0.017 true_negative_rate:1.000 true_positive:280 true_negative:3652 false_positive:0 false_negative:16577 
csail_ocount_60_osize_14_otype_SQUARE.png threshold:0.650 precision:1.000 recall:0.007 true_negative_rate:1.000 true_positive:124 true_negative:3652 false_positive:0 false_negative:16733 
csail_ocount_60_osize_14_otype_SQUARE.png threshold:0.700 precision:1.000 recall:0.003 true_negative_rate:1.000 true_positive:45 true_negative:3652 false_positive:0 false_negative:16812 
csail_ocount_60_osize_14_otype_SQUARE.png threshold:0.750 precision:1.000 recall:0.002 true_negative_rate:1.000 true_positive:26 true_negative:3652 false_positive:0 false_negative:16831 
csail_ocount_60_osize_14_otype_SQUARE.png threshold:0.800 precision:1.000 recall:0.001 true_negative_rate:1.000 true_positive:16 true_negative:3652 false_positive:0 false_negative:16841 
csail_ocount_60_osize_14_otype_SQUARE.png threshold:0.850 precision:1.000 recall:0.001 true_negative_rate:1.000 true_positive:11 true_negative:3652 false_positive:0 false_negative:16846 
csail_ocount_60_osize_14_otype_SQUARE.png threshold:0.900 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:5 true_negative:3652 false_positive:0 false_negative:16852 
csail_ocount_60_osize_14_otype_SQUARE.png threshold:0.950 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:3 true_negative:3652 false_positive:0 false_negative:16854 
csail_ocount_60_osize_14_otype_SQUARE.png threshold:1.000 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:1 true_negative:3652 false_positive:0 false_negative:16856 
