edmonton_ocount_60_osize_6_otype_SQUARE.png threshold:0.000 precision:0.981 recall:1.000 true_negative_rate:0.000 true_positive:44587 true_negative:0 false_positive:880 false_negative:0 
edmonton_ocount_60_osize_6_otype_SQUARE.png threshold:0.050 precision:0.994 recall:0.704 true_negative_rate:0.802 true_positive:31385 true_negative:706 false_positive:174 false_negative:13202 
edmonton_ocount_60_osize_6_otype_SQUARE.png threshold:0.100 precision:0.998 recall:0.443 true_negative_rate:0.955 true_positive:19763 true_negative:840 false_positive:40 false_negative:24824 
edmonton_ocount_60_osize_6_otype_SQUARE.png threshold:0.150 precision:1.000 recall:0.303 true_negative_rate:0.993 true_positive:13502 true_negative:874 false_positive:6 false_negative:31085 
edmonton_ocount_60_osize_6_otype_SQUARE.png threshold:0.200 precision:1.000 recall:0.217 true_negative_rate:1.000 true_positive:9677 true_negative:880 false_positive:0 false_negative:34910 
edmonton_ocount_60_osize_6_otype_SQUARE.png threshold:0.250 precision:1.000 recall:0.165 true_negative_rate:1.000 true_positive:7368 true_negative:880 false_positive:0 false_negative:37219 
edmonton_ocount_60_osize_6_otype_SQUARE.png threshold:0.300 precision:1.000 recall:0.128 true_negative_rate:1.000 true_positive:5718 true_negative:880 false_positive:0 false_negative:38869 
edmonton_ocount_60_osize_6_otype_SQUARE.png threshold:0.350 precision:1.000 recall:0.109 true_negative_rate:1.000 true_positive:4861 true_negative:880 false_positive:0 false_negative:39726 
edmonton_ocount_60_osize_6_otype_SQUARE.png threshold:0.400 precision:1.000 recall:0.089 true_negative_rate:1.000 true_positive:3950 true_negative:880 false_positive:0 false_negative:40637 
edmonton_ocount_60_osize_6_otype_SQUARE.png threshold:0.450 precision:1.000 recall:0.081 true_negative_rate:1.000 true_positive:3621 true_negative:880 false_positive:0 false_negative:40966 
edmonton_ocount_60_osize_6_otype_SQUARE.png threshold:0.500 precision:1.000 recall:0.075 true_negative_rate:1.000 true_positive:3322 true_negative:880 false_positive:0 false_negative:41265 
edmonton_ocount_60_osize_6_otype_SQUARE.png threshold:0.550 precision:1.000 recall:0.070 true_negative_rate:1.000 true_positive:3109 true_negative:880 false_positive:0 false_negative:41478 
edmonton_ocount_60_osize_6_otype_SQUARE.png threshold:0.600 precision:1.000 recall:0.068 true_negative_rate:1.000 true_positive:3050 true_negative:880 false_positive:0 false_negative:41537 
edmonton_ocount_60_osize_6_otype_SQUARE.png threshold:0.650 precision:1.000 recall:0.060 true_negative_rate:1.000 true_positive:2695 true_negative:880 false_positive:0 false_negative:41892 
edmonton_ocount_60_osize_6_otype_SQUARE.png threshold:0.700 precision:1.000 recall:0.015 true_negative_rate:1.000 true_positive:669 true_negative:880 false_positive:0 false_negative:43918 
edmonton_ocount_60_osize_6_otype_SQUARE.png threshold:0.750 precision:1.000 recall:0.009 true_negative_rate:1.000 true_positive:400 true_negative:880 false_positive:0 false_negative:44187 
edmonton_ocount_60_osize_6_otype_SQUARE.png threshold:0.800 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:7 true_negative:880 false_positive:0 false_negative:44580 
edmonton_ocount_60_osize_6_otype_SQUARE.png threshold:0.850 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:1 true_negative:880 false_positive:0 false_negative:44586 
edmonton_ocount_60_osize_6_otype_SQUARE.png threshold:0.900 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:1 true_negative:880 false_positive:0 false_negative:44586 
edmonton_ocount_60_osize_6_otype_SQUARE.png threshold:0.950 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:1 true_negative:880 false_positive:0 false_negative:44586 
edmonton_ocount_60_osize_6_otype_SQUARE.png threshold:1.000 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:1 true_negative:880 false_positive:0 false_negative:44586 
