csail_ocount_20_osize_14_otype_RECTANGLE.png threshold:0.000 precision:0.941 recall:1.000 true_negative_rate:0.000 true_positive:16857 true_negative:0 false_positive:1059 false_negative:0 
csail_ocount_20_osize_14_otype_RECTANGLE.png threshold:0.050 precision:0.939 recall:0.965 true_negative_rate:0.005 true_positive:16263 true_negative:5 false_positive:1054 false_negative:594 
csail_ocount_20_osize_14_otype_RECTANGLE.png threshold:0.100 precision:0.940 recall:0.866 true_negative_rate:0.119 true_positive:14599 true_negative:126 false_positive:933 false_negative:2258 
csail_ocount_20_osize_14_otype_RECTANGLE.png threshold:0.150 precision:0.945 recall:0.691 true_negative_rate:0.364 true_positive:11652 true_negative:386 false_positive:673 false_negative:5205 
csail_ocount_20_osize_14_otype_RECTANGLE.png threshold:0.200 precision:0.961 recall:0.507 true_negative_rate:0.674 true_positive:8554 true_negative:714 false_positive:345 false_negative:8303 
csail_ocount_20_osize_14_otype_RECTANGLE.png threshold:0.250 precision:0.975 recall:0.365 true_negative_rate:0.848 true_positive:6154 true_negative:898 false_positive:161 false_negative:10703 
csail_ocount_20_osize_14_otype_RECTANGLE.png threshold:0.300 precision:0.988 recall:0.273 true_negative_rate:0.945 true_positive:4605 true_negative:1001 false_positive:58 false_negative:12252 
csail_ocount_20_osize_14_otype_RECTANGLE.png threshold:0.350 precision:0.996 recall:0.204 true_negative_rate:0.986 true_positive:3445 true_negative:1044 false_positive:15 false_negative:13412 
csail_ocount_20_osize_14_otype_RECTANGLE.png threshold:0.400 precision:0.998 recall:0.146 true_negative_rate:0.994 true_positive:2454 true_negative:1053 false_positive:6 false_negative:14403 
csail_ocount_20_osize_14_otype_RECTANGLE.png threshold:0.450 precision:0.999 recall:0.102 true_negative_rate:0.998 true_positive:1712 true_negative:1057 false_positive:2 false_negative:15145 
csail_ocount_20_osize_14_otype_RECTANGLE.png threshold:0.500 precision:1.000 recall:0.063 true_negative_rate:1.000 true_positive:1059 true_negative:1059 false_positive:0 false_negative:15798 
csail_ocount_20_osize_14_otype_RECTANGLE.png threshold:0.550 precision:1.000 recall:0.036 true_negative_rate:1.000 true_positive:611 true_negative:1059 false_positive:0 false_negative:16246 
csail_ocount_20_osize_14_otype_RECTANGLE.png threshold:0.600 precision:1.000 recall:0.019 true_negative_rate:1.000 true_positive:326 true_negative:1059 false_positive:0 false_negative:16531 
csail_ocount_20_osize_14_otype_RECTANGLE.png threshold:0.650 precision:1.000 recall:0.008 true_negative_rate:1.000 true_positive:136 true_negative:1059 false_positive:0 false_negative:16721 
csail_ocount_20_osize_14_otype_RECTANGLE.png threshold:0.700 precision:1.000 recall:0.002 true_negative_rate:1.000 true_positive:41 true_negative:1059 false_positive:0 false_negative:16816 
csail_ocount_20_osize_14_otype_RECTANGLE.png threshold:0.750 precision:1.000 recall:0.002 true_negative_rate:1.000 true_positive:30 true_negative:1059 false_positive:0 false_negative:16827 
csail_ocount_20_osize_14_otype_RECTANGLE.png threshold:0.800 precision:1.000 recall:0.001 true_negative_rate:1.000 true_positive:17 true_negative:1059 false_positive:0 false_negative:16840 
csail_ocount_20_osize_14_otype_RECTANGLE.png threshold:0.850 precision:1.000 recall:0.001 true_negative_rate:1.000 true_positive:11 true_negative:1059 false_positive:0 false_negative:16846 
csail_ocount_20_osize_14_otype_RECTANGLE.png threshold:0.900 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:6 true_negative:1059 false_positive:0 false_negative:16851 
csail_ocount_20_osize_14_otype_RECTANGLE.png threshold:0.950 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:3 true_negative:1059 false_positive:0 false_negative:16854 
csail_ocount_20_osize_14_otype_RECTANGLE.png threshold:1.000 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:1 true_negative:1059 false_positive:0 false_negative:16856 
