csail_ocount_20_osize_20_otype_RANDOM.png threshold:0.000 precision:0.861 recall:1.000 true_negative_rate:0.000 true_positive:16857 true_negative:0 false_positive:2726 false_negative:0 
csail_ocount_20_osize_20_otype_RANDOM.png threshold:0.050 precision:0.857 recall:0.964 true_negative_rate:0.001 true_positive:16247 true_negative:4 false_positive:2722 false_negative:610 
csail_ocount_20_osize_20_otype_RANDOM.png threshold:0.100 precision:0.846 recall:0.862 true_negative_rate:0.030 true_positive:14537 true_negative:82 false_positive:2644 false_negative:2320 
csail_ocount_20_osize_20_otype_RANDOM.png threshold:0.150 precision:0.832 recall:0.685 true_negative_rate:0.143 true_positive:11547 true_negative:390 false_positive:2336 false_negative:5310 
csail_ocount_20_osize_20_otype_RANDOM.png threshold:0.200 precision:0.829 recall:0.500 true_negative_rate:0.363 true_positive:8435 true_negative:990 false_positive:1736 false_negative:8422 
csail_ocount_20_osize_20_otype_RANDOM.png threshold:0.250 precision:0.875 recall:0.366 true_negative_rate:0.676 true_positive:6177 true_negative:1842 false_positive:884 false_negative:10680 
csail_ocount_20_osize_20_otype_RANDOM.png threshold:0.300 precision:0.944 recall:0.277 true_negative_rate:0.898 true_positive:4669 true_negative:2448 false_positive:278 false_negative:12188 
csail_ocount_20_osize_20_otype_RANDOM.png threshold:0.350 precision:0.988 recall:0.208 true_negative_rate:0.985 true_positive:3499 true_negative:2685 false_positive:41 false_negative:13358 
csail_ocount_20_osize_20_otype_RANDOM.png threshold:0.400 precision:0.997 recall:0.151 true_negative_rate:0.997 true_positive:2550 true_negative:2719 false_positive:7 false_negative:14307 
csail_ocount_20_osize_20_otype_RANDOM.png threshold:0.450 precision:0.998 recall:0.106 true_negative_rate:0.999 true_positive:1787 true_negative:2722 false_positive:4 false_negative:15070 
csail_ocount_20_osize_20_otype_RANDOM.png threshold:0.500 precision:0.997 recall:0.068 true_negative_rate:0.999 true_positive:1139 true_negative:2723 false_positive:3 false_negative:15718 
csail_ocount_20_osize_20_otype_RANDOM.png threshold:0.550 precision:0.998 recall:0.039 true_negative_rate:1.000 true_positive:659 true_negative:2725 false_positive:1 false_negative:16198 
csail_ocount_20_osize_20_otype_RANDOM.png threshold:0.600 precision:1.000 recall:0.020 true_negative_rate:1.000 true_positive:339 true_negative:2726 false_positive:0 false_negative:16518 
csail_ocount_20_osize_20_otype_RANDOM.png threshold:0.650 precision:1.000 recall:0.009 true_negative_rate:1.000 true_positive:149 true_negative:2726 false_positive:0 false_negative:16708 
csail_ocount_20_osize_20_otype_RANDOM.png threshold:0.700 precision:1.000 recall:0.004 true_negative_rate:1.000 true_positive:63 true_negative:2726 false_positive:0 false_negative:16794 
csail_ocount_20_osize_20_otype_RANDOM.png threshold:0.750 precision:1.000 recall:0.002 true_negative_rate:1.000 true_positive:32 true_negative:2726 false_positive:0 false_negative:16825 
csail_ocount_20_osize_20_otype_RANDOM.png threshold:0.800 precision:1.000 recall:0.001 true_negative_rate:1.000 true_positive:20 true_negative:2726 false_positive:0 false_negative:16837 
csail_ocount_20_osize_20_otype_RANDOM.png threshold:0.850 precision:1.000 recall:0.001 true_negative_rate:1.000 true_positive:12 true_negative:2726 false_positive:0 false_negative:16845 
csail_ocount_20_osize_20_otype_RANDOM.png threshold:0.900 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:8 true_negative:2726 false_positive:0 false_negative:16849 
csail_ocount_20_osize_20_otype_RANDOM.png threshold:0.950 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:3 true_negative:2726 false_positive:0 false_negative:16854 
csail_ocount_20_osize_20_otype_RANDOM.png threshold:1.000 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:1 true_negative:2726 false_positive:0 false_negative:16856 
