fr101_ocount_140_osize_7_otype_SQUARE.png threshold:0.000 precision:0.848 recall:1.000 true_negative_rate:0.000 true_positive:14893 true_negative:0 false_positive:2666 false_negative:0 
fr101_ocount_140_osize_7_otype_SQUARE.png threshold:0.050 precision:0.881 recall:0.923 true_negative_rate:0.301 true_positive:13752 true_negative:803 false_positive:1863 false_negative:1141 
fr101_ocount_140_osize_7_otype_SQUARE.png threshold:0.100 precision:0.973 recall:0.802 true_negative_rate:0.874 true_positive:11949 true_negative:2329 false_positive:337 false_negative:2944 
fr101_ocount_140_osize_7_otype_SQUARE.png threshold:0.150 precision:0.994 recall:0.660 true_negative_rate:0.977 true_positive:9832 true_negative:2605 false_positive:61 false_negative:5061 
fr101_ocount_140_osize_7_otype_SQUARE.png threshold:0.200 precision:0.998 recall:0.551 true_negative_rate:0.993 true_positive:8204 true_negative:2648 false_positive:18 false_negative:6689 
fr101_ocount_140_osize_7_otype_SQUARE.png threshold:0.250 precision:0.998 recall:0.476 true_negative_rate:0.995 true_positive:7094 true_negative:2653 false_positive:13 false_negative:7799 
fr101_ocount_140_osize_7_otype_SQUARE.png threshold:0.300 precision:0.999 recall:0.419 true_negative_rate:0.997 true_positive:6236 true_negative:2658 false_positive:8 false_negative:8657 
fr101_ocount_140_osize_7_otype_SQUARE.png threshold:0.350 precision:1.000 recall:0.378 true_negative_rate:1.000 true_positive:5627 true_negative:2666 false_positive:0 false_negative:9266 
fr101_ocount_140_osize_7_otype_SQUARE.png threshold:0.400 precision:1.000 recall:0.331 true_negative_rate:1.000 true_positive:4930 true_negative:2666 false_positive:0 false_negative:9963 
fr101_ocount_140_osize_7_otype_SQUARE.png threshold:0.450 precision:1.000 recall:0.287 true_negative_rate:1.000 true_positive:4281 true_negative:2666 false_positive:0 false_negative:10612 
fr101_ocount_140_osize_7_otype_SQUARE.png threshold:0.500 precision:1.000 recall:0.254 true_negative_rate:1.000 true_positive:3787 true_negative:2666 false_positive:0 false_negative:11106 
fr101_ocount_140_osize_7_otype_SQUARE.png threshold:0.550 precision:1.000 recall:0.221 true_negative_rate:1.000 true_positive:3291 true_negative:2666 false_positive:0 false_negative:11602 
fr101_ocount_140_osize_7_otype_SQUARE.png threshold:0.600 precision:1.000 recall:0.189 true_negative_rate:1.000 true_positive:2821 true_negative:2666 false_positive:0 false_negative:12072 
fr101_ocount_140_osize_7_otype_SQUARE.png threshold:0.650 precision:1.000 recall:0.149 true_negative_rate:1.000 true_positive:2223 true_negative:2666 false_positive:0 false_negative:12670 
fr101_ocount_140_osize_7_otype_SQUARE.png threshold:0.700 precision:1.000 recall:0.114 true_negative_rate:1.000 true_positive:1703 true_negative:2666 false_positive:0 false_negative:13190 
fr101_ocount_140_osize_7_otype_SQUARE.png threshold:0.750 precision:1.000 recall:0.086 true_negative_rate:1.000 true_positive:1278 true_negative:2666 false_positive:0 false_negative:13615 
fr101_ocount_140_osize_7_otype_SQUARE.png threshold:0.800 precision:1.000 recall:0.055 true_negative_rate:1.000 true_positive:819 true_negative:2666 false_positive:0 false_negative:14074 
fr101_ocount_140_osize_7_otype_SQUARE.png threshold:0.850 precision:1.000 recall:0.025 true_negative_rate:1.000 true_positive:378 true_negative:2666 false_positive:0 false_negative:14515 
fr101_ocount_140_osize_7_otype_SQUARE.png threshold:0.900 precision:1.000 recall:0.009 true_negative_rate:1.000 true_positive:136 true_negative:2666 false_positive:0 false_negative:14757 
fr101_ocount_140_osize_7_otype_SQUARE.png threshold:0.950 precision:1.000 recall:0.002 true_negative_rate:1.000 true_positive:36 true_negative:2666 false_positive:0 false_negative:14857 
fr101_ocount_140_osize_7_otype_SQUARE.png threshold:1.000 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:1 true_negative:2666 false_positive:0 false_negative:14892 
