aces_publicb_ocount_180_osize_3_otype_RANDOM.png threshold:0.000 precision:0.960 recall:1.000 true_negative_rate:0.000 true_positive:37795 true_negative:0 false_positive:1584 false_negative:0 
aces_publicb_ocount_180_osize_3_otype_RANDOM.png threshold:0.050 precision:0.993 recall:0.861 true_negative_rate:0.854 true_positive:32534 true_negative:1352 false_positive:232 false_negative:5261 
aces_publicb_ocount_180_osize_3_otype_RANDOM.png threshold:0.100 precision:0.998 recall:0.719 true_negative_rate:0.967 true_positive:27161 true_negative:1532 false_positive:52 false_negative:10634 
aces_publicb_ocount_180_osize_3_otype_RANDOM.png threshold:0.150 precision:0.999 recall:0.618 true_negative_rate:0.980 true_positive:23344 true_negative:1552 false_positive:32 false_negative:14451 
aces_publicb_ocount_180_osize_3_otype_RANDOM.png threshold:0.200 precision:0.999 recall:0.540 true_negative_rate:0.987 true_positive:20404 true_negative:1564 false_positive:20 false_negative:17391 
aces_publicb_ocount_180_osize_3_otype_RANDOM.png threshold:0.250 precision:0.999 recall:0.476 true_negative_rate:0.987 true_positive:17984 true_negative:1564 false_positive:20 false_negative:19811 
aces_publicb_ocount_180_osize_3_otype_RANDOM.png threshold:0.300 precision:0.999 recall:0.421 true_negative_rate:0.990 true_positive:15893 true_negative:1568 false_positive:16 false_negative:21902 
aces_publicb_ocount_180_osize_3_otype_RANDOM.png threshold:0.350 precision:1.000 recall:0.357 true_negative_rate:0.996 true_positive:13497 true_negative:1578 false_positive:6 false_negative:24298 
aces_publicb_ocount_180_osize_3_otype_RANDOM.png threshold:0.400 precision:0.999 recall:0.286 true_negative_rate:0.996 true_positive:10820 true_negative:1578 false_positive:6 false_negative:26975 
aces_publicb_ocount_180_osize_3_otype_RANDOM.png threshold:0.450 precision:0.999 recall:0.231 true_negative_rate:0.996 true_positive:8715 true_negative:1578 false_positive:6 false_negative:29080 
aces_publicb_ocount_180_osize_3_otype_RANDOM.png threshold:0.500 precision:1.000 recall:0.185 true_negative_rate:0.998 true_positive:6989 true_negative:1581 false_positive:3 false_negative:30806 
aces_publicb_ocount_180_osize_3_otype_RANDOM.png threshold:0.550 precision:0.999 recall:0.141 true_negative_rate:0.998 true_positive:5327 true_negative:1581 false_positive:3 false_negative:32468 
aces_publicb_ocount_180_osize_3_otype_RANDOM.png threshold:0.600 precision:0.999 recall:0.100 true_negative_rate:0.998 true_positive:3790 true_negative:1581 false_positive:3 false_negative:34005 
aces_publicb_ocount_180_osize_3_otype_RANDOM.png threshold:0.650 precision:1.000 recall:0.067 true_negative_rate:1.000 true_positive:2532 true_negative:1584 false_positive:0 false_negative:35263 
aces_publicb_ocount_180_osize_3_otype_RANDOM.png threshold:0.700 precision:1.000 recall:0.034 true_negative_rate:1.000 true_positive:1302 true_negative:1584 false_positive:0 false_negative:36493 
aces_publicb_ocount_180_osize_3_otype_RANDOM.png threshold:0.750 precision:1.000 recall:0.013 true_negative_rate:1.000 true_positive:505 true_negative:1584 false_positive:0 false_negative:37290 
aces_publicb_ocount_180_osize_3_otype_RANDOM.png threshold:0.800 precision:1.000 recall:0.002 true_negative_rate:1.000 true_positive:59 true_negative:1584 false_positive:0 false_negative:37736 
aces_publicb_ocount_180_osize_3_otype_RANDOM.png threshold:0.850 precision:1.000 recall:0.001 true_negative_rate:1.000 true_positive:35 true_negative:1584 false_positive:0 false_negative:37760 
aces_publicb_ocount_180_osize_3_otype_RANDOM.png threshold:0.900 precision:1.000 recall:0.001 true_negative_rate:1.000 true_positive:25 true_negative:1584 false_positive:0 false_negative:37770 
aces_publicb_ocount_180_osize_3_otype_RANDOM.png threshold:0.950 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:12 true_negative:1584 false_positive:0 false_negative:37783 
aces_publicb_ocount_180_osize_3_otype_RANDOM.png threshold:1.000 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:1 true_negative:1584 false_positive:0 false_negative:37794 
