fr101_ocount_180_osize_9_otype_RANDOM.png threshold:0.000 precision:0.702 recall:1.000 true_negative_rate:0.000 true_positive:14893 true_negative:0 false_positive:6326 false_negative:0 
fr101_ocount_180_osize_9_otype_RANDOM.png threshold:0.050 precision:0.733 recall:0.927 true_negative_rate:0.204 true_positive:13809 true_negative:1289 false_positive:5037 false_negative:1084 
fr101_ocount_180_osize_9_otype_RANDOM.png threshold:0.100 precision:0.872 recall:0.810 true_negative_rate:0.720 true_positive:12056 true_negative:4555 false_positive:1771 false_negative:2837 
fr101_ocount_180_osize_9_otype_RANDOM.png threshold:0.150 precision:0.950 recall:0.672 true_negative_rate:0.916 true_positive:10001 true_negative:5797 false_positive:529 false_negative:4892 
fr101_ocount_180_osize_9_otype_RANDOM.png threshold:0.200 precision:0.978 recall:0.558 true_negative_rate:0.970 true_positive:8307 true_negative:6136 false_positive:190 false_negative:6586 
fr101_ocount_180_osize_9_otype_RANDOM.png threshold:0.250 precision:0.989 recall:0.484 true_negative_rate:0.987 true_positive:7209 true_negative:6243 false_positive:83 false_negative:7684 
fr101_ocount_180_osize_9_otype_RANDOM.png threshold:0.300 precision:0.994 recall:0.424 true_negative_rate:0.994 true_positive:6312 true_negative:6290 false_positive:36 false_negative:8581 
fr101_ocount_180_osize_9_otype_RANDOM.png threshold:0.350 precision:0.997 recall:0.381 true_negative_rate:0.997 true_positive:5671 true_negative:6307 false_positive:19 false_negative:9222 
fr101_ocount_180_osize_9_otype_RANDOM.png threshold:0.400 precision:0.999 recall:0.334 true_negative_rate:0.999 true_positive:4976 true_negative:6322 false_positive:4 false_negative:9917 
fr101_ocount_180_osize_9_otype_RANDOM.png threshold:0.450 precision:1.000 recall:0.290 true_negative_rate:1.000 true_positive:4325 true_negative:6326 false_positive:0 false_negative:10568 
fr101_ocount_180_osize_9_otype_RANDOM.png threshold:0.500 precision:1.000 recall:0.258 true_negative_rate:1.000 true_positive:3839 true_negative:6326 false_positive:0 false_negative:11054 
fr101_ocount_180_osize_9_otype_RANDOM.png threshold:0.550 precision:1.000 recall:0.224 true_negative_rate:1.000 true_positive:3336 true_negative:6326 false_positive:0 false_negative:11557 
fr101_ocount_180_osize_9_otype_RANDOM.png threshold:0.600 precision:1.000 recall:0.194 true_negative_rate:1.000 true_positive:2894 true_negative:6326 false_positive:0 false_negative:11999 
fr101_ocount_180_osize_9_otype_RANDOM.png threshold:0.650 precision:1.000 recall:0.156 true_negative_rate:1.000 true_positive:2321 true_negative:6326 false_positive:0 false_negative:12572 
fr101_ocount_180_osize_9_otype_RANDOM.png threshold:0.700 precision:1.000 recall:0.119 true_negative_rate:1.000 true_positive:1779 true_negative:6326 false_positive:0 false_negative:13114 
fr101_ocount_180_osize_9_otype_RANDOM.png threshold:0.750 precision:1.000 recall:0.090 true_negative_rate:1.000 true_positive:1334 true_negative:6326 false_positive:0 false_negative:13559 
fr101_ocount_180_osize_9_otype_RANDOM.png threshold:0.800 precision:1.000 recall:0.058 true_negative_rate:1.000 true_positive:868 true_negative:6326 false_positive:0 false_negative:14025 
fr101_ocount_180_osize_9_otype_RANDOM.png threshold:0.850 precision:1.000 recall:0.030 true_negative_rate:1.000 true_positive:448 true_negative:6326 false_positive:0 false_negative:14445 
fr101_ocount_180_osize_9_otype_RANDOM.png threshold:0.900 precision:1.000 recall:0.011 true_negative_rate:1.000 true_positive:165 true_negative:6326 false_positive:0 false_negative:14728 
fr101_ocount_180_osize_9_otype_RANDOM.png threshold:0.950 precision:1.000 recall:0.003 true_negative_rate:1.000 true_positive:44 true_negative:6326 false_positive:0 false_negative:14849 
fr101_ocount_180_osize_9_otype_RANDOM.png threshold:1.000 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:1 true_negative:6326 false_positive:0 false_negative:14892 
