csail_ocount_20_osize_9_otype_RANDOM.png threshold:0.000 precision:0.953 recall:1.000 true_negative_rate:0.000 true_positive:16857 true_negative:0 false_positive:830 false_negative:0 
csail_ocount_20_osize_9_otype_RANDOM.png threshold:0.050 precision:0.953 recall:0.962 true_negative_rate:0.029 true_positive:16217 true_negative:24 false_positive:806 false_negative:640 
csail_ocount_20_osize_9_otype_RANDOM.png threshold:0.100 precision:0.959 recall:0.858 true_negative_rate:0.246 true_positive:14466 true_negative:204 false_positive:626 false_negative:2391 
csail_ocount_20_osize_9_otype_RANDOM.png threshold:0.150 precision:0.964 recall:0.681 true_negative_rate:0.477 true_positive:11482 true_negative:396 false_positive:434 false_negative:5375 
csail_ocount_20_osize_9_otype_RANDOM.png threshold:0.200 precision:0.980 recall:0.497 true_negative_rate:0.795 true_positive:8372 true_negative:660 false_positive:170 false_negative:8485 
csail_ocount_20_osize_9_otype_RANDOM.png threshold:0.250 precision:0.988 recall:0.357 true_negative_rate:0.913 true_positive:6022 true_negative:758 false_positive:72 false_negative:10835 
csail_ocount_20_osize_9_otype_RANDOM.png threshold:0.300 precision:0.991 recall:0.267 true_negative_rate:0.953 true_positive:4506 true_negative:791 false_positive:39 false_negative:12351 
csail_ocount_20_osize_9_otype_RANDOM.png threshold:0.350 precision:0.991 recall:0.198 true_negative_rate:0.965 true_positive:3334 true_negative:801 false_positive:29 false_negative:13523 
csail_ocount_20_osize_9_otype_RANDOM.png threshold:0.400 precision:0.994 recall:0.142 true_negative_rate:0.982 true_positive:2394 true_negative:815 false_positive:15 false_negative:14463 
csail_ocount_20_osize_9_otype_RANDOM.png threshold:0.450 precision:0.999 recall:0.096 true_negative_rate:0.998 true_positive:1619 true_negative:828 false_positive:2 false_negative:15238 
csail_ocount_20_osize_9_otype_RANDOM.png threshold:0.500 precision:1.000 recall:0.060 true_negative_rate:1.000 true_positive:1015 true_negative:830 false_positive:0 false_negative:15842 
csail_ocount_20_osize_9_otype_RANDOM.png threshold:0.550 precision:1.000 recall:0.034 true_negative_rate:1.000 true_positive:572 true_negative:830 false_positive:0 false_negative:16285 
csail_ocount_20_osize_9_otype_RANDOM.png threshold:0.600 precision:1.000 recall:0.018 true_negative_rate:1.000 true_positive:303 true_negative:830 false_positive:0 false_negative:16554 
csail_ocount_20_osize_9_otype_RANDOM.png threshold:0.650 precision:1.000 recall:0.007 true_negative_rate:1.000 true_positive:120 true_negative:830 false_positive:0 false_negative:16737 
csail_ocount_20_osize_9_otype_RANDOM.png threshold:0.700 precision:1.000 recall:0.003 true_negative_rate:1.000 true_positive:47 true_negative:830 false_positive:0 false_negative:16810 
csail_ocount_20_osize_9_otype_RANDOM.png threshold:0.750 precision:1.000 recall:0.001 true_negative_rate:1.000 true_positive:25 true_negative:830 false_positive:0 false_negative:16832 
csail_ocount_20_osize_9_otype_RANDOM.png threshold:0.800 precision:1.000 recall:0.001 true_negative_rate:1.000 true_positive:19 true_negative:830 false_positive:0 false_negative:16838 
csail_ocount_20_osize_9_otype_RANDOM.png threshold:0.850 precision:1.000 recall:0.001 true_negative_rate:1.000 true_positive:9 true_negative:830 false_positive:0 false_negative:16848 
csail_ocount_20_osize_9_otype_RANDOM.png threshold:0.900 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:6 true_negative:830 false_positive:0 false_negative:16851 
csail_ocount_20_osize_9_otype_RANDOM.png threshold:0.950 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:3 true_negative:830 false_positive:0 false_negative:16854 
csail_ocount_20_osize_9_otype_RANDOM.png threshold:1.000 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:1 true_negative:830 false_positive:0 false_negative:16856 
