aces_publicb_ocount_40_osize_7_otype_RECTANGLE.png threshold:0.000 precision:0.979 recall:1.000 true_negative_rate:0.000 true_positive:37795 true_negative:0 false_positive:813 false_negative:0 
aces_publicb_ocount_40_osize_7_otype_RECTANGLE.png threshold:0.050 precision:0.991 recall:0.860 true_negative_rate:0.632 true_positive:32490 true_negative:514 false_positive:299 false_negative:5305 
aces_publicb_ocount_40_osize_7_otype_RECTANGLE.png threshold:0.100 precision:0.998 recall:0.718 true_negative_rate:0.943 true_positive:27135 true_negative:767 false_positive:46 false_negative:10660 
aces_publicb_ocount_40_osize_7_otype_RECTANGLE.png threshold:0.150 precision:0.999 recall:0.618 true_negative_rate:0.978 true_positive:23362 true_negative:795 false_positive:18 false_negative:14433 
aces_publicb_ocount_40_osize_7_otype_RECTANGLE.png threshold:0.200 precision:0.999 recall:0.540 true_negative_rate:0.984 true_positive:20427 true_negative:800 false_positive:13 false_negative:17368 
aces_publicb_ocount_40_osize_7_otype_RECTANGLE.png threshold:0.250 precision:1.000 recall:0.476 true_negative_rate:0.996 true_positive:17987 true_negative:810 false_positive:3 false_negative:19808 
aces_publicb_ocount_40_osize_7_otype_RECTANGLE.png threshold:0.300 precision:1.000 recall:0.421 true_negative_rate:1.000 true_positive:15893 true_negative:813 false_positive:0 false_negative:21902 
aces_publicb_ocount_40_osize_7_otype_RECTANGLE.png threshold:0.350 precision:1.000 recall:0.358 true_negative_rate:1.000 true_positive:13515 true_negative:813 false_positive:0 false_negative:24280 
aces_publicb_ocount_40_osize_7_otype_RECTANGLE.png threshold:0.400 precision:1.000 recall:0.287 true_negative_rate:1.000 true_positive:10845 true_negative:813 false_positive:0 false_negative:26950 
aces_publicb_ocount_40_osize_7_otype_RECTANGLE.png threshold:0.450 precision:1.000 recall:0.231 true_negative_rate:1.000 true_positive:8722 true_negative:813 false_positive:0 false_negative:29073 
aces_publicb_ocount_40_osize_7_otype_RECTANGLE.png threshold:0.500 precision:1.000 recall:0.184 true_negative_rate:1.000 true_positive:6968 true_negative:813 false_positive:0 false_negative:30827 
aces_publicb_ocount_40_osize_7_otype_RECTANGLE.png threshold:0.550 precision:1.000 recall:0.141 true_negative_rate:1.000 true_positive:5337 true_negative:813 false_positive:0 false_negative:32458 
aces_publicb_ocount_40_osize_7_otype_RECTANGLE.png threshold:0.600 precision:1.000 recall:0.100 true_negative_rate:1.000 true_positive:3763 true_negative:813 false_positive:0 false_negative:34032 
aces_publicb_ocount_40_osize_7_otype_RECTANGLE.png threshold:0.650 precision:1.000 recall:0.067 true_negative_rate:1.000 true_positive:2514 true_negative:813 false_positive:0 false_negative:35281 
aces_publicb_ocount_40_osize_7_otype_RECTANGLE.png threshold:0.700 precision:1.000 recall:0.035 true_negative_rate:1.000 true_positive:1304 true_negative:813 false_positive:0 false_negative:36491 
aces_publicb_ocount_40_osize_7_otype_RECTANGLE.png threshold:0.750 precision:1.000 recall:0.013 true_negative_rate:1.000 true_positive:501 true_negative:813 false_positive:0 false_negative:37294 
aces_publicb_ocount_40_osize_7_otype_RECTANGLE.png threshold:0.800 precision:1.000 recall:0.002 true_negative_rate:1.000 true_positive:60 true_negative:813 false_positive:0 false_negative:37735 
aces_publicb_ocount_40_osize_7_otype_RECTANGLE.png threshold:0.850 precision:1.000 recall:0.001 true_negative_rate:1.000 true_positive:37 true_negative:813 false_positive:0 false_negative:37758 
aces_publicb_ocount_40_osize_7_otype_RECTANGLE.png threshold:0.900 precision:1.000 recall:0.001 true_negative_rate:1.000 true_positive:26 true_negative:813 false_positive:0 false_negative:37769 
aces_publicb_ocount_40_osize_7_otype_RECTANGLE.png threshold:0.950 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:12 true_negative:813 false_positive:0 false_negative:37783 
aces_publicb_ocount_40_osize_7_otype_RECTANGLE.png threshold:1.000 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:1 true_negative:813 false_positive:0 false_negative:37794 
