fr101_ocount_40_osize_16_otype_SQUARE.png threshold:0.000 precision:0.780 recall:1.000 true_negative_rate:0.000 true_positive:14893 true_negative:0 false_positive:4205 false_negative:0 
fr101_ocount_40_osize_16_otype_SQUARE.png threshold:0.050 precision:0.771 recall:0.917 true_negative_rate:0.034 true_positive:13657 true_negative:142 false_positive:4063 false_negative:1236 
fr101_ocount_40_osize_16_otype_SQUARE.png threshold:0.100 precision:0.787 recall:0.796 true_negative_rate:0.236 true_positive:11849 true_negative:993 false_positive:3212 false_negative:3044 
fr101_ocount_40_osize_16_otype_SQUARE.png threshold:0.150 precision:0.923 recall:0.675 true_negative_rate:0.801 true_positive:10058 true_negative:3367 false_positive:838 false_negative:4835 
fr101_ocount_40_osize_16_otype_SQUARE.png threshold:0.200 precision:0.973 recall:0.559 true_negative_rate:0.944 true_positive:8330 true_negative:3971 false_positive:234 false_negative:6563 
fr101_ocount_40_osize_16_otype_SQUARE.png threshold:0.250 precision:0.990 recall:0.477 true_negative_rate:0.982 true_positive:7109 true_negative:4130 false_positive:75 false_negative:7784 
fr101_ocount_40_osize_16_otype_SQUARE.png threshold:0.300 precision:0.995 recall:0.419 true_negative_rate:0.992 true_positive:6234 true_negative:4172 false_positive:33 false_negative:8659 
fr101_ocount_40_osize_16_otype_SQUARE.png threshold:0.350 precision:0.998 recall:0.377 true_negative_rate:0.997 true_positive:5609 true_negative:4194 false_positive:11 false_negative:9284 
fr101_ocount_40_osize_16_otype_SQUARE.png threshold:0.400 precision:1.000 recall:0.326 true_negative_rate:1.000 true_positive:4862 true_negative:4204 false_positive:1 false_negative:10031 
fr101_ocount_40_osize_16_otype_SQUARE.png threshold:0.450 precision:1.000 recall:0.287 true_negative_rate:1.000 true_positive:4276 true_negative:4204 false_positive:1 false_negative:10617 
fr101_ocount_40_osize_16_otype_SQUARE.png threshold:0.500 precision:1.000 recall:0.254 true_negative_rate:1.000 true_positive:3786 true_negative:4205 false_positive:0 false_negative:11107 
fr101_ocount_40_osize_16_otype_SQUARE.png threshold:0.550 precision:1.000 recall:0.221 true_negative_rate:1.000 true_positive:3288 true_negative:4205 false_positive:0 false_negative:11605 
fr101_ocount_40_osize_16_otype_SQUARE.png threshold:0.600 precision:1.000 recall:0.186 true_negative_rate:1.000 true_positive:2773 true_negative:4205 false_positive:0 false_negative:12120 
fr101_ocount_40_osize_16_otype_SQUARE.png threshold:0.650 precision:1.000 recall:0.152 true_negative_rate:1.000 true_positive:2270 true_negative:4205 false_positive:0 false_negative:12623 
fr101_ocount_40_osize_16_otype_SQUARE.png threshold:0.700 precision:1.000 recall:0.117 true_negative_rate:1.000 true_positive:1738 true_negative:4205 false_positive:0 false_negative:13155 
fr101_ocount_40_osize_16_otype_SQUARE.png threshold:0.750 precision:1.000 recall:0.086 true_negative_rate:1.000 true_positive:1288 true_negative:4205 false_positive:0 false_negative:13605 
fr101_ocount_40_osize_16_otype_SQUARE.png threshold:0.800 precision:1.000 recall:0.054 true_negative_rate:1.000 true_positive:800 true_negative:4205 false_positive:0 false_negative:14093 
fr101_ocount_40_osize_16_otype_SQUARE.png threshold:0.850 precision:1.000 recall:0.023 true_negative_rate:1.000 true_positive:344 true_negative:4205 false_positive:0 false_negative:14549 
fr101_ocount_40_osize_16_otype_SQUARE.png threshold:0.900 precision:1.000 recall:0.008 true_negative_rate:1.000 true_positive:113 true_negative:4205 false_positive:0 false_negative:14780 
fr101_ocount_40_osize_16_otype_SQUARE.png threshold:0.950 precision:1.000 recall:0.002 true_negative_rate:1.000 true_positive:25 true_negative:4205 false_positive:0 false_negative:14868 
fr101_ocount_40_osize_16_otype_SQUARE.png threshold:1.000 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:1 true_negative:4205 false_positive:0 false_negative:14892 
