fr101_ocount_40_osize_11_otype_RANDOM.png threshold:0.000 precision:0.877 recall:1.000 true_negative_rate:0.000 true_positive:14893 true_negative:0 false_positive:2097 false_negative:0 
fr101_ocount_40_osize_11_otype_RANDOM.png threshold:0.050 precision:0.883 recall:0.922 true_negative_rate:0.134 true_positive:13733 true_negative:281 false_positive:1816 false_negative:1160 
fr101_ocount_40_osize_11_otype_RANDOM.png threshold:0.100 precision:0.924 recall:0.802 true_negative_rate:0.533 true_positive:11941 true_negative:1117 false_positive:980 false_negative:2952 
fr101_ocount_40_osize_11_otype_RANDOM.png threshold:0.150 precision:0.975 recall:0.673 true_negative_rate:0.879 true_positive:10024 true_negative:1844 false_positive:253 false_negative:4869 
fr101_ocount_40_osize_11_otype_RANDOM.png threshold:0.200 precision:0.990 recall:0.555 true_negative_rate:0.961 true_positive:8269 true_negative:2016 false_positive:81 false_negative:6624 
fr101_ocount_40_osize_11_otype_RANDOM.png threshold:0.250 precision:0.997 recall:0.481 true_negative_rate:0.989 true_positive:7169 true_negative:2073 false_positive:24 false_negative:7724 
fr101_ocount_40_osize_11_otype_RANDOM.png threshold:0.300 precision:0.997 recall:0.417 true_negative_rate:0.992 true_positive:6211 true_negative:2080 false_positive:17 false_negative:8682 
fr101_ocount_40_osize_11_otype_RANDOM.png threshold:0.350 precision:0.998 recall:0.380 true_negative_rate:0.995 true_positive:5655 true_negative:2086 false_positive:11 false_negative:9238 
fr101_ocount_40_osize_11_otype_RANDOM.png threshold:0.400 precision:0.999 recall:0.336 true_negative_rate:0.997 true_positive:5004 true_negative:2090 false_positive:7 false_negative:9889 
fr101_ocount_40_osize_11_otype_RANDOM.png threshold:0.450 precision:0.999 recall:0.290 true_negative_rate:0.998 true_positive:4322 true_negative:2093 false_positive:4 false_negative:10571 
fr101_ocount_40_osize_11_otype_RANDOM.png threshold:0.500 precision:1.000 recall:0.257 true_negative_rate:1.000 true_positive:3823 true_negative:2097 false_positive:0 false_negative:11070 
fr101_ocount_40_osize_11_otype_RANDOM.png threshold:0.550 precision:1.000 recall:0.223 true_negative_rate:1.000 true_positive:3323 true_negative:2097 false_positive:0 false_negative:11570 
fr101_ocount_40_osize_11_otype_RANDOM.png threshold:0.600 precision:1.000 recall:0.193 true_negative_rate:1.000 true_positive:2873 true_negative:2097 false_positive:0 false_negative:12020 
fr101_ocount_40_osize_11_otype_RANDOM.png threshold:0.650 precision:1.000 recall:0.154 true_negative_rate:1.000 true_positive:2291 true_negative:2097 false_positive:0 false_negative:12602 
fr101_ocount_40_osize_11_otype_RANDOM.png threshold:0.700 precision:1.000 recall:0.121 true_negative_rate:1.000 true_positive:1798 true_negative:2097 false_positive:0 false_negative:13095 
fr101_ocount_40_osize_11_otype_RANDOM.png threshold:0.750 precision:1.000 recall:0.090 true_negative_rate:1.000 true_positive:1342 true_negative:2097 false_positive:0 false_negative:13551 
fr101_ocount_40_osize_11_otype_RANDOM.png threshold:0.800 precision:1.000 recall:0.060 true_negative_rate:1.000 true_positive:890 true_negative:2097 false_positive:0 false_negative:14003 
fr101_ocount_40_osize_11_otype_RANDOM.png threshold:0.850 precision:1.000 recall:0.029 true_negative_rate:1.000 true_positive:436 true_negative:2097 false_positive:0 false_negative:14457 
fr101_ocount_40_osize_11_otype_RANDOM.png threshold:0.900 precision:1.000 recall:0.011 true_negative_rate:1.000 true_positive:168 true_negative:2097 false_positive:0 false_negative:14725 
fr101_ocount_40_osize_11_otype_RANDOM.png threshold:0.950 precision:1.000 recall:0.002 true_negative_rate:1.000 true_positive:36 true_negative:2097 false_positive:0 false_negative:14857 
fr101_ocount_40_osize_11_otype_RANDOM.png threshold:1.000 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:1 true_negative:2097 false_positive:0 false_negative:14892 
