csail_ocount_120_osize_3_otype_RANDOM.png threshold:0.000 precision:0.947 recall:1.000 true_negative_rate:0.000 true_positive:16857 true_negative:0 false_positive:935 false_negative:0 
csail_ocount_120_osize_3_otype_RANDOM.png threshold:0.050 precision:0.963 recall:0.969 true_negative_rate:0.326 true_positive:16337 true_negative:305 false_positive:630 false_negative:520 
csail_ocount_120_osize_3_otype_RANDOM.png threshold:0.100 precision:0.982 recall:0.871 true_negative_rate:0.719 true_positive:14677 true_negative:672 false_positive:263 false_negative:2180 
csail_ocount_120_osize_3_otype_RANDOM.png threshold:0.150 precision:0.992 recall:0.696 true_negative_rate:0.903 true_positive:11727 true_negative:844 false_positive:91 false_negative:5130 
csail_ocount_120_osize_3_otype_RANDOM.png threshold:0.200 precision:0.995 recall:0.506 true_negative_rate:0.950 true_positive:8537 true_negative:888 false_positive:47 false_negative:8320 
csail_ocount_120_osize_3_otype_RANDOM.png threshold:0.250 precision:0.997 recall:0.363 true_negative_rate:0.978 true_positive:6120 true_negative:914 false_positive:21 false_negative:10737 
csail_ocount_120_osize_3_otype_RANDOM.png threshold:0.300 precision:0.997 recall:0.272 true_negative_rate:0.983 true_positive:4577 true_negative:919 false_positive:16 false_negative:12280 
csail_ocount_120_osize_3_otype_RANDOM.png threshold:0.350 precision:0.999 recall:0.204 true_negative_rate:0.995 true_positive:3440 true_negative:930 false_positive:5 false_negative:13417 
csail_ocount_120_osize_3_otype_RANDOM.png threshold:0.400 precision:1.000 recall:0.147 true_negative_rate:1.000 true_positive:2479 true_negative:935 false_positive:0 false_negative:14378 
csail_ocount_120_osize_3_otype_RANDOM.png threshold:0.450 precision:1.000 recall:0.105 true_negative_rate:1.000 true_positive:1774 true_negative:935 false_positive:0 false_negative:15083 
csail_ocount_120_osize_3_otype_RANDOM.png threshold:0.500 precision:1.000 recall:0.067 true_negative_rate:1.000 true_positive:1132 true_negative:935 false_positive:0 false_negative:15725 
csail_ocount_120_osize_3_otype_RANDOM.png threshold:0.550 precision:1.000 recall:0.040 true_negative_rate:1.000 true_positive:682 true_negative:935 false_positive:0 false_negative:16175 
csail_ocount_120_osize_3_otype_RANDOM.png threshold:0.600 precision:1.000 recall:0.023 true_negative_rate:1.000 true_positive:388 true_negative:935 false_positive:0 false_negative:16469 
csail_ocount_120_osize_3_otype_RANDOM.png threshold:0.650 precision:1.000 recall:0.010 true_negative_rate:1.000 true_positive:170 true_negative:935 false_positive:0 false_negative:16687 
csail_ocount_120_osize_3_otype_RANDOM.png threshold:0.700 precision:1.000 recall:0.003 true_negative_rate:1.000 true_positive:57 true_negative:935 false_positive:0 false_negative:16800 
csail_ocount_120_osize_3_otype_RANDOM.png threshold:0.750 precision:1.000 recall:0.002 true_negative_rate:1.000 true_positive:26 true_negative:935 false_positive:0 false_negative:16831 
csail_ocount_120_osize_3_otype_RANDOM.png threshold:0.800 precision:1.000 recall:0.001 true_negative_rate:1.000 true_positive:19 true_negative:935 false_positive:0 false_negative:16838 
csail_ocount_120_osize_3_otype_RANDOM.png threshold:0.850 precision:1.000 recall:0.001 true_negative_rate:1.000 true_positive:14 true_negative:935 false_positive:0 false_negative:16843 
csail_ocount_120_osize_3_otype_RANDOM.png threshold:0.900 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:8 true_negative:935 false_positive:0 false_negative:16849 
csail_ocount_120_osize_3_otype_RANDOM.png threshold:0.950 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:5 true_negative:935 false_positive:0 false_negative:16852 
csail_ocount_120_osize_3_otype_RANDOM.png threshold:1.000 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:1 true_negative:935 false_positive:0 false_negative:16856 
